ID,filename,extent,growth_stage_F,growth_stage_M,growth_stage_S,growth_stage_V,damage_DR,damage_DS,damage_FD,damage_G,damage_ND,damage_PS,damage_WD,damage_WN,season_LR2020,season_LR2021,season_SR2020,season_SR2021
ID_BVMJVWYM5E,L1083F00026C01S00273Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_PFMKP6193L,L376F01232C39S14388Rp39410.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_499W0J425K,L353F03620C01S01305Rp14805.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_U3N2CQTKEF,179_repeat_2_1332_3932_2506.JPG,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_U52TZMPQK9,225_repeat_2_1197_5198_3526.JPG,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_G6Z6NHNHMD,L428F03464C39S14412Rp47853.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_TJTRJS79ES,L435F00204C01S06806Rp16832.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_YY07AYR29L,L121F02311C39S13011Rp42417.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_0Y1PRKV84V,L341F01441C01S01014Rp11564.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_FFT7TUTOX9,L353F00672C02S07825Rp22257.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_U43P2WLQYV,L144F01764C39S12561Rp36104.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_9EXO5O408Q,L398F00104C01S08009Rp32358.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_1UOY6IN2KY,L1084F01037C01S00076Rp06919.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_KPG5VLKJKR,71_repeat_2_1287_1263_971.JPG,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_8L3ZO0I2A0,L133F00684C01S05229Rp14063.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_GOGTRSB0EL,L428F00215C39S12374Rp40138.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_RCBC5E7P0Y,30_repeat_2_1429_6113_4485.JPG,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_C7CIMIXNTW,L221F01779C01S03329Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_6WL3AF6YVL,L1083F01448C01S00153Rp10348.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_C6S50Q8DRX,L1142F04703C21S10712Rp20116.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_MN0GJ8QZPG,L133F00713C39S14619Rp44974.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_TSETO59ML9,L342F01548C01S00391Rp12673.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_W0M70DQIFN,L398F01012C01S03352Rp14903.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_PCY92NS9RE,L435F02664C41S14958Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_20KE78QBEN,L141F01738C01S03782Rp09606.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_A1OI5OC72F,L354F03928C39S14699Rp37235.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_ZD8BQDCMEC,L1116F02814C01S08850Rp17041.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_GG2JIWT6MQ,L428F02948C39S14228Dp49341.jpg,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_6ZBF4HAB9R,L1102F01999C39S11601Rp37930.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_VFCBVJ5SR6,L133F00088C01S01080Rp13572.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_IYDQDVJ73C,L331F00160C01S05377Rp05173.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_3HGEK0QFIA,L134F04023C01S02591Rp14649.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_F5LMDXZEAI,L133F00087C39S14336Rp46206.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_J6YFJ49YGC,L1083F02201C39S12102Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_F1QUV3QFJO,L1084F00022C01S00077Rp06917.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_C3ZUQCKGXI,L133F01782C01S05327Rp14542.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_4724H884I9,L1094F01763C01S08060Rp25852.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_GFKWAU4J1G,L124F01034C39S13679Rp33966.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_DUK4W3KJQ0,L124F00563C39S13201Rp37954.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_NGA309KAGZ,L341F03604C01S00710Rp13957.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_X52YM591ON,L1093F03512C01S02909Rp08229.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_HHAGNBD9VF,L321F01947C01S05644Rp14929.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_PBA8WE0YNT,L134F00091C39S14151Rp47590.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_UHZ8HFLJJ5,L323F03019C39S13259Rp42403.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_LLGG1K2SUI,L376F00955C01S10053Rp22681.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_AKASSPZS1U,L435F01653C01S09292Rp30037.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_KNHCW22007,L134F04020C01S02985Rp13013.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_CJ7S3GBN8H,L1094F00890C01S01969Rp08041.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_CQ2M5E7IE7,L410F00106C39S14584Rp49299.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
ID_G3DRA6MBGL,L141F02587C39S12523Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_P5OASHUG2O,L133F00682C39S13635Rp46889.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_UTA7VMPBA3,L1095F01453C01S00474Rp09210.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_7A58ND8NCA,L342F02126C01S03416Rp13566.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_2JD9K89H4C,L371F03597C39S14215Rp42962.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_Y8P9LXZBVP,L426F02003C39S14985Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_VMM35Q7DZN,157_repeat_2_1279_2701_1698.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_87RYQX1K4D,L222F00239C39S14292Dp39596.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
ID_P2F6QPQLMR,L131F00084C01S00054Rp14711.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_BYRDTBL4H6,L415F00414C39S12964Rp41318.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_WYCQ2EK65N,L315F03578C01S10011Rp17770.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_3Q83FLNUWO,L221F01487C01S08480Rp17992.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_E80OYQSF0B,L1133F01305C01S07832Rp16900.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_KBBX924931,L1122F02550C39S14372Rp40319.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_5KN6ZMRTEO,164_initial_1_2268_2268.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_Z7MQ1GMW8V,L144F00100C01S00198Rp14729.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_A319OASEHY,L222F01955C39S14267Rp37031.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_MF7TVAKB6E,L1084F02124C01S02995Rp09995.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_WHMQUDFYXC,L1116F02814C01S08850Rp30082.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_0WRYQF7YA4,L1153F02240C01S01054Rp07198.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_9VU3KNLUBN,L134F04021C01S02976Rp14651.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_DH1YLR2ML3,86_repeat_2_2840_4949_3330.JPG,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_3WEV9ZJVJN,L133F00687C01S09565Rp20404.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_XH38RMDA5X,L141F01479C01S07160Rp18200.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_1VXJS03ZK6,L1125F00443C01S08809Rp22258.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_26L18MT6GV,L428F00499C39S14009Rp48307.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
ID_KY1I8Z7AGE,L134F00846C39S14209Rp48352.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_C8RSS3DGFH,L1142F01857C39S12349Rp32992.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_CXEBBENLTG,L122F03253C39S13236Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_F86SJL2VKM,L325F00557C01S07000Rp27497.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_ZXMHLPMMPB,L410F02818C01S08296Rp23084.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ID_U5VQHKE0JX,L429F01540C01S08185Rp31721.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_68PGC5CXQI,L311F01586C01S00925Rp08540.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_D7JJJTCNZG,L134F00771C39S14838Rp48126.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_B1O28NE8X8,L361F01927C01S09003Rp17555.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_MED9Q1D71Z,L133F01257C39S14032Rp46779.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_V9EL06EPJT,L342F01245C39S14029Rp39932.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_Z7WMOK4KKT,L133F00716C39S14618Rp48118.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_R1L0XSJ77U,L1089F00016C01S08534Rp17337.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_272UD023MN,154_repeat_2_1580_5581_3919.JPG,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_Z5K3O7UWIH,L144F00334C22S10762Rp21896.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_9KZ28XTBM8,L435F00277C01S07386Rp26908.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_WT0COD380O,L1094F00509C01S00678Rp08656.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_LDX4FD76GZ,L376F01610C39S14790Dp47932.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_NN0WHXYP2E,L1144F04436C01S09217Rp26256.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_4JOIJ5UXY3,L144F02958C01S01984Rp13834.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_I26MTTK5SK,L242F01471C03S08179Rp27389.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_ICFIMP89KZ,139_repeat_2_1489_5091_3420.JPG,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_Q21DXC29SP,L435F00277C01S01894Rp14243.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_GY90NLDPAV,171_repeat_2_2291_3861_2446.JPG,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_4JUUECZ217,L1093F00035C01S06769Rp15376.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_SPHQLCR0F5,L354F00276C01S02543Rp14819.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_RIOIEOVBIZ,L221F02171C01S03347Rp14242.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_CKL8YIWD22,L1133F00440C01S07407Rp28364.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_MZBX1VIGQK,L133F00698C01S05265Rp06404.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_FQY8L6BRRE,L1093F00380C01S06773Rp16932.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_KV685TNOF1,L1089F00554C39S11812Rp37729.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_DOIXN4IE8B,132_repeat_2_1498_5696_4072.JPG,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_ERDNMZEC76,L1084F03259C01S07372Rp20993.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_6LKSYR6T3A,L398F02763C01S08235Rp32385.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_116ROCN2RI,L1093F01166C39S11677Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_CZPJ874DV2,L429F03239C39S14836Rp49197.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_W1X69UL00S,L221F01779C01S03329Rp14239.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_ZUVE9P3DWX,L410F01562C01S02763Rp13139.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_M3WXAB2HBN,L1084F00022C01S00077Rp07840.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_NWCMN6OD6R,L361F02338C01S01973Rp10811.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_A2LW1856LF,L428F03469C39S14417Rp47871.jpg,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_TPRCZ8E6Q3,21_repeat_2_1355_5793_4168.JPG,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_IFBZAFQBEE,L992F04372C01S07425Rp18452.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_0VR6BBQCG7,L436F02302C39S14364Dp48602.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
ID_PAUWBWOT6I,L321F01947C01S05644Rp14684.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_H1TKNVCYGY,L398F00104C01S08009Rp20230.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
ID_9LRAEP33G4,L315F02077C01S02267Rp15045.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_1LS2VZZ0HU,L231F04696C41S14902Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_R2U2U73Y7D,L124F00081C01S00116Rp14442.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_8BRZPL0BLR,L1083F01068C39S12455Dp34235.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_RZ3MN9LZI0,L133F00686C01S01088Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_JQUMTS7XYH,244_repeat_2_2082_1601_1186.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_X88P6JD1UQ,L1142F03291C20S10716Rp28533.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_EOUML69RJ6,L410F02877C01S02293Rp14058.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_O5B9FVHLNP,L122F03253C01S03229Rp10342.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_CSCIH9KLJP,L131F03891C01S06929Rp15949.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_9X8KRMEDWT,L1136F03499C01S01505Rp04988.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_9JHZEZT2NK,L371F01595C01S04532Rp01247.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_R5W75POFKQ,L428F03357C39S14368Rp49214.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
ID_MZR3P6CNJ4,L342F02113C01S03400Rp13555.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_4A5SPT1CJL,L134F04023C01S02591Rp13609.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_I9GEHGKUOR,L325F00557C01S00343Rp14951.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_S7D88CRAOZ,L141F01211C01S00245Rp14736.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_EOEPDFQUFP,L342F02120C01S03404Rp13561.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_050UVKN4X3,L1116F01107C01S08528Rp21124.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_HFM1RWK9IE,L376F04701C39S12389Rp39891.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_20D1QZEKOS,L1095F01338C01S00990Rp08633.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_ILOCHINK6U,L221F01960C39S14762Rp39943.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_V7KACKGTU9,L133F00270C39S14527Rp46787.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_ISRC7NT99Y,L325F01235C01S00930Rp13340.jpg,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
