ID,filename,extent,growth_stage_F,growth_stage_M,growth_stage_S,growth_stage_V,damage_DR,damage_DS,damage_FD,damage_G,damage_ND,damage_PS,damage_WD,damage_WN,season_LR2020,season_LR2021,season_SR2020,season_SR2021
ID_KZVAVS2EEO,L1090F00346C39S11786Rp33358.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_5WJCUNWBSY,L134F00801C01S10513Rp26096.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_MVW04Z9S0C,L378F00927C01S01281Rp11521.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_R0VTXLJ3F3,L1136F03296C01S09382Rp19244.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
ID_JMPV5QTD2E,L121F00074C39S12740Rp46691.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_537RFDPGEU,L141F00671C01S06988Rp18698.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_XJ5YGSOKZF,L243F04637C41S12218Rp39812.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_6RDVOVBF5Y,L311F03565C01S00951Rp01420.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_F4FHX1X11T,L222F00970C01S03434Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_CSSRMSBCH7,L144F01202C39S12513Dp39383.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
ID_DYOWRB39U5,L141F02777C01S07280Rp21349.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_RM8BIENKYP,L406F00362C01S00614Rp09778.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_9N92XSXTKE,L992F04375C01S07423Rp17137.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_3161VDFF82,L342F01434C01S01596Rp11477.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_Q1TF9OP6HW,L325F01619C01S00299Rp06505.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_KRTOF8HYPP,L376F00955C01S02666Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_U0Z8F2YJGO,L1089F02358C01S08278Rp18393.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_6ZYL2CRC1N,L1122F04424C39S11774Dp34666.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_0B5916MZP4,L1089F02403C39S11607Rp40621.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_RKO55RW4FO,L354F03913C39S14685Rp42973.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_5ADPBWGVHK,L323F01551C01S07829Rp24614.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_UFKRKX4QXK,L323F01835C01S00286Rp12832.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_NF0XTPODAK,L1122F04419C39S11771Dp39800.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_TRT6W709UC,L1137F00887C01S10499Rp31440.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_19KXIKZRXA,L1131F04391C01S09615Rp17118.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_BV05BI4HA5,L1089F01682C01S08539Rp20271.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_H9J07FDWK3,L134F00852C01S06933Rp16880.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_A3MID96G4N,L1094F00019C01S07365Rp26959.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_MU2A2T964X,L331F04671C39S14123Rp44805.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_GNJIUTR07S,L415F00414C01S01095Rp12961.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_ONAZQJ76ZV,L376F02050C39S12297Rp44082.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_EUOP5MD171,L314F01549C39S12487Rp42899.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_9PMCI0LCSW,L341F01861C01S00985Rp06775.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_N0MH36J57Q,L121F03251C01S02498Rp03750.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_8YAYQ2ZST0,L1089F02881C39S11825Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_EU2W6J12D1,L124F00641C01S00128Rp03931.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_DU8H1PJQDC,L1153F04302C01S10883Rp26281.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_YLKYKRHGH8,L1094F00013C39S11723Rp41831.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_D9SR3FHA0R,188_repeat_2_1470_3901_2466.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_JOU057IUUY,L354F03912C39S14684Rp44305.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_VT9ANMZA19,L332F01120C01S09109Rp24610.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_WOL1OORZZY,L1115F00424C39S12163Rp38691.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_S2O10FX2LC,L342F01050C01S01595Rp00281.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_D6AN42AO35,L133F01656C39S14732Rp46214.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_3KR0RPCILA,L1084F02108C01S07241Rp16995.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_8L8IBRHI7B,L1142F03109C39S11833Rp32588.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_UNOGOG1S8X,L1094F02523C39S11574Rp41748.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_LE8W6BVG09,L124F03541C01S01231Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_UMZXYFZYS1,190_repeat_2_1158_4898_3273.JPG,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_7XD5TJJ90X,L341F02718C01S00961Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_ZWEN4WJQX3,L134F00758C39S14168Rp35740.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_DN9RU4NRRX,L1083F01106C39S12125Rp32567.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_JB9N4GEIKV,208_initial_1_1129_1129.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_7BVMKA9N2X,L331F04164C39S12617Rp45283.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_VSV1E7ISIC,L365F00490C39S12458Rp41499.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_MUIXACF6TV,L361F02341C39S14060Rp44254.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_XP5UQTJB55,L331F00951C01S07068Rp21065.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_URDVTZ0ZW4,L332F00162C01S00464Rp05338.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_2X24L3P559,L354F03934C39S14687Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_WZ9BGU1DEE,L323F03196C01S07824Rp15545.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_N7L4B58186,L341F02470C01S06880Rp27291.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ID_ZEK80GH29N,L1083F03529C39S12096Rp33958.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_9XG0124I3G,L141F02587C39S12523Rp48628.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_9JNMXAFTFJ,L1139F02981C01S01586Rp03573.jpg,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_K0TKQF9HG4,L221F01712C39S13034Rp45708.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_UDKXQ39KJ6,L141F01443C01S02256Rp00344.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_OBD9SPVYMX,L1083F03508C01S08454Rp25085.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_IGT6OTONOZ,L1144F00069C39S11923Rp37103.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_LFF5RVCQDW,L376F03197C39S14800Rp40886.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_7HCBT982KP,L406F04352C39S12392Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_2TMGJ5YOMH,L1084F03437C01S02993Rp01064.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_PQ6SE711SK,L134F00091C01S07410Rp16238.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_XCISHBA590,L222F00419C39S14321Rp43815.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_UCYJ3ZQAVS,L410F02019C39S12378Rp44786.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_ZL8PMA7KQ8,L1146F03430C01S03576Rp08456.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_H4LR2V915J,L131F03893C01S08020Rp16564.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_47F87MWAUQ,L361F00186C01S07539Rp26178.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_R9O93U60ZB,L222F01384C01S02997Rp02899.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_BCH81XKAWP,L133F01782C01S09818Rp24049.jpg,30,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ID_SLNYXU43VS,L331F01537C01S07066Rp30359.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_0SMR4J84RW,L371F04458C39S12526Rp41033.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_52OKQNBTKT,L342F00565C01S00325Rp00212.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_TQAPQ343VR,L134F00765C01S02653Rp06995.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_H1XPV7Q91Q,L406F00125C01S03093Rp12871.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_8TCTF7PYD4,L1122F01871C01S09987Rp24926.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_VJ7I0PDLLS,L134F00823C39S14202Rp42472.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_LOFRKDZLAB,227_repeat_2_1074_5999_4359.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_J2DR09TNGD,L331F04050C01S07608Rp28396.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_2JXVH5QRLI,L376F01370C39S12295Dp35210.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_KA85XDKZ72,L341F02738C01S00942Rp00585.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_HOVT1EHC4P,L1116F00027C01S08852Rp25832.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_0S3O3N6KG4,L371F04517C39S14603Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_7K11WR7Y6L,L221F00396C39S13347Rp41013.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_CL36W1873M,L342F01614C01S00402Rp14594.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_893B45MKMC,227_repeat_2_1787_6199_4563.JPG,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ID_L556S43YIZ,L1115F01143C01S02387Rp00714.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_JVC76YVHER,L121F00595C01S04302Rp09357.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_AWZSKVZ8QJ,L426F02405C39S14973Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_JY5GXADN67,L341F00320C01S06861Rp27255.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_8T8V7FK8UP,L124F00641C01S00128Rp08970.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_V2QWHAQLOG,L1122F00311C39S12127Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_9QMIE17KWN,L371F02004C01S09022Rp15927.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_SYOK044CF3,L322F02266C01S01522Rp11462.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_WW1BPPTVUW,L121F00585C39S12912Rp41110.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_J0SN75I50A,L1084F02525C01S07535Rp22920.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_O9SLZL6RVL,L1144F04447C01S09220Rp30246.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_H8ISNNI368,L354F00417C39S14575Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_6HZN7VKP9S,L1146F02761C39S12883Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_209I18AFNA,L1094F01208C01S01316Rp04059.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ID_QHP6RV64UG,L430F03630C39S14101Rp37478.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_FDDNFQ5LO8,L144F00933C01S00243Rp04901.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_E0KDS35ACX,L321F01935C39S13136Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_DJWW9UKIVZ,L1127F02097C01S08205Rp16677.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_MTWPW2K85S,L222F02422C39S12800Rp43925.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ID_D67GT9EM3I,191_repeat_2_1021_6059_4425.JPG,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_RU0MEO9RAN,L433F00454C01S01423Rp13121.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_KHVLMVACSY,L1084F03437C39S13933Rp40852.jpg,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_NO55RBYLU7,L222F00238C01S02987Rp02894.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_GFK9X6O6BX,L341F01343C01S00371Rp09110.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_YRUNSQ3X8E,L1093F02099C01S08496Rp30930.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_ZFV7UJDD7H,L134F00754C39S14165Rp37089.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_4FNNY28XSU,L1153F04307C39S11877Rp34641.jpg,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_YLTNNNTIYE,L1094F01785C01S07583Rp22255.jpg,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ID_85H2FVI8BC,L428F01217C39S14435Rp35429.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_DRI6VWQ5QP,L365F03201C01S01519Rp08786.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_YDEMKAYXAG,L144F00933C39S12237Rp32861.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_CFFPMUG2D1,L134F00783C39S13723Rp47321.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_DS2OQG1IDL,L124F02408C01S02417Rp03704.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_U1ZKCW7YN5,L232F01158C01S01278Rp09474.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_MT3VBH45JF,L1093F00633C39S11683Rp33170.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_P2AOO1K4MN,L361F02344C01S07851Rp31660.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_YPLMN6Z7VH,L1122F00533C01S09660Rp30230.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_X5PEICVPWG,L1132F04286C01S07489Rp23990.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_MU8PE9HLZV,L430F02212C39S13911Rp40379.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_C6IM5P993H,L341F00168C03S09681Rp21211.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_KCIBBHGH7Q,L1133F02267C01S07994Rp28061.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_2775ET0VFX,L113F00071C01S07192Rp30616.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_SHS0J7ZILR,L1144F04434C39S11931Rp35798.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_KO61D9D9GS,L1094F01306C01S09030Rp29950.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_BN1I3888LS,L1146F02086C01S03562Rp01878.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_0648JRCCCP,L341F03463C39S13249Rp43985.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_IGW27W1L13,L121F02106C39S12914Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_5WSFS6L6LD,L323F01607C01S01228Rp05624.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_924H5Q3JW9,L371F03246C01S03983Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_S4THV7YZOJ,L398F03135C01S08651Rp20107.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_ENCQP1XR32,L134F00806C39S14609Rp37320.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_3BE0LBD0BU,L1133F00440C39S12425Rp38574.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_ZUCQS3MX9A,L415F00414C39S12964Rp45399.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_B478K8P7KW,L133F00087C39S14336Rp41993.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
