ID,filename,extent,growth_stage_F,growth_stage_M,growth_stage_S,growth_stage_V,damage_DR,damage_DS,damage_FD,damage_G,damage_ND,damage_PS,damage_WD,damage_WN,season_LR2020,season_LR2021,season_SR2020,season_SR2021
ID_7TSC30U6IS,L134F04019C01S05264Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_MHAEW4MZZT,L410F01781C39S12383Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_AXQ4YJ5Z8M,L361F02354C01S03638Rp13850.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_4K2RL6VWOO,L1116F00031C39S12539Rp41829.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_VY1V7S2HX1,L342F01351C39S13427Rp44277.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_CK1XW2D4RE,L371F01082C39S12783Rp45591.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_TLKZGVUMIP,L415F00225C39S12573Rp34796.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_DI8FPZJ0JU,L1089F00507C01S07094Rp23858.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_WEHZ6F1XIB,L122F03093C39S13230Rp42944.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_BYB5C3NVYD,L1144F04459C01S09249Rp23482.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_40EG3LRSRT,L1150F02370C01S09672Rp27107.jpg,30,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_9X79PISKFK,L373F00891C01S07947Rp22340.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_YVVY5C6MMZ,L222F01676C01S06825Rp21687.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_5U2T5PQIQL,L341F00366C01S00329Rp06854.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_WNBVG0S5WO,L113F01355C39S12982Ip.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_FCC8WVF8K4,L1150F03448C01S10097Rp24361.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_8NDNFIW4K2,L222F03216C01S03892Rp06581.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_BTQ63VB0Z1,L1095F00367C39S12043Rp42600.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_LU7N80JVBW,L428F04474C03S10329Rp20476.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_EDPZBOYRPZ,214_repeat_2_2417_6316_4685.JPG,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_5SPUY3JZMP,L1094F04315C01S07093Rp27156.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_WF32O07ARK,L1084F00521C01S07455Rp19061.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_BGBIWR4EI6,L113F00914C39S12981Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_391PY32F9B,L373F01695C03S07928Rp21019.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_7QSPILXR3K,L361F03111C39S13043Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_LP85FKZT37,171_repeat_2_2291_2145_1373.JPG,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_VZHD6KMBG0,L1144F04448C39S11933Rp41575.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_QSZK9XKQ51,224_repeat_2_1095_3654_2400.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_EWDLUKSVQT,230_repeat_2_1855_4237_2822.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_EHXPXMPOGO,L341F01861C01S08112Rp31179.jpg,70,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_XWSB9DML7O,L133F00737C01S06945Rp17826.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_7451C957EN,L405F00476C39S14717Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_4K27WGLOC5,L222F03381C39S12806Rp43914.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_VZTLUT8U64,L1116F02202C39S11856Rp34196.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_XT1LELN7EA,L232F01158C01S01278Rp02029.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_XC46M9GPOM,L1093F00291C01S08069Rp25476.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_X5IIFPFCIS,L371F03064C01S05069Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_KVVJZ5K9C7,L342F02799C39S12279Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_86R026U7HH,L432F01720C01S04931Rp09012.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_BJ1OIT3SXQ,L371F01136C01S01512Rp03544.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_O0ZME384M4,L323F01607C39S13029Rp46129.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_J7SEC48QUW,L431F00229C01S00529Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_JGLJ72KMQ0,L353F01662C01S04806Rp07728.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_H2LCUL6FSU,L1083F02873C39S12116Rp33945.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_6AYQGKQP6L,L1116F00429C01S08851Rp15816.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_EKA55WMJHO,L361F02343C20S11201Rp23129.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_JOGENRI1P1,L113F01210C01S04776Rp08590.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_VRB4TMZKK3,L436F00203C01S01075Rp10320.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_1L08FU7IIA,235_repeat_2_1126_334_236.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_YQRTW8MFAD,17_repeat_2_1302_2743_1714.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_5ZT7S16UI5,L1153F00065C39S11872Rp34634.jpg,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_4MLSSHC0SR,L1155F04258C01S07823Rp27355.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_YL2GOITV8U,L1139F00904C39S11790Rp33653.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_5IL16EUX8D,L354F03986C01S08350Rp19869.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_GRLMLQ6XZV,L241F04243C39S13197Rp37372.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_HSSS1Z4UKZ,L376F00673C39S12369Rp44576.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_9A3Y1UWNZJ,L1149F00051C01S00292Rp01409.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_17DHL2W488,L1153F02639C01S08873Rp23770.jpg,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_GR9QBDW2M2,L134F00089C01S07195Rp24720.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_8UTVO441L6,182_initial_1_2162_2162.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_VZ7SHLA0DC,L1090F03097C01S08407Rp21032.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_1IPI3FGRDG,L231F02027C41S14941Rp42440.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_CJM72320WI,L341F01298C01S00367Rp03699.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_ZSG39BV4L0,L144F02773C01S07632Rp20433.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ID_WSBWS5CU75,L429F04535C01S07286Rp22179.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_G8DKRA0NVR,L1095F01118C39S12050Dp42589.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_04RG88LUM2,L131F03897C41S12734Rp41242.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_QSRG2ATGJR,L342F02799C01S03295Rp14602.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_Q8XVILNUOE,L1150F02723C01S09667Rp19475.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_G4LWQ8SVU6,L341F02689C01S06881Rp18314.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_HY469LJCTR,L1125F00333C01S07546Rp27298.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_XKXU7JM63Y,214_repeat_2_2417_5383_3760.JPG,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ID_OXJOONXACN,67_repeat_2_1203_4691_3066.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_3QOQZ7VYVQ,L354F03917C39S14695Rp37229.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_XN81PTDT1I,L133F00716C01S00627Rp13535.jpg,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_NCKC0OX20X,L1093F01221C39S11733Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_KI3VW1BGCA,L1116F03037C39S11851Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_YIKZJXY9CO,L341F02966C39S13268Rp36180.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_TB7AE2F261,L222F02780C39S13990Rp46516.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_DAB7KQ3HFY,L222F00238C01S02987Rp11996.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_F3A8VBOW4B,L373F01592C01S04384Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_V812X1NOSB,L436F00203C39S12381Dp48598.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_1TQFQSMWV0,L1089F00468C01S08411Rp30635.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_FO50H01Q4D,L222F01391C39S12792Rp46711.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_YCNI1RDBM9,L222F02261C01S03633Rp03496.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_69L9VTPQ86,L341F02470C01S00417Rp01647.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_4CUO669JAI,L427F01150C39S15035Rp48761.jpg,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_IC6C60GIXH,L1153F00041C01S00509Rp05636.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_VGOWSOZ56N,L342F02109C39S14048Rp43522.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_K5MKK6FE6F,L341F01861C39S13306Rp33744.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_MEHTFKPYHZ,L1142F04703C21S10712Rp27705.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_A43PB9UH7C,L1083F01068C01S06795Rp21644.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_TA76EWIC4C,L1136F03606C39S11653Rp36966.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_90T7DSW63M,L243F04634C41S12222Rp39808.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_ZNE0Y747PX,L1137F00044C39S11664Rp32925.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_HP52VM81ZX,L241F04690C39S14077Rp41947.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_EDZW3GD8NZ,L222F02261C01S03633Rp14145.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ID_FFZS555UPW,L354F03992C01S03055Rp15014.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_R3TEWNQ2FN,L1093F02393C39S12194Rp41781.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_VG7J9K5B4E,225_repeat_2_1312_3210_2036.JPG,20,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_6TMBYIM3HL,L133F03016C39S14736Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_G4ED0EAD15,L325F00525C01S00282Rp09495.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_1L39ZNK7EU,L221F02866C01S04842Rp08014.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_CA4EZMYDS5,L365F04141C23S10852Rp29480.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_Z7Q5SDIHGD,L321F01946C01S05645Rp10439.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_WWI5TRICPI,L144F00334C41S13958Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_1EKH4P4YUG,L121F02084C01S03441Rp00680.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_SE4U1YXSVT,L144F01141C01S01608Rp03067.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_7WX1OL2EMO,L376F00955C39S14386Rp44107.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_E29WO551JW,L331F04672C39S14124Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_VH1HY543FS,L1131F04412C01S09888Rp20687.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_BWJA28PF3F,L222F02422C01S03013Rp09140.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_HGILV07AJP,L1089F00507C01S07094Rp18515.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_UARC0X0UU5,L326F03128C01S06984Rp15251.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_9PTE7XMFFH,L342F02398C39S12284Rp33279.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_C45B1MD6MQ,L231F04546C03S08839Rp21755.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_YV6X01776J,L354F00276C01S02543Rp09804.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_YOIQ8MJYAH,L376F02204C39S14797Dp45490.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_T72CHDB7V3,L398F01012C01S07268Rp29545.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_6PBPG1T3FT,L131F03890C01S07391Rp15859.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_D3DW1NBWPA,L124F00335C39S12719Rp46305.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_4Y0Z4SBY6M,214_repeat_2_2417_3585_2333.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_XIHKP00AQL,232_repeat_2_1549_6276_4639.JPG,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_VRPJZHBSKO,L371F02708C39S14237Rp46408.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_7UXK4HHWKG,L326F01981C01S01993Rp13973.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_5RAFJLD01Q,187_repeat_2_2048_5077_3408.JPG,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ID_IMEBIZ57P0,L410F00313C01S01346Rp01315.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_MAPC0TIZZC,L133F00494C01S07886Rp22470.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_9S45U0GKKK,L331F00956C01S07063Rp19779.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_2YLK4DPFBK,L1094F02632C01S02597Rp04069.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_ROTTANN615,L353F03620C01S07326Rp25312.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_FD4PU2PH9F,L1089F04702C01S08076Rp28973.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_7OPP0R642O,L429F01328C01S01599Rp11668.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_XK6LFNTTC2,L365F00189C39S12456Rp41498.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_P75JQA7VOV,L331F04685C01S08146Rp19056.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_UNYS4IF669,L121F00073C01S01098Rp00687.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_LR3E9FKDRL,L1084F00962C39S13936Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_HOJO96TVMT,L131F00084C01S06808Rp26391.jpg,80,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ID_6PYCSLGDAD,90_repeat_2_1845_4655_3022.JPG,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_CXEBBENLTG,L122F03253C39S13236Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_81TWPAY310,L332F03054C39S12303Rp45211.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_M8GF4OEJS5,L1136F00508C39S11638Rp33186.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_2202QMNKJ2,L1153F02240C01S08543Rp27165.jpg,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_FXIMWA0GF9,L435F02685C01S07895Rp24471.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_9V64QBXAIR,L406F01788C01S01365Rp12935.jpg,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_JNLKZ7DDPD,L1083F00926C01S01026Rp08110.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_YZGWJV97RS,199_repeat_2_1045_1460_1078.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_MDOE0SSPRO,L1089F00889C39S11751Rp37962.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_YJSUI2B6XX,L371F02491C01S01646Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_SF79165GFS,L331F04121C01S03780Rp04232.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_6L7JXRQFRO,L243F04639C39S12665Rp44845.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_MZI11ZTS4D,L144F02841C01S01162Rp01430.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_0FOL4VJIZ0,L415F04501C01S08016Rp18840.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
