ID,filename,extent,growth_stage_F,growth_stage_M,growth_stage_S,growth_stage_V,damage_DR,damage_DS,damage_FD,damage_G,damage_ND,damage_PS,damage_WD,damage_WN,season_LR2020,season_LR2021,season_SR2020,season_SR2021
ID_FLAYO3C1PK,L378F01809C39S12355Rp48065.jpg,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_7L6L23LM54,L1136F02071C39S11661Rp33205.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_1R1D7HJ8Q9,L133F00087C01S02744Rp09004.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_7D0PU0TGKI,216_repeat_2_1087_5440_3825.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_FINW0EZNBE,L354F03988C01S00966Rp14473.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_VEITRUWK5Q,L342F02123C01S07859Rp23311.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_NRTYMN3JEI,L1095F00646C01S00220Rp00365.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_UHCERMXADG,L134F00766C39S13752Rp43290.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_4BWAFCQMZJ,128_repeat_2_1047_5242_3597.JPG,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_J0XFXXZCT2,L134F00875C01S01078Rp08182.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_QB96RPAJZQ,L355F02269C40S14749Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_0IINAG6Y1C,20_repeat_2_1258_1168_871.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_49ZI5AKCYZ,L378F01632C01S06902Rp19479.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_G7P7ZBB0MQ,L134F00089C01S07195Rp21042.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_20L5X35BJE,L323F03170C01S00318Rp02552.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_BGNVYXZK4M,L221F02158C01S04839Rp08033.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_HTBPAXYRPR,L1127F01886C39S12741Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_VD3CBMZODN,L1089F01745C39S11672Rp36755.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_H1TKNVCYGY,L398F00104C01S08009Rp20230.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
ID_XWR7AHDX1Z,L1094F00322C01S07709Rp17425.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_UJJG95U7IZ,L133F00087C01S02744Rp01872.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_KWCQWGMY8X,168_repeat_2_1205_4144_2722.JPG,80,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_GGEMP8C3AI,L1094F04268C39S11963Rp40459.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_4JYTEZVU3Z,L1153F04297C39S11882Rp32601.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_GC96PFPSEO,L1083F03269C01S08097Rp16300.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_ATAW706KW9,L1115F03401C01S09082Rp19290.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_Z79YQPTYBT,L331F04178C01S04762Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_QU6XEGAQZJ,L1089F00018C01S07929Rp24463.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_BCROR8LHCZ,L1130F02719C01S07625Rp15286.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_0JKT4NP16U,L321F01949C39S13055Rp34353.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_AQ8SMANH3N,L341F01378C01S00373Rp06883.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_NRFB5AO88R,L406F04362C01S07245Rp23254.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ID_F0VETV8859,L1094F04312C01S07061Rp30209.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_032ZI3G7DA,122_repeat_2_1625_998_673.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_O0LW14RQBK,L144F01202C01S07630Rp18919.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_ZBK3N0D9YG,230_repeat_2_1447_4401_2877.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_YSXNA067Y0,L141F01250C01S00247Rp14737.jpg,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_L832PW0T3Q,L410F01546C39S14486Rp45657.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_8UIASJS9VH,L232F04042C01S09608Rp16190.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_PAW7P0GTY8,L1094F00329C01S07696Rp23049.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_BUMNJIGDRH,L1083F02651C39S12108Rp41021.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_TGDLIW7MQC,L354F03994C01S01040Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_Q8E35L3WT9,L1123F03617C20S10588Rp25211.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_VMSR0LPZMK,L1133F01269C01S07403Rp28346.jpg,30,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_TWSNC8J8GA,L1132F04294C01S07490Rp30819.jpg,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_B7362I1KT4,L435F01601C41S14960Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_20G3UGZ9XG,L131F03898C39S12790Rp40999.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_OTS0F2L9FP,L134F00754C39S14165Rp42458.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_W95RW1QK0C,93_repeat_2_2560_4840_3216.JPG,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_7W2SJSAFRU,L353F02684C01S03643Rp00722.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_JGOGAAISIG,L1094F03476C39S11735Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_QLCS7X0LVN,241_repeat_2_15_3495_2238.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_VSJZ1C0G9E,L415F04492C39S12574Rp40408.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_Z3FTRK68LO,L134F00785C39S13716Rp47320.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_DJPST61ZKM,49_repeat_2_2427_1705_1275.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_B2D1K95OI8,L426F02405C01S09520Rp23725.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_IQ6JFA6J37,L133F00088C39S14613Rp38142.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_J5OK5D2IFI,L1153F03614C01S01610Ip.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_Q6XXWSHVAC,L371F02004C01S09022Rp27057.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_93DWSRIVCP,L1115F01463C01S09088Rp32420.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_J31EILSDI8,L121F03608C39S12704Rp42896.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_KILYX4S7II,L221F01591C39S14768Rp41331.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_DNL0EFWAHH,L378F02457C39S12565Rp45720.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_BDE2913JX1,L428F00216C02S09483Rp22393.jpg,20,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ID_OP64USNE0A,L410F01795C39S12338Rp38345.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_YEFSGJ8HNM,L431F00229C01S00529Rp12127.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_85OKHFVAHA,L1124F02013C39S13960Dp36855.jpg,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
ID_1YL0S85TC7,L1094F04269C39S11971Rp40573.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_ZBNJO2M14H,L231F04646C41S14843Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_PYHS83O0WY,L1153F03533C01S08705Rp28880.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_QHP6RV64UG,L430F03630C39S14101Rp37478.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_TXOKIU85WX,L406F04359C39S14224Rp40635.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_S47RQK14A0,L141F00094C39S12555Rp42293.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_8D44IFR9LX,231_repeat_2_2415_3209_2035.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_0U5TOPMVD5,L113F01556C01S10043Rp21495.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
ID_TWCD8Q709R,L144F01122C01S08579Rp20631.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_R9JCOFA1PZ,L1116F03361C01S10114Rp19659.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_N6O98M177U,L1095F00012C01S00174Rp05786.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_IVG3G1QFJH,L1155F04256C01S07831Rp28890.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_97KZYMMYOH,L332F03521C39S12319Rp47436.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_X60JPE53YX,L1094F04331C01S07342Rp29143.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ID_FNHHORXYPR,L221F02866C01S04842Rp10528.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_IRUVPD85G4,L134F00794C39S14178Rp48345.jpg,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_K9XIBLV9CA,L341F00167C39S12260Rp47671.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_HU1VYWDBXC,L1122F02114C39S11893Rp33791.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_T9EPCL9FCK,L342F01545C01S00377Rp12295.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_OS9T9O8FGH,L1136F01393C01S11013Rp32254.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_MVLTOB345I,L1155F04250C39S11973Rp35608.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ID_2HFFRBCHCR,L1148F03026C39S13976Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_TF2RSNAA7N,L1084F02364C01S07488Rp23423.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_QCDN58R0Y3,L361F00187C39S14462Rp41291.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_PIS8KYZPAD,L1095F01460C39S11618Rp38482.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_I5P6K4ZV2K,93_repeat_2_2560_1478_1090.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_RMZGSZM5SK,L410F00115C39S12337Rp44789.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_UZTG73BHDM,L134F00748C01S05352Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_8RT4P460NO,L1089F01146C01S08303Rp18952.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_8P3E5Q9J0U,219_repeat_2_1813_5469_3853.JPG,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ID_TSQ4KPQ4ES,L133F01013C01S09829Rp20855.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_WU9GIEAE7M,L1132F04284C01S07530Rp29887.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_ZEEZGTHUE1,L353F00177C01S07360Rp23748.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_ASCT4O1GEM,L133F00683C01S09561Rp25643.jpg,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_C0AGFS6CPH,L1084F02394C39S13931Rp33527.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_PUTS3UZZXZ,L406F00266C01S00610Rp02935.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_HY6NLXV0VV,L144F00101C01S00724Rp02279.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_60IR4DIWAU,L1144F04456C39S11925Rp40029.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_Q6FXFHHWFC,L406F01517C01S08370Rp21596.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_O5DNM53H1C,L342F00171C39S14035Rp37297.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_F05EDX4RKK,L134F00783C01S09764Rp20031.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_6ILKUHQZ1O,L341F00366C01S06863Rp27256.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_2XT1PXWP2M,L134F00089C01S07195Rp15551.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_NG5S9IM8AU,L121F03175C01S07319Rp23789.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_ZM4UX122SE,L322F03052C39S13403Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_TYHPHWK8SE,L1094F02172C39S11573Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_7MZZHQ6UQQ,L113F03561C01S04788Rp14740.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ID_LB5H1ZDRSI,L1094F04274C39S11965Rp36200.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_8P4LRCFLNA,28_repeat_2_1041_3250_2086.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_Y6D3ZV43A5,L341F00544C39S12271Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_K5OA21PMTP,L361F00186C01S07539Rp18569.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_K627685A4H,L1084F02299C01S02998Rp01053.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_R9LJDH19LN,L134F00749C39S14152Rp39814.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_BT53RGD5HN,L1084F02431C01S07655Rp21279.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_70NPUBA4MA,L134F00804C39S14181Rp48347.jpg,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_UNS31AQTJE,L134F00806C39S14609Rp46755.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_G0NRQE9GVR,227_repeat_2_1074_4701_3073.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_R3LLDCBM2J,L1094F04274C39S11965Rp38593.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_WCK59RBWK5,L427F01330C39S15044Rp47252.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_DD9HQTJZR6,L222F01384C01S02997Rp10396.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_9ATQX2LQFI,L325F03081C01S00070Rp04720.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_C1X1BVXPDK,L428F00493C39S12402Rp43324.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_WL8MDOB4ER,L341F01861C01S08112Rp29144.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_ZT4Y69RELC,L323F01943C01S04021Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_GRU1LR4Y5X,L1133F00287C39S12422Rp38563.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_44IE8I8F93,L371F03597C01S09874Rp19059.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_2TMEE6MMHW,L1136F03317C01S08161Rp31610.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_JROSMRI8YK,L113F00071C01S03861Rp08572.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_CJ3YTSWMQ3,L430F01139C01S10314Rp25230.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_1P3BUB33R9,L342F03079C01S09998Rp17947.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_XF93LKXEW5,L361F02342C01S03423Rp13856.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_IRO9L4ENPE,L221F01591C01S04835Rp06172.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_89SPPDHU7N,L1094F01464C01S07531Rp15684.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_F9ET0G8IK6,L426F01041C41S14971Rp37261.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_C7BKZAYICS,L371F01929C39S12169Rp44520.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_D0PX5YGFRZ,231_repeat_2_2010_1030_709.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_W6UAKGXS67,L430F00205C01S00330Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_7XSTRJQTSI,L134F00823C01S09779Rp25210.jpg,30,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ID_AQDQROOCTA,L1083F01454C01S01397Rp07923.jpg,70,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_7YZ54IA0O0,L325F01649C39S12202Rp34107.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_E8NSXSANQ7,L428F03464C39S14412Rp37198.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_FB8V45AWQJ,L1094F04341C01S07092Rp31907.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_D4G64WZ2O9,L1153F00305C39S12045Rp33991.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_5K1YFFA8XS,L311F00133C01S00957Rp05508.jpg,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_LLY5OWBMNU,L1084F02327C01S07504Rp30642.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_BORFHFEEVQ,L141F00671C01S06988Rp28856.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_FQVAFSBCL5,L371F04458C39S12526Rp36714.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_41D63T8O6D,L354F03990C39S13316Rp43329.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_U9SUW955DM,L406F00105C01S08369Rp18462.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_PFH2I4J9U0,L1089F02358C01S08278Rp30646.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_QQ0NBOBB57,L1144F04461C01S09227Rp18525.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_3IXMO743SB,L342F01614C39S12273Rp33267.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_N9WPDXHWU4,L1094F04264C01S08396Rp17494.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_PM7WBZKYM6,L222F03531C39S13995Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_07IX05LM1I,L428F01116C01S09318Rp20119.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_F5JCV7QY2B,L1155F04257C01S07220Rp18576.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_GICSHL4G4E,70_repeat_2_2055_3571_2321.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_XQU9D00V63,L1090F01903C39S11885Rp36814.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_AI6LOA3UPB,L221F00422C01S04834Rp03330.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_JJI8I7I2AK,L1093F00303C01S07467Rp29835.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_57SSGAJSJF,L142F00096C39S12591Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_E3WPOZAGBA,17_repeat_2_1302_4770_3145.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_4U385YW6QV,L435F01933C01S01653Rp11641.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_ZUQQ5R6TAT,L122F01516C01S07996Rp16224.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_H0PG9DBGBF,L378F01303C39S12353Rp45637.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_8YAYQ2ZST0,L1089F02881C39S11825Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_MS39F50ZDM,L124F00335C39S12719Rp35633.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_9OUNLX7TU9,L406F04371C39S12390Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_0XO7WW5HU6,L435F00267C41S12711Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_XTZVKPR376,L1094F00929C39S11583Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_3XZV5S2SPP,L134F04131C39S14334Rp48529.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_IRIQVG2MTY,L1153F04303C39S11884Rp32905.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_CE75W2S2MK,L1150F02748C01S08773Rp25790.jpg,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_BHOWHPQRSY,L222F01693C39S12796Rp43928.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_1KJOPENBCN,L429F01540C39S14279Rp36295.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_1G8LZO4C3T,L1130F01973C39S12504Rp36475.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_CKWN1W57YK,74_repeat_2_1586_4195_2777.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_IE57DYVFES,L341F01491C01S01001Rp10162.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
