ID,filename,extent,growth_stage_F,growth_stage_M,growth_stage_S,growth_stage_V,damage_DR,damage_DS,damage_FD,damage_G,damage_ND,damage_PS,damage_WD,damage_WN,season_LR2020,season_LR2021,season_SR2020,season_SR2021
ID_RYULZC1G2Z,L1089F00017C01S00579Rp03487.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_7QPSNV0I02,L133F00087C01S02744Rp10054.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_6I7MQA77PC,L124F00641C01S09406Rp16740.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_ZI949PCWCF,L1149F01231C39S11810Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_O2V1YJN0TO,L325F01235C39S12177Rp34061.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_S8FDI3TTU3,L1093F01350C01S00978Rp02540.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_ZRBUOK6ZAK,L141F01541C39S14343Rp45920.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_ZMZE9F9THH,L1133F00048C01S01562Rp01909.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_2D73D5L3X1,L430F01236C39S14091Rp45338.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_6V0I66GC8B,L341F02190C01S06879Rp18307.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_M3EOHXY7HR,L222F01199C39S12788Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_Z2Z266IFW6,L222F03347C39S14625Rp37700.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_1YFBRQU13N,L331F02028C39S13895Rp40904.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_CG2AELJ33H,L361F01045C01S04904Rp10164.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ID_RIF05I8DMF,L331F04670C39S14122Rp44416.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_3EEHQ42E63,L323F00907C01S00309Rp07982.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_8E0PXVC1KT,L341F00167C39S12260Rp35372.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_J2TZUZ7UTS,L1083F00926C01S08150Rp20678.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_2OGY0L8VLP,L1125F02253C39S14402Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_M8E3K7468I,L410F01546C39S14486Rp43902.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_BY8YUB1NIL,L125F00650C01S08867Rp15804.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_28A8DO94BC,L141F01836C39S12521Rp43405.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_55TRBSBW0Q,L1150F01213C39S11868Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_2MM4KLZIMV,L325F01048C01S00929Rp04245.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_3YTNE368Y9,L1136F01393C01S01504Rp00276.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_GN9QGSKF6A,L125F00543C01S02986Rp07073.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_WDHHG273HW,L232F04004C03S07810Rp19774.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_3C45BXGPFT,L1130F03609C01S07627Rp25567.jpg,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_Q0XO1R0Y7P,L361F03528C01S07736Rp31553.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_2Z1JDN95JT,L428F04486C41S13261Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_TF2RSNAA7N,L1084F02364C01S07488Rp23423.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_9NSI0TQWOJ,L1089F01745C01S07706Rp17950.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_IDUPO1OBXD,L1153F04301C39S11879Rp33598.jpg,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_IJXMWNTFV9,L1153F04300C39S11886Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_AKCU0P50T7,L1116F00909C39S12533Rp42037.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_JRQ5FAHXPI,L1089F01289C01S00977Rp01476.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_L8DUVD7DOH,126_repeat_2_2248_6201_4565.JPG,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_0NTMU1ADEY,L133F00979C39S14339Rp35747.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_48ONKVZWRV,L1133F00287C39S12422Rp40045.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_65AJ00Q2QA,L1139F00045C01S01572Ip.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_81IQPZJ1H9,L332F03505C39S12318Rp37314.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
ID_24A5FH9SOV,L311F03565C01S00951Ip.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_DK39PI9JYZ,L311F01421C39S13127Rp42822.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_14UTIP96XX,L365F02823C01S09145Rp19238.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_W2MMIP46M4,L1093F01057C39S11685Rp33174.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_N1KFE41V8S,L1124F02469C01S06760Rp23994.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_P4XBL65NF2,L1116F01096C01S07615Rp23564.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_U1JI5LYXGT,L122F03121C39S13231Rp42945.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_1SC7WFY6FX,L1153F00627C01S01612Rp02838.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_7SILJ3B4DX,L144F01154C01S01609Rp11591.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_JNDJGRYV5R,L365F01190C01S09130Rp24540.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_HBRX0MOFZ2,L354F03983C01S03091Rp10885.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_VYO83K39FF,L1127F02743C01S08218Rp15797.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
ID_4FADU0RGI5,L1122F01871C39S14998Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_81CXXKOZ02,L231F04545C41S14906Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_08X9BDO8Q7,L378F01645C39S12354Rp34830.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_15VAANYH11,L428F00224C39S13200Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_D1MKN105Q4,L365F01815C39S12580Rp42914.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_PFMAGMWK6R,L232F01158C01S01278Rp04638.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_GYZANCJRIE,L1089F02180C01S01389Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_RKN4F0BCXE,L361F01927C01S04909Rp08955.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_MLJANKRJIS,L1094F02632C01S02597Rp07832.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_M18500KF11,L1095F02838C39S13987Rp38324.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_OR3AV1C2R8,L378F00117C39S12219Rp44858.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_4ZC8FTD065,L427F00207C39S15033Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_HHEGUMAIU9,101_repeat_2_1310_2757_1728.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_O58WKW5C2V,L410F02661C01S02570Rp14363.jpg,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_WHW1JK4VAD,L142F01572C01S03500Rp09245.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_7YQ9H1VUNN,226_repeat_2_1085_1577_1166.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_10AD7IQ9AZ,L1148F00061C39S11985Rp32728.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_M1Z0T53NLM,L124F00080C01S00227Rp00736.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_2Z7OVWKVLC,L1116F02430C01S09303Rp31554.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_OAHJUKDENE,L406F01761C01S14395Rp39399.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_VCRX7M339I,60_initial_1_1411_1411.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_I8T5259C0X,202_repeat_2_1424_2457_1481.JPG,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ID_MEK86V4NOM,L141F01479C39S12553Rp42316.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_X3LBHYPVIS,L406F04357C01S10201Rp28438.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_S55DF7V60A,L1094F04323C01S07338Rp23405.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_F8FVCI4JZM,L1127F01531C01S08216Rp24985.jpg,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_LVKQCL6DRG,L1116F03037C39S11851Rp33049.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_8N78XM9K5W,L331F01565C01S05387Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_9F9CZSAQSP,L433F00271C01S01732Rp11490.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_WCP1YG7FXF,213_repeat_2_1995_4275_2854.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_OTDBNX6FOW,L331F04165C39S12609Rp42389.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_YBE047NM5J,L415F01160C39S14146Rp41363.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_OTIDKJBQGP,L410F01781C01S02575Rp11149.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_ZSV66HUEMI,L341F02190C01S00415Rp06908.jpg,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_3RHYQNEOZD,L231F04551C03S08857Rp20931.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_TCVURN2MHO,53_repeat_2_1293_5215_3570.JPG,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_K8RXRICGYP,L222F00419C01S03133Rp01045.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_80GCA20D2T,L1095F00965C39S11767Rp41753.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_7ZZJC2OT7O,L1132F04283C39S12089Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_1OBMH2NMO1,L315F01900C01S07964Rp17986.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_E608XMGDH1,L410F01315C01S02821Rp02081.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_IX1IE3NMF9,L325F03413C01S07002Rp26423.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_XS6ZUOGG3J,L133F02739C39S14305Rp38486.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_PB5OYUEYXX,L331F04121C01S07792Rp27731.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_ADD9FJUKE8,101_repeat_2_1310_98_62.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_F942AUK57R,L371F00504C39S14192Rp46360.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_FIOCOOTNOH,L331F01301C01S05385Rp08732.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_N5SC3E5XQS,L1094F04314C01S07058Rp23395.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_XLLWTAD0WS,L398F02100C01S03712Rp08653.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_228OJC97KC,L354F03984C01S03053Rp11035.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_J8S1M0CXGP,126_repeat_2_2248_3568_2317.JPG,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ID_WTKCZTNAYT,L141F00093C39S12298Rp35846.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_2TW0GT3F48,L1083F00466C39S12633Rp39243.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_URTK24OEN9,L311F00523C01S00633Ip.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_H2W8QP21H9,L341F01343C01S00371Rp03695.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_8OSFK7JJLI,L342F01245C39S14029Rp48098.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_6YMQJMOAN3,L1095F03386C39S12040Dp36370.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_8GE5OWGTRU,L1094F00890C01S01969Rp08045.jpg,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_6YXWKXG0XP,L415F04518C01S08328Rp31017.jpg,60,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ID_B1NZ42VW3A,L121F01814C39S13412Rp42373.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_G33ID9DSLV,L243F04631C01S06793Rp20264.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_WDBKIM2ILC,L141F01479C01S07160Rp18199.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_2DQMPOQG1L,L1093F02789C01S07529Rp16651.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_NWEO4B7YPM,L331F04670C39S14122Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_P7RCJH4LI1,L1094F01376C01S01294Rp04015.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_KCY19HDZBA,L1122F02114C01S09921Rp27468.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_81IEE77C6Y,L141F02603C01S02236Rp13257.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_53JC1BZ0SB,L222F03245C01S03018Rp09144.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_08H3DOMEAX,L1094F02632C01S09033Rp25249.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_LYSRV8VY90,L1130F03203C01S05033Ip.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ID_TPX3AGQGQS,L134F04131C01S06960Rp15101.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_TYF80PSNWC,L133F01941C39S14734Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_BORJU70NEI,L435F00360C01S01935Rp14266.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ID_H3QUOBIT01,30_repeat_2_1429_220_130.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_QBBH4DYCZ8,L371F04432C39S12550Rp44462.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_KN037BY707,184_repeat_2_1054_4117_2691.JPG,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_5VJS83YT0E,177_repeat_2_1042_1744_1305.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_4FDK39QFQZ,L121F03356C39S13800Rp34863.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_44DDQOT0AQ,L323F00907C01S00309Rp02536.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_7M6RLF0LGZ,L134F00822C01S01077Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_2E1KTMAS54,L1122F01446C01S09180Rp26326.jpg,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_LYRZL55V7P,L113F03322C39S12984Rp44506.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_TE5HWQV5DE,L341F01593C01S00995Rp04268.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ID_NQDR7TVVPS,L1144F04443C01S09219Rp18277.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_ND3A03P8PE,L415F04495C39S12684Rp34805.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_S6N1N59K3P,L1090F01183C01S02614Rp00372.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_O5B8A8UM32,L1084F01962C39S11538Rp33117.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_MQLD8ZUKTJ,L121F00592C39S13094Rp32793.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_K5QDDY0DT4,L341F01731C01S08101Rp23037.jpg,20,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ID_0YMRQ9816X,L222F03152C01S06832Rp21696.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_1U9P5EZUMA,L365F00490C39S12458Rp46020.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_KXTZXWUA3T,L398F00103C01S07263Rp24635.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_V4VMB8ORG5,L1084F01962C01S07481Rp15924.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
