ID,filename,extent,growth_stage_F,growth_stage_M,growth_stage_S,growth_stage_V,damage_DR,damage_DS,damage_FD,damage_G,damage_ND,damage_PS,damage_WD,damage_WN,season_LR2020,season_LR2021,season_SR2020,season_SR2021
ID_HGC66C28KB,L355F02274C01S05291Rp07286.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_BDN0DAAUER,L1093F00393C01S07238Rp15881.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_JIIBJE9HB1,L1122F01033C01S09485Rp24942.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_CEQE6RKC0L,L133F00716C01S06946Rp15445.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_C1FOVGKYLL,L1148F01017C39S13978Rp36276.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_5O5VJRQELI,232_repeat_2_1267_3583_2331.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_883YVQS3CP,L365F03201C01S09124Rp20766.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_AXBJA6SDK8,L144F00937C39S12240Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_97F2F01V2G,L342F02125C01S03415Rp11168.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_MY9T1316FL,L332F03487C39S12317Rp37313.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_RDAAXTYD78,L429F00196C01S08077Rp18035.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_09UYNTJBU3,L1093F02079C39S12519Ip.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_4TBZ4R2Y89,L1155F04259C39S11979Rp41445.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_0UPQKNSINQ,L1136F03606C01S07906Rp30173.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_N0XNBS1YVQ,220_repeat_2_1104_2770_1738.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_KJLX23AKWO,L141F02852C01S03725Rp05219.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_NZ0IVNTFPH,L331F04668C39S14119Rp43096.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_U4S0PKDFZC,225_repeat_2_1197_2540_1552.JPG,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_HWFAWXQ0F4,L1115F01692C01S09089Rp32145.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_Z7VUQV1VWU,L410F01795C01S08363Rp28230.jpg,30,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_QKC4U3JN8H,L133F00691C01S09568Rp31506.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_Z2BAJH15TW,L406F04361C20S11186Rp28435.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ID_EXUNZX24U5,L113F03322C01S04787Rp04048.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_20D1QZEKOS,L1095F01338C01S00990Rp08633.jpg,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_DDIT67B7FA,L222F01693C01S06826Rp28151.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_O6TJT60LHK,L1122F00311C39S12127Rp33445.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_4REEXOI39B,L331F00161C39S12602Rp45270.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_4RXK58BWWU,L427F00207C39S15033Rp45426.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_D5YPN0WLBL,L1094F00322C01S01964Rp05445.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_TYV7G6WNA1,L1102F00365C39S11596Rp36450.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_FREPKNN7AB,L365F02380C01S05708Rp12794.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_U710N0L59T,L433F00454C01S01423Rp12508.jpg,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_ADNX89OGVX,L122F01104C01S07565Rp30413.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_EDXQHB5YNC,L1146F01428C01S11175Rp27118.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_VMXCZSSBK3,L341F00320C01S06861Rp18310.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_JUVDPPT790,L121F01855C01S06856Rp30218.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ID_09U0L67B08,L371F04399C01S09855Rp19289.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_7TQL3O1OVB,L398F03176C01S02407Rp13495.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_QBQSI858X2,L341F01885C39S13279Rp36209.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_OQ9BAJ05KX,L222F01384C01S02997Rp01682.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_5HUWFADXY1,L131F03892C01S07266Rp24957.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_CGQIL48E6R,L122F01212C39S13113Rp47946.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_FP9H5PEQAB,L134F00092C39S12835Dp44197.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
ID_IUN6893MPY,L331F04669C01S08133Rp21913.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_UJ1OIJK8MK,L376F00304C39S12293Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_6WA6J4XS2R,L323F01759C01S08792Rp27659.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_ISQ5O1Z7YJ,L222F00670C01S02988Rp10390.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_242WQP4STL,L331F04667C39S14118Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_6EQ6MQCXFI,L323F01835C01S07693Rp27140.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_QQ0NBOBB57,L1144F04461C01S09227Rp18525.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_14X9QJG9KU,L134F00775C39S14169Rp34564.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_2ZAQO5Q6XH,L433F03213C01S01275Rp13448.jpg,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_Z6WVYQ07UW,L1122F02114C01S09921Rp16815.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_UE2R8PU3VP,L1116F01732C01S01549Rp00901.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_DGBO9Y3QHB,18_repeat_2_1362_1004_679.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_CVE70ATDXK,28_repeat_2_1041_5818_4199.JPG,60,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_1ZY5S4YM8Y,L325F03612C01S07290Rp26466.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_RKDV7ICHLB,L1155F04257C01S07220Rp25151.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_OVLVGV2ZV5,33_repeat_2_1270_1102_797.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_Q505GA3625,L144F03260C01S01603Rp09971.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_YXVDD0HH8Y,L322F03052C01S02681Rp14918.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_XOU8VV2ZIS,L1089F04702C01S08076Rp25517.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_2ALOIUOU09,L355F04069C40S12198Rp38332.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_I3BZNT2Y37,L144F01733C01S07575Rp15236.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_BI5EXRNMU2,126_repeat_2_2248_5336_3699.JPG,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_X1QDLS0INB,L1093F01335C01S07623Rp25035.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_OELFM5PXHG,L1116F02814C01S03185Rp04466.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_52D5J6LIAM,L1095F00348C01S08934Rp29682.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_G9RMA1DLC1,L1153F02240C01S08543Rp17298.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_PR4C17ANWN,L1102F00407C39S11595Rp40646.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_JIJGQA6M38,L1093F02016C39S11951Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_1QX0QC85UN,L429F00196C01S08077Rp16058.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_AFNR9IEGD8,L1130F01872C01S07582Rp25585.jpg,70,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_YD8S8BMIEU,L133F01013C01S09829Rp31732.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_WRGEJ18A6K,L354F03931C39S14702Rp47890.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_N10ZSVPTPA,L342F03461C01S03588Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_7U96G4LLJ5,L1115F03270C39S13980Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_H1XPV7Q91Q,L406F00125C01S03093Rp12871.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_2LAO854F32,L415F01178C01S09411Rp20983.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_UH901JORE9,L133F00686C01S06942Rp21545.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_DJQR3RDKJ0,L376F02204C39S14797Dp45489.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_P9RVSSP3Q0,L134F00794C39S14178Rp34567.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_RIURP78ML6,L134F00852C01S06933Rp25746.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_7WX1OL2EMO,L376F00955C39S14386Rp44107.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_HLQSF848N4,L331F04169C01S04758Rp09001.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_W84FWDGAJK,L331F04163C01S04013Rp00781.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_FX6DVT53GO,L121F03212C01S07133Rp17729.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_CXM7VM5TRG,L428F00327C39S12375Rp46876.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_IMR3PBCDVD,L1094F01376C39S11572Rp36750.jpg,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_WJ3X5CYCZW,L221F00511C39S13395Rp32970.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_BORJU70NEI,L435F00360C01S01935Rp14266.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ID_7LZIVZ7LXV,L141F00094C39S12555Rp35024.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_KPXFPBGUZ7,L1144F04456C01S09225Rp26369.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_PDVLAVGKTB,L331F04165C01S04022Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_06BAQB9IP8,L134F00875C39S14272Rp47520.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_GN09IFC8YA,L1155F04247C39S11993Rp41431.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_ZTQM3SZTZI,L331F00160C01S05377Rp12329.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_MKVHOVECHR,L1094F04314C40S12052Rp33007.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_KZZJCVBKFC,L1123F01353C20S10583Rp27314.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_DQDO4ZLHA0,L361F00187C01S07740Rp16479.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_31UCLOXUIB,L221F01712C01S08476Rp18675.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_GWRC6P32MA,L410F01014C39S12339Rp37357.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_U03IRZCJY7,L134F00839C39S14204Rp44195.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_DD58DWRXDK,168_repeat_2_1206_2688_1682.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_LDUUZKEBFM,L433F03213C01S01275Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_79KCXVUFBF,L406F00105C01S08369Rp29519.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_YFUPAT3G6S,L435F02418C01S01344Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_D4J57DW5W0,L371F04392C20S11064Rp28144.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_F40G02SBNU,L1153F00455C39S12022Rp33931.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_O9SLZL6RVL,L1144F04447C01S09220Rp30246.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_RH1A4M82H5,L133F01656C01S05458Rp14531.jpg,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_WALSAW8CZU,L121F03458C01S01379Rp00227.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_68CW799HR9,L222F01173C39S14323Rp37019.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_KCNNT0DDD2,90_repeat_2_1531_3148_1979.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_D2GUU3P32M,L222F01693C39S12796Rp34502.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_O5IJ824QFG,L1084F00574C39S11535Rp33105.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_F07DWTRD2T,90_repeat_2_1844_3161_1992.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_D5N0UI9GHO,L406F01761C01S14395Rp37906.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_GGHEHVYZIF,L341F02738C01S00942Rp04233.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_MP29MX9MVD,L430F01043C39S13917Rp36106.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_P1ZWXSVERA,L415F01178C39S14441Rp42127.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_AFWG2LC0WX,L342F01245C39S14029Rp43263.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_TM1ZIAIU28,L141F00941C01S00242Rp08560.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_NCFK6HLMU6,L354F02630C01S10002Rp27124.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_RPQF6JRYUS,L314F01501C39S12483Rp48644.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_LDJ4GAAIPY,L124F00617C01S00249Rp00248.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_42IA8NJX5R,L1144F04456C01S09225Rp23476.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_P1OHSL5DBU,L398F03522C01S09194Rp26861.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_CPYGP39AY8,L141F01380C01S02260Rp10951.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_ICM0GIJ3IJ,L1094F03167C39S11738Rp43352.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_1W18IG9197,L1090F00346C39S11786Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_LVA5SUAH9V,L342F01258C39S14030Rp39934.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_SI9GIRRZ37,230_repeat_2_1447_4403_2880.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_4U7WKBR1XQ,L405F00476C01S08299Rp23576.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_R8HUF9N0NJ,L378F00274C01S06901Rp16481.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_9KM3I9O5AR,L322F03549C01S09634Rp20466.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_0BZ2JBIUZR,L1084F01612C01S00049Rp02542.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_JEXZI5Z4TC,L134F00822C01S01077Rp11799.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_TZ1JEP65AP,L134F00846C39S14209Rp39843.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_8U8PDLFC7D,L1116F00027C01S08852Rp20695.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_TQJEF9IFG4,L1093F00983C01S02002Rp05462.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_YT516LOP4Y,L141F00941C01S00242Rp03420.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_GBM9ACS6J9,L131F03898C01S01629Rp03377.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
