ID,extent
ID_CQK86J5TJ7,69.64288330078125
ID_6LN976PF4T,0.0
ID_TXKQYU5F98,28.818115234375
ID_BA548VHY3B,0.0
ID_PYQWLAV24P,0.0
ID_36EEI6WIZD,0.0
ID_43UDNLNM9S,0.0
ID_Z23VZ8Z5LD,0.0
ID_JBHHCIRFDF,21.836885452270508
ID_0AA01TNLGE,0.0
ID_WS5WZ1VHJP,0.0
ID_3WJK6S50RI,0.0
ID_9JFTV1GQZ1,0.0
ID_D1AMA3WH6P,0.0
ID_XP4ZBOIHMZ,0.0
ID_B4HG36SN42,0.0
ID_I5DKZJZNHZ,0.0
ID_2QEYS7HX1D,0.0
ID_ROOWKB90UZ,0.0
ID_RX4PFRLZ80,0.0
ID_VOSX1W6L0D,0.0
ID_Y53SXA3O44,0.0
ID_0NZQPOXJXR,0.0
ID_NY4NMHN4AS,0.0
ID_6EN45GJ3KY,0.0
ID_IVJEEDIEH1,0.0
ID_9WC2K0MVGM,0.0
ID_B4YN130C7I,0.0
ID_3PO1ZF39Q4,0.0
ID_F6XKN8ILFN,0.0
ID_EIWHRR97TE,0.0
ID_CRMH95GZLA,0.0
ID_9409FTI2HM,0.0
ID_DDQBWUXYUF,0.0
ID_ZBIMLPMXUK,0.0
ID_3TDZDUAYNI,0.0
ID_121UN8S6DS,0.0
ID_TW1M84U4B7,0.0
ID_VUKMPTVTDX,0.0
ID_0FUH12CCDK,40.84204864501953
ID_NUFODTLGGL,31.684452056884766
ID_HRL7TFH3KF,0.0
ID_4I8AR1L0ES,0.0
ID_YX3N2TT2OW,25.29976463317871
ID_GPVMQR3PC8,0.0
ID_WDH6IVZUZ3,83.42415618896484
ID_V9Z47CZWWL,0.0
ID_TJL6PX7C7U,0.0
ID_5QYVQTPV6W,0.0
ID_D1PNIH3WOG,0.0
ID_UZ1AH3WHOT,0.0
ID_6TJB8MBAVD,0.0
ID_ASDFPHZGT8,0.0
ID_MQCBM268XB,0.0
ID_U5AZ9IJBBL,0.0
ID_XSXIZ3GTGA,0.0
ID_2AIX9M8PBQ,0.0
ID_MUD2YG2ZIH,0.0
ID_XNWGKNTIVT,50.46373748779297
ID_Y7I5ZAETOR,0.0
ID_D7WUS22XE9,0.0
ID_OVXESAFC6S,0.0
ID_SQR5YMLFLF,0.0
ID_4I90QK8JWD,0.0
ID_A5LI2B8R5N,0.0
ID_NASY7MBUA2,42.03350067138672
ID_AEJG3LK7RZ,0.0
ID_GWHJ1L1DRU,0.0
ID_IQGZ9VF5HH,0.0
ID_PHAZVWPBZK,0.0
ID_B5SIMERJ76,0.0
ID_B93M1SRCNQ,0.0
ID_FN558DMUJO,0.0
ID_HV7TDQAQVY,0.0
ID_6TDPF13AFH,0.0
ID_WA85M3SBAS,0.0
ID_BVWKKXO3R4,0.0
ID_BFGCHTDQAD,0.0
ID_DPSOY65VZL,0.0
ID_95YXOA2YZ1,0.0
ID_7EB8HFD6ZR,0.0
ID_O2U1QO72AJ,43.119476318359375
ID_0VU674QADL,0.0
ID_Y7X47VYQ70,0.0
ID_HH2AJRKYC4,0.0
ID_91J8HFUT76,0.0
ID_Z0QX7VFZAE,0.0
ID_8X77SASRGB,0.0
ID_242IF2ISLY,0.0
ID_9IE1S330YS,44.68833923339844
ID_PE2AFBA4AJ,0.0
ID_5Q8892H6PI,25.97260856628418
ID_DKD7BBFRQ5,23.31415367126465
ID_P5AEN44NJS,0.0
ID_ND4YCNJ3A7,0.0
ID_Z91XHM16BL,0.0
ID_5BW91E188S,0.0
ID_GOOK00ARPV,44.29545974731445
ID_P6RZ2CLXX3,0.0
ID_TCZ62TJUDZ,72.74932861328125
ID_GE4497VWGZ,0.0
ID_ZJ302RUPQ8,66.52099609375
ID_LPPL3BSE8G,0.0
ID_PI1AYT0IJ1,0.0
ID_Y6GPXP3FML,0.0
ID_222SPMD598,32.33149719238281
ID_DYM3AYFEZM,0.0
ID_HORSF0NRX6,0.0
ID_786Y3ORHY1,0.0
ID_FXCXB53PZV,23.935842514038086
ID_OQPTUCK82F,0.0
ID_7S6S4USN7V,0.0
ID_KRIFV8CZEJ,0.0
ID_0CHQ4NT868,0.0
ID_Q5UNFN9QGR,0.0
ID_GA9Y4NHVRK,0.0
ID_HRSCBR5IOW,0.0
ID_A6CLN8NCAY,0.0
ID_V6KHES7KAD,23.46208381652832
ID_X6SZU7HB0K,0.0
ID_R4DBS53W3D,0.0
ID_04J12Q54PA,0.0
ID_YK8JQQ1T1Z,0.0
ID_W2NG2AI60D,0.0
ID_21J82FVBIQ,0.0
ID_FCF0TJRLXD,0.0
ID_3SF5UU1BD2,23.114179611206055
ID_570KGGJZQM,71.14075469970703
ID_FX22V1BQE0,0.0
ID_PPSEDRFMK2,0.0
ID_A6M28LQRNA,39.390174865722656
ID_MVRRGM4L6L,26.978755950927734
ID_LPO38OXJ1N,0.0
ID_76VNOYE09M,0.0
ID_1LRLJ57FP7,0.0
ID_OYDEH12PWP,0.0
ID_HO8J6PHMW2,0.0
ID_07QMEKK2ZW,0.0
ID_H305GJC821,0.0
ID_15ZYWVAACW,0.0
ID_G0B0IPASVA,0.0
ID_4EGZDDPLM2,0.0
ID_73R5GMJ943,0.0
ID_761JCV7X9Z,0.0
ID_98781ABJBS,0.0
ID_73QRQVK810,0.0
ID_D14IRRSOBR,22.09330177307129
ID_IXZYXQGWXS,0.0
ID_3SHUGFRRQO,0.0
ID_MV96XGJEY9,0.0
ID_0WBUVH8R5L,0.0
ID_EQBIURJNKT,83.89347076416016
ID_JX6QXTLWMN,0.0
ID_QMSUZ1WZJD,67.29071807861328
ID_HRWYGUA6AH,0.0
ID_56UUILF81N,0.0
ID_45JIZQUPGD,0.0
ID_JZSA7BG6Y8,0.0
ID_G9VIC8DPLA,0.0
ID_KW52UW0J9P,0.0
ID_LY78XUKQSY,0.0
ID_ZQV8CCP0PF,0.0
ID_ITKJ29FPCK,0.0
ID_CSCS80XROY,0.0
ID_BOPNW2A1Z7,0.0
ID_49EXPJ3SKP,41.12846755981445
ID_UM2RXUJD44,0.0
ID_2MBBWOPU5M,0.0
ID_870O7X08SZ,0.0
ID_EZQJO17GLU,32.5244255065918
ID_90UM7PRR4U,0.0
ID_FPJ3VBRADE,0.0
ID_RL8BN0HR4N,0.0
ID_5QPCH4BUPS,0.0
ID_GY6920Q4HT,0.0
ID_KH2Q9YCV82,0.0
ID_1T3DUGCIMA,23.390798568725586
ID_JJDIB9OJ5K,0.0
ID_JMF0THND0W,0.0
ID_SAE2IO1WLO,0.0
ID_5R9T1C16E5,25.116071701049805
ID_FUJVKRI7YP,0.0
ID_VLJ2T3JFMH,0.0
ID_RHP346356Q,0.0
ID_Z7PZS5CZK5,0.0
ID_U6DZA8VHGQ,0.0
ID_Z86DJRUT92,0.0
ID_NUU6QZ0OND,0.0
ID_4363AG6JGT,0.0
ID_5JJ16YK2AT,0.0
ID_GOBPX1GLTP,0.0
ID_UUG77CKW93,42.586090087890625
ID_G83S1I5Z0Y,0.0
ID_KYA7IHV1IF,0.0
ID_S9PZK8JS9E,33.0010871887207
ID_XHGG86VUKV,0.0
ID_LDQQYNSMEJ,0.0
ID_O0PR4VBHTU,0.0
ID_KT2LA7Z3E7,17.278430938720703
ID_LD96I1WEY5,22.149045944213867
ID_OBQ8ZP1UFF,39.086055755615234
ID_C0O5OV0IB3,46.734954833984375
ID_EZBWSN4GH7,0.0
ID_TJG199M852,0.0
ID_6CJRF05TLT,0.0
ID_3STBIXIR1S,0.0
ID_H20SJ41JQH,0.0
ID_AF7Q290N0D,29.77469825744629
ID_ZT119JCR3T,0.0
ID_TK4JHXGNW0,0.0
ID_X6LN7EZ3BR,0.0
ID_FRWA78DZ4U,0.0
ID_3KQVV63JVV,0.0
ID_V90ULNMS1G,25.557653427124023
ID_RTYR4HGSUB,0.0
ID_91WES5JITT,0.0
ID_V8OZIS34DH,0.0
ID_6NIHVW2U45,0.0
ID_8DYHQXKK68,0.0
ID_N4LKPWIMT2,0.0
ID_1SAPZE2I5F,0.0
ID_5R8IC5P85Y,0.0
ID_4LSGGSI0ML,0.0
ID_MCZJAMQIKB,0.0
ID_6GL3E4U2GK,0.0
ID_7UZYRXVXXG,51.09803771972656
ID_R7CFGJ2CC7,0.0
ID_LQX63HPPIT,55.53472900390625
ID_SULLJP0SJE,0.0
ID_JL8Q68E0PH,0.0
ID_U04GTZLVNU,0.0
ID_PLR63261HU,0.6739245057106018
ID_FNXUSS2Z3J,0.0
ID_NLUUZ1LNIL,0.0
ID_H2EGV6P0RX,42.525875091552734
ID_GRJL6A01T5,0.0
ID_CS3CWT9ZF3,82.19823455810547
ID_ZBNSZIK7DR,0.0
ID_5MFJVRGEWU,0.0
ID_UIJ0H5460Z,0.0
ID_C5BK14PH55,0.0
ID_DTP7MQU9O8,0.0
ID_XRU4SF15I0,0.0
ID_918BE4BOQE,0.0
ID_Z8O1FI2BUL,0.0
ID_W3MNB2K5HI,0.0
ID_Y99PFSHD76,0.0
ID_KAIYUGK20W,0.0
ID_LB614IPXNJ,0.0
ID_SU1QNFQZZ0,0.0
ID_X4LI68L5HX,0.0
ID_Y6AZRGMU12,0.0
ID_Y9ZH7IPN4C,0.0
ID_ZU33NJIDWA,0.0
ID_UO9W2714O6,0.0
ID_4YRH86CX0J,0.0
ID_UN8FINFL84,0.0
ID_EKOPUZL2YG,0.0
ID_JO44DYIGPS,26.301490783691406
ID_MYO4A25BGJ,0.0
ID_6OLMNBVOI5,0.0
ID_K2G2JDWQC2,0.0
ID_25OXZ4516I,0.0
ID_S4FV0BCBX3,0.0
ID_EO1G53RVX5,0.0
ID_5AB38N5S2B,21.675031661987305
ID_0M5L24YEXZ,0.0
ID_O56TRP61B3,0.0
ID_734HWUR2Y2,0.0
ID_X6BTDWPM7Z,0.0
ID_BPAWOJLFU4,0.0
ID_HAXVB9TM08,45.2879753112793
ID_55O5LYC3W9,0.0
ID_N16BHFTWCK,0.0
ID_DJKCFINZGM,0.0
ID_TVM1M3GB2A,0.0
ID_2L1X4NZ1SA,0.0
ID_TGOZTQTOW4,0.0
ID_NOKSCUCU8F,0.0
ID_6ITHP0D9NK,0.0
ID_8AWU4EAX8D,21.082380294799805
ID_WG8T8TYJ5B,0.0
ID_603UY6S704,0.0
ID_6B39W5MFL2,0.0
ID_F2X2QF6B53,0.0
ID_IMEQRH88JC,0.0
ID_T7S2Y9ORYW,0.0
ID_SITABNR47U,0.0
ID_TLYGFW7D1N,0.0
ID_VTUGJQAXM8,0.0
ID_89J5ZVJ3T6,0.0
ID_5HFTDQMB8O,0.0
ID_ZO8TO4BXQP,45.89229965209961
ID_Z5GH5BNJ0E,0.0
ID_JRJBVH7BHY,0.0
ID_G659XX09GZ,0.0
ID_Z9WNPVXEOK,0.0
ID_TSV2BKUOO1,0.0
ID_0A4934T7BM,0.0
ID_2F60XNWRB8,0.0
ID_4439M74DA2,0.0
ID_H73VQJRMJ6,76.5999526977539
ID_XP6J6HMP58,0.0
ID_UB1AF4PIYQ,0.0
ID_4DRHJ6F6CG,20.162471771240234
ID_96QCPG9C1O,21.6748104095459
ID_6T15PJJYDC,0.0
ID_U4L9B4PSL6,0.0
ID_L8I4ZJJSBV,0.0
ID_4Z3VZF5GPH,0.0
ID_FY1AK3PUG7,16.819032669067383
ID_23FO9YLG7O,78.59220123291016
ID_3REP08D6OS,0.0
ID_KF8WFBZ678,0.0
ID_1PROSER0OY,0.0
ID_M1IARQ35OG,53.2602424621582
ID_JGTTJWA21H,0.0
ID_XXBKJOPXID,27.646703720092773
ID_GDCHFHRLWB,45.47442626953125
ID_YMYCIV2N11,0.0
ID_V61PDL7BER,77.12409973144531
ID_VPLKVRT0LX,0.0
ID_L6I6MCZLIW,0.0
ID_SPXNK3V7R1,0.0
ID_FG1Z6WYIGW,0.0
ID_KE907VA3W6,0.0
ID_AK8XF4SUVY,0.0
ID_ZKDI7K0R98,0.0
ID_Q4NOAFA0YL,0.0
ID_9HFIIWWZFT,17.75376319885254
ID_JCYQGHTCRQ,0.0
ID_94J33N6EK0,0.0
ID_N943B0L5CT,21.097213745117188
ID_B54SQH5NWP,0.0
ID_S1RFI1Z05W,0.0
ID_CLWBZAXFNW,0.0
ID_4JONBF6L4A,20.1907958984375
ID_SEXCA97Q9F,0.0
ID_RG1LIM4FIE,0.0
ID_FXN56DFWRR,0.0
ID_OAO0PEX50Q,0.0
ID_CPN47EO1CO,0.0
ID_FF1GVJSS3C,0.0
ID_22WB1YVUCK,84.81534576416016
ID_2RSHQ3YZ94,0.0
ID_VC80J60W1T,49.74674987792969
ID_CWKV2BW16B,0.0
ID_E2V45V591N,0.0
ID_XSUSHVXUEJ,0.0
ID_QNICK5A8FC,0.0
ID_23ER1A8FUK,0.0
ID_DDBFFA7PMZ,0.0
ID_MK6G8EB5SX,0.0
ID_U8LQP3LBYF,0.0
ID_0V32479KMT,88.20875549316406
ID_0XV8OVXKTK,0.0
ID_USAWM7870U,0.0
ID_VVWCYDYECR,0.0
ID_10TTL092C3,0.0
ID_FQNL1JRK2P,0.0
ID_AGSIIB44AK,0.0
ID_LIKMXPWDH8,0.0
ID_P6ERE4KBH8,0.0
ID_N5XGKNZDJ4,0.0
ID_HTFD2ZZBUX,56.59931945800781
ID_M24CUO8UJ4,0.0
ID_UE6LLK989G,29.19582176208496
ID_8FM5AYT6A5,24.225278854370117
ID_TMXUJ06I1I,0.0
ID_014DFN82AR,40.727622985839844
ID_ITTEJIDLLY,0.0
ID_QWMUJD3GJC,0.0
ID_91HARAN3YN,0.0
ID_7971QRQXFH,0.0
ID_GVANOAL3EV,23.60318946838379
ID_ZMCOXSOOCH,17.564359664916992
ID_BBGD06CGAP,0.0
ID_08A5YQSSJ0,0.0
ID_5IH4XGYK9P,0.0
ID_ABD5EL6IRZ,0.0
ID_T9422BGECA,0.0
ID_AV8J9COIEG,0.0
ID_DK5WXX6HSB,0.0
ID_RGMYBOX57K,0.0
ID_7L3G47X4U6,21.28037452697754
ID_VVFZIW09DC,3.8287413120269775
ID_FK64KI353C,0.0
ID_MD1EHI5RR1,0.0
ID_T6I5COCP61,0.0
ID_31SNSELPBV,73.5080795288086
ID_VXZXF80WJN,0.0
ID_P5TKXNIMIY,0.0
ID_KE53QWDJRQ,0.0
ID_1GOV2UY2B2,68.9941635131836
ID_0WGQ88JG75,0.0
ID_BHERQGQROF,0.0
ID_ECNEL62UD3,0.0
ID_UQPA7OAYU9,0.0
ID_IMJF64DG0T,0.0
ID_DMENCQGRWR,0.0
ID_C49IW35JMV,0.0
ID_NF5TBN0RV9,43.76548767089844
ID_YEHUBVIRBV,0.0
ID_4B6LTOQY96,0.0
ID_95L60C4RWF,0.0
ID_9CTVYACK3T,0.0
ID_IXROUFYDXP,34.984046936035156
ID_NBM41J6DRR,0.0
ID_8QJKBSPGGU,37.3827018737793
ID_0HMWV4E0F0,0.0
ID_CQ6U4658BQ,0.0
ID_QLT7Z6XHNU,0.0
ID_7TRIADYE64,0.0
ID_0FZ5LQIYXJ,0.0
ID_6HK5UUJKHF,0.0
ID_2UTWAVZ0J3,38.440338134765625
ID_2PHH4YIJ8W,18.024600982666016
ID_6Z51JJEBTC,0.0
ID_NIDBYY7652,0.0
ID_G53TL8U9O7,0.0
ID_ST3KES1LCJ,0.0
ID_7KRJQHVIMT,0.0
ID_ZJQPJNQ4X4,0.0
ID_FOLJN2V7FT,0.0
ID_WTVQTWTYPI,0.0
ID_3JAP1ZCNMI,0.0
ID_BYC46HQ2BA,0.0
ID_NCGGZRA5Y7,30.975257873535156
ID_A0QXL0R034,0.0
ID_FD0T5FS61S,0.0
ID_ZTBHAIGEGV,0.0
ID_N3UDC6ZAQA,0.0
ID_P4UGICQHM9,0.0
ID_RNPOC6O8G5,0.0
ID_DQW5QA08KZ,62.18687438964844
ID_HX4R1ZULCB,0.0
ID_ADUBZNEYA0,0.0
ID_5OVNGTYX2I,0.0
ID_UGDKY8Q3H8,0.0
ID_LPD5LS6APE,0.0
ID_JNTPGU0WD4,0.0
ID_PBTZVDVZE1,0.0
ID_HYC6WD314I,0.0
ID_KO9G0FPQ9A,0.0
ID_NLWXGWCFJY,0.0
ID_GNX6V0VOMM,0.0
ID_AD8QSSUTPE,0.0
ID_LXGZ7TMSEK,0.0
ID_EV52BWVBJK,0.0
ID_EGFX6AMX8Y,0.0
ID_HFJTJ89TCS,15.728231430053711
ID_CVHP25TIDC,0.0
ID_PJPZE2OLCD,0.0
ID_E7T4RFWSYV,0.0
ID_6P7QA2XWI0,0.0
ID_56KWKXKAQC,0.0
ID_N6RBAVX04A,47.12236404418945
ID_24IGFYMRR0,0.0
ID_AHJIIM0LIL,17.31200408935547
ID_0VYWE33NZ7,0.0
ID_GNA9S41USP,0.0
ID_PPHSH4XFXM,0.0
ID_IXB7VWHQP0,0.0
ID_AK603Y6X1G,0.0
ID_4A3ZV4US16,0.0
ID_K9SEIWOTPU,0.0
ID_FJV2PNJNVF,0.0
ID_CIZYC2TYLN,44.525184631347656
ID_AUSLR9HGCO,0.0
ID_6J4Z9ADTHX,0.0
ID_CNZ0CMV694,24.24271583557129
ID_NKQOYDYFW9,0.0
ID_9B7XMGOIF2,36.146121978759766
ID_6JKU9JD5PB,0.0
ID_DPZKU515Q1,0.0
ID_PJQ3JCS4XA,0.0
ID_1T3MMM1Y9C,0.0
ID_QDXRCAD3BL,0.0
ID_53AG4LLDQW,0.0
ID_XKLZ1P3V62,0.0
ID_K5K6UR076J,23.42776107788086
ID_HQYF5VRQO7,0.0
ID_2KH7880LH5,0.0
ID_CATI75NLES,0.0
ID_44APJWQE05,16.234086990356445
ID_BOP9T95EUR,0.0
ID_J65ALQZLD2,0.0
ID_W2L6LTDWOO,0.0
ID_TLTKN7GWH1,70.2795181274414
ID_77P9VJ35S0,21.824785232543945
ID_EDFURQARM3,0.0
ID_100E0G1EIJ,0.0
ID_YXAU0MA2ZA,0.0
ID_FE0X042RZU,0.0
ID_DRF24WDF9H,0.0
ID_QDHMQAIUHC,0.0
ID_UXCWCOTVBG,0.0
ID_1AVO2H76CG,0.0
ID_WZSV9LOFAC,0.0
ID_AFF4UZ33LV,0.0
ID_JCOZ0ZCKDD,0.0
ID_R0GBXP322R,0.0
ID_6ULDZAF7LW,0.0
ID_3DSTQWWP3P,0.0
ID_AMJJ7Z98CZ,0.0
ID_MILKH1AUD2,0.0
ID_PRY3UVSGRR,0.0
ID_86SFIC48MV,0.0
ID_MPXL1J27N0,31.089218139648438
ID_RB4M0PREZF,0.0
ID_RM0B0BS1P9,0.0
ID_B030NACWKV,0.0
ID_4TW921KV6B,0.0
ID_9WSBJZRHE6,27.015737533569336
ID_LYA987ZJ6R,22.825244903564453
ID_S3ZHLAX9JY,18.373836517333984
ID_51U79A5NNP,0.0
ID_S43X4WFRRY,0.0
ID_G1UT8AKJJC,0.0
ID_OSIC25P38F,0.0
ID_V86Z0RN5LF,0.0
ID_ZJNJ14DXP1,0.0
ID_RCVZEVZPC2,20.709707260131836
ID_MYQOHJWDWI,0.0
ID_FQ0WFRBSMV,0.0
ID_7C37M173BT,0.0
ID_NY24RK9IO5,0.0
ID_PBQ18R49ZS,0.0
ID_0GBJ9BKJQE,86.34200286865234
ID_TIBJNSFX0W,0.0
ID_NEEN5XUA45,0.0
ID_WKVBW8R3HO,0.0
ID_EI890HKPU1,35.3599853515625
ID_CJ28INVO21,37.461875915527344
ID_6RWRRPNYRT,0.0
ID_4AGWD6JIKB,16.265878677368164
ID_PJNX5XQGIV,0.0
ID_TWC50WX0H8,0.0
ID_TWTU7B8JQN,67.95797729492188
ID_85X4QILQ91,0.0
ID_3W69B43CNW,0.0
ID_LCYS7JYJZG,0.0
ID_OB47MENNEN,19.52605628967285
ID_C1I1KGHTRD,0.0
ID_BP770VOPWV,0.0
ID_KD8XQC7XEW,0.0
ID_BG8KBYLTBN,41.85778045654297
ID_01PJVRQ7GW,0.0
ID_NG869XKI9M,0.0
ID_TF59Z8Z2UF,0.0
ID_0MCAB9HWYV,0.0
ID_DHY4BBWE8S,0.0
ID_H1FCAXC30B,0.0
ID_8Z01644YRH,0.0
ID_1IXC745RFY,0.11341821402311325
ID_2F5KS5TN20,0.0
ID_MOT6TPY3MS,0.0
ID_NHXHZ4UK6B,0.0
ID_YZJLDARUPZ,0.0
ID_CTERMT8SZ6,0.0
ID_V4DF627YI7,0.0
ID_WQWK3SYU45,26.54690933227539
ID_SQOO9RWF7P,0.0
ID_IIYAJ3MFXI,0.0
ID_3CUI9Y6GLU,0.0
ID_0PQN0CM4RP,0.0
ID_MSM9Z1RHMB,39.92899703979492
ID_OJ3N4ES7L8,0.0
ID_YKWIO0MX1G,0.0
ID_Z60X679AVB,0.0
ID_SG16V4V9EM,89.78650665283203
ID_MZQEOFBJY2,0.0
ID_I3CF4MNMCB,0.0
ID_FLBPFKGE80,0.0
ID_8J4486PNSW,0.0
ID_9BH9W3IFU4,0.0
ID_6DDMQONYYL,0.0
ID_KF6Y6F7JQN,43.254085540771484
ID_V1FK79PJNQ,0.0
ID_N11B2ECGU4,0.0
ID_V7A1M4R6N0,0.0
ID_USK6BNMRFW,0.0
ID_ON2FR1OXF2,0.0
ID_ZJWA6VV0UY,0.0
ID_BZYJR3M363,0.0
ID_DZWKVWNVW0,0.0
ID_76229TQDWN,0.0
ID_3TJFWN3J3Y,0.0
ID_Y7KYAUF194,0.0
ID_0NY1C6ETLP,0.0
ID_K1TKQDAEWW,0.0
ID_CE2BAGSSOQ,0.0
ID_WOJWBW6VP0,29.440942764282227
ID_UTB9ARRZZR,59.4339714050293
ID_U68SDMA3V9,0.0
ID_C5VUFLW4A3,0.0
ID_L13A8VQA4H,0.0
ID_ZGV5F8PZG8,28.71527099609375
ID_WTVPX74AHH,0.0
ID_NSSVCV9O7B,0.0
ID_WSV2WZNUNZ,0.0
ID_Y989O1Y767,0.0
ID_NQRG96SZ8F,0.0
ID_YQTCNMMSY4,0.0
ID_U992IOO9KO,0.0
ID_93RAKY5HRB,0.0
ID_B68DYF3S0L,89.01048278808594
ID_RZZB8JWE3L,0.0
ID_L9TPQM3PCB,0.0
ID_12V0DUWAUB,0.0
ID_U1YJOJH9GU,0.0
ID_6BBADGC6LK,0.0
ID_NUR1LCHLA8,0.0
ID_6PC07Z421A,0.0
ID_GLEKZP0D8Y,0.0
ID_E5ZJ551JJZ,0.0
ID_PUQJX0E7ZS,0.0
ID_BFI0Y147R1,0.0
ID_R7HZ075YG9,80.0983657836914
ID_B0SGIPHCHQ,0.0
ID_AHL8T71GS4,0.0
ID_XZO5RPH2PT,0.0
ID_91IXR8K9J3,0.0
ID_49UGF0JVUP,0.0
ID_NA8NRTMPSZ,0.0
ID_TERTXXLA77,0.0
ID_YE9BWI4518,0.0
ID_6051AT7WAW,0.0
ID_N60VH66ZL8,0.0
ID_NCX38UXM5T,0.0
ID_EF6LKAHNV8,0.0
ID_RG507RHIAS,0.0
ID_ADT9NZDE4A,0.0
ID_IDFKIWYA66,23.92010498046875
ID_SJGOP5WSSW,0.0
ID_U6BGUOCT49,0.0
ID_6MCY6YK1ZX,44.721736907958984
ID_6I73PQ10AK,0.0
ID_69YHLEZXJG,0.0
ID_S5S8GIIKS6,0.0
ID_JWWE3L3WV0,0.0
ID_C1XS2MP71D,77.21707153320312
ID_R393C3CY4H,0.0
ID_69K4JFI4AZ,0.0
ID_L5DM8C0ZA8,0.0
ID_6A7SCRO4LN,0.0
ID_M9WHX3OKJE,0.0
ID_92J25X9RVB,0.0
ID_MSH7WX51IO,0.0
ID_9DQSH41NHF,15.653603553771973
ID_HN1XW2Z4EP,0.0
ID_UZGUHNZ2KL,0.0
ID_N2PF2N19FK,0.0
ID_V4JW69X1HL,0.0
ID_GU4NU01RGT,0.0
ID_TSZG5KO04W,0.0
ID_QCKMPCRDQK,0.0
ID_PAIFQTT6GV,0.0
ID_9MACTEPEIJ,71.4711685180664
ID_H75QCPQV4R,0.0
ID_J0RLUEUKV7,69.91626739501953
ID_M7IC4D8TNB,21.84764862060547
ID_U6FN0REITZ,0.0
ID_IA5YKNTB8H,0.0
ID_JV1WEAJTYM,0.0
ID_9COXXM6L20,26.537006378173828
ID_SWP5ETAZCH,24.739425659179688
ID_ZNMZ7OWVVC,0.0
ID_NCS75Y1PJ2,0.0
ID_M32TW69KY5,0.0
ID_K57VDSYCGE,0.0
ID_RTYWUJLM5L,0.0
ID_F8LRZF2BJ0,0.0
ID_V156XCLI7K,38.684715270996094
ID_SAUBCIN7AY,0.0
ID_7YQVSAQ1TZ,20.921621322631836
ID_CI58MP4OGP,0.0
ID_S8V8I82ADN,0.0
ID_IYJSCW8ZHD,0.0
ID_VAYZTCSNNB,0.0
ID_3RD5PP2JRT,0.0
ID_3R4ZT9Y16L,0.0
ID_FK4FIZJ2KT,0.0
ID_GH69FAK67R,0.0
ID_AQPMMFJHNZ,0.0
ID_HOEW4H7QVA,0.0
ID_ES640R1I6Y,0.0
ID_S2XTLYIID5,39.696067810058594
ID_VNH0VTTTAY,0.0
ID_BDXNTR7XWU,0.0
ID_GVKNSIM2TH,17.73696517944336
ID_YW4CPL9H46,26.328977584838867
ID_IN33MT3GSA,0.0
ID_YXDHGIOTG9,0.0
ID_2C8G16TWFN,0.0
ID_8LCAT4V2H4,0.0
ID_M65F9GYWA1,0.0
ID_79DQRU6UXB,17.64170265197754
ID_NU5NK7VJJ6,0.0
ID_0S7IE2GQFW,44.78700637817383
ID_H8Z0CV2Y0F,0.0
ID_V1KVKPNWNK,0.0
ID_XCXM6EJP5J,0.0
ID_QECPICI5WC,0.0
ID_ERAQ2CSZM5,0.0
ID_QWGHXL8PVR,22.220531463623047
ID_989HD1LLF0,0.0
ID_HCBA7S29B9,0.0
