label,extent,growth_stage,season,damage,address,ID
0,0,V,SR2021,G,0/l1130f00483c39s12499ip.png,ID_883PJVRD7I
0,0,M,SR2020,G,0/l332f03487c01s00352rp12432.png,ID_S80UR1DG09
0,0,F,SR2021,G,0/l1116f00495c39s11855rp41437.png,ID_1R7GKQY1L0
0,0,M,LR2021,WD,0/l1136f00953c01s08170rp28873.png,ID_RTK6PD9DZY
0,0,V,SR2021,G,0/l323f00907c39s13074rp34378.png,ID_BBER2REY4P
1,20,F,LR2021,DR,1/l1133f00287c01s07404rp26294.png,ID_4TEDQOG9DW
0,0,F,SR2020,WD,0/l435f00277c01s01894rp09690.png,ID_WLKJBGM5Z1
0,0,V,LR2021,G,0/l1115f02667c01s09086rp19406.png,ID_B6X71EDH4Y
0,0,V,SR2021,G,0/l426f03229c39s14983rp41556.png,ID_YVQT49IUVZ
0,0,F,SR2020,G,0/l122f00315c01s02151rp12144.png,ID_9ZMD6WKJRZ
0,0,M,SR2021,G,0/l1084f01612c39s12148rp38207.png,ID_CDRD8SPF11
0,0,V,SR2021,G,0/l398f02699c39s14197rp43921.png,ID_TUJZ177TER
0,0,F,LR2021,WD,0/l1153f02846c01s08533rp27680.png,ID_VFTNNG5LRY
0,0,V,LR2021,G,0/l361f00186c01s07539rp23411.png,ID_VS6RGOK2OQ
1,40,M,SR2021,DR,1/l325f02312c39s12255rp48673.png,ID_YEVSJZDT02
0,0,F,LR2021,G,0/l361f02341c01s07849rp26183.png,ID_YTUQY6A55G
0,0,V,SR2020,G,0/l331f00951c01s05380rp07605.png,ID_00CZ4HG2H1
0,0,V,SR2020,G,0/l355f02278c01s05301rp06454.png,ID_KZDP610BKS
0,0,V,LR2021,G,0/l376f00307c01s10050rp18757.png,ID_Z5GU3GAWTR
0,0,M,LR2021,G,0/l398f01259c01s08224rp32390.png,ID_SZPSHQO2R9
0,0,S,SR2021,G,0/l429f01907c39s14283rp36287.png,ID_QEVRYPAA5T
0,0,V,SR2021,WD,0/l1146f00042c39s11804ip.png,ID_J6QF6AM95Q
0,0,V,LR2021,G,0/l378f00927c01s07101rp22754.png,ID_C974CUBQRX
1,90,M,SR2020,DR,1/l1123f02853c01s02685rp06507.png,ID_R96WWAVOV9
0,0,V,LR2021,WD,0/l1149f01112c01s07902rp18691.png,ID_0IAKXXXRU2
0,0,V,LR2020,WD,0/199_repeat_2_1045_1462_1080.png,ID_KU8D2W6XSJ
0,0,M,SR2021,WD,0/l141f01848c39s12829rp46855.png,ID_DZLUY6JFVO
0,0,V,SR2020,WD,0/l142f00945c01s02000rp02373.png,ID_PHTYP22WW1
1,30,M,SR2020,DR,1/l353f02184c01s01306rp10793.png,ID_3VRXRTWHDT
0,0,F,SR2020,WD,0/l354f01030c01s02832rp09096.png,ID_U9TJV293VP
0,0,V,LR2021,WD,0/l121f03608c01s08254rp18039.png,ID_PIZD3QJ8TA
0,0,V,LR2021,WD,0/l1102f02828c01s08507rp20208.png,ID_M31VGFVGPO
0,0,S,LR2021,G,0/l1090f01357c01s07915rp15882.png,ID_PP0Z5K18RZ
0,0,F,LR2021,G,0/l342f02109c01s07852rp23297.png,ID_V1QB8ZO35P
0,0,F,SR2021,G,0/l1127f00558c39s12753rp35242.png,ID_EBH1XHVHF3
0,0,V,LR2021,WD,0/l121f01864c01s08368rp19396.png,ID_DNPQ0SZ8CA
0,0,V,SR2021,WD,0/l1102f01698c39s11600rp34040.png,ID_YC32JL367J
0,0,V,SR2021,WD,0/l341f03604c39s13248rp40675.png,ID_F8IBFXXXIP
0,0,S,SR2020,WD,0/l406f00125c01s03093ip.png,ID_HMAB68RT44
0,0,S,SR2021,WD,0/l325f00154c39s12251rp33099.png,ID_PQGTEH8VWS
0,0,F,LR2021,G,0/l353f02184c01s07325rp19322.png,ID_LLX9S2FJFZ
0,0,V,LR2021,G,0/l222f03329c01s06835rp17227.png,ID_FRT9RZIEA3
1,20,M,LR2021,DR,1/l222f03245c01s06833rp28162.png,ID_4BTXSWJM7Z
0,0,V,SR2020,WD,0/l314f01832c01s03812rp07850.png,ID_X5Q3LFVONL
0,0,F,LR2021,WD,0/l1150f00049c01s08775rp26114.png,ID_SAONI6ILHG
0,0,M,SR2021,WD,0/l1132f04294c39s12088rp34536.png,ID_Y4PJSOJ02G
1,40,M,SR2021,DR,1/l1142f00326c39s12368rp40956.png,ID_EQPIHVSWWX
0,0,S,SR2021,G,0/l323f00408c39s13254ip.png,ID_3B5LQOKV13
0,0,M,LR2020,WD,0/28_repeat_2_1041_3598_2342.png,ID_6AQXOJGJIG
0,0,S,SR2021,G,0/l430f01265c39s13909rp36094.png,ID_X5VEA1RYQ3
0,0,V,LR2021,G,0/l1132f04284c01s07530rp20041.png,ID_2U11JU7904
0,0,V,SR2021,G,0/l426f03229c39s14983rp45303.png,ID_1YXHGGC9G8
0,0,V,LR2021,G,0/l378f02537c01s07385rp22770.png,ID_YRSL4XXC6D
0,0,V,LR2021,G,0/l323f00157c01s07834rp19251.png,ID_M6V7LIJJIC
0,0,V,LR2021,G,0/l142f03560c01s06891rp22484.png,ID_WY1TTNOLD4
0,0,V,LR2020,G,0/234_repeat_2_1153_2913_1874.png,ID_POMCXZICUU
0,0,V,SR2021,WD,0/l1084f03198c39s12155ip.png,ID_PY2CQTR5ML
1,40,F,LR2021,DR,1/l371f00110c01s06849rp30076.png,ID_E32BN25QMM
0,0,V,SR2021,WD,0/l1153f04304c39s11878ip.png,ID_D5ER6HDBBT
0,0,M,SR2021,G,0/l121f02106c39s12914rp44710.png,ID_MR6A4N6F2E
0,0,M,LR2020,DS,0/53_repeat_2_1476_4147_2726.png,ID_XNQDJHD4PI
1,10,F,LR2021,DR,1/l1084f01281c01s07512rp29342.png,ID_H2L5P92YS6
0,0,F,LR2021,G,0/l1116f00495c01s07616rp19175.png,ID_F89ZB7P7Z8
1,50,F,SR2021,DR,1/l141f01138c39s13939rp47208.png,ID_SGLQ6KMCQQ
0,0,V,SR2021,WD,0/l1148f03376c39s12658rp35121.png,ID_OL3HNCOA60
0,0,F,SR2021,G,0/l371f00109c39s12865rp48266.png,ID_EMEYKM3RGM
0,0,F,LR2021,WD,0/l1132f04289c01s07479rp29820.png,ID_Y2OH9DC6QM
0,0,F,SR2020,WD,0/l1116f01732c01s01549rp03106.png,ID_4TMPQGN65R
0,0,S,LR2021,G,0/l1083f02873c01s08086rp15487.png,ID_223ZNXRCQ2
0,0,S,SR2021,G,0/l242f01468c41s14327ip.png,ID_2AEFLB2TO5
0,0,V,LR2021,WD,0/l1130f01530c01s07395rp17487.png,ID_L4CCNNXHS4
0,0,V,LR2021,WD,0/l398f02556c01s08229rp21943.png,ID_ON598UPV0H
0,0,F,LR2021,G,0/l1102f01304c01s08499rp24479.png,ID_J3Y60UMJTP
0,0,M,SR2021,WD,0/l1095f00009c39s11615rp35006.png,ID_NFAK4Q07L0
0,0,F,SR2020,G,0/l331f00161c01s03779rp05888.png,ID_RN3BEEGKAE
1,60,M,SR2020,DR,1/l323f02774c01s03112rp14372.png,ID_SF5QCWLOAA
0,0,S,LR2021,G,0/l428f00209c01s07686rp22479.png,ID_M25AAPHCHC
0,0,M,LR2021,G,0/l122f00078c01s06784rp28746.png,ID_2IQGYLL5ME
1,20,V,SR2021,DR,1/l427f01683c39s15049rp47704.png,ID_0EZXTWC4O6
0,0,V,SR2020,WD,0/l342f02377c01s01594rp11483.png,ID_ABO7YROGCU
0,0,M,SR2021,WD,0/l1149f01575c39s12215rp39278.png,ID_BE0U0KK3JE
1,60,M,LR2021,DR,1/l133f00684c01s09563rp25645.png,ID_IF64UKUWCW
0,0,M,LR2020,WD,0/232_repeat_2_1553_4432_2901.png,ID_D3LEWXRPQO
0,0,F,SR2020,G,0/l1136f03606c01s00740ip.png,ID_YCETN2VOQF
1,50,F,SR2021,DR,1/l1115f03270c39s13980rp42646.png,ID_Y155TJ3JCP
1,40,M,SR2021,DR,1/l141f01841c39s12592rp47583.png,ID_CFEU8G8CW6
0,0,M,LR2020,G,0/11_repeat_2_2419_5339_3704.png,ID_GN9RE7ZIWJ
0,0,V,SR2021,G,0/l1083f02873c39s12116rp32806.png,ID_URLZCOUS9K
0,0,V,LR2021,WD,0/l1116f02445c01s09305rp21117.png,ID_NQUK1NN0SO
0,0,M,SR2021,G,0/l341f01441c39s13320rp45178.png,ID_9VVTIF6N9I
0,0,F,SR2020,G,0/l325f03208c01s00277rp09492.png,ID_0DW99D4N60
0,0,V,SR2020,WD,0/l315f02433c01s02269rp05330.png,ID_7CMLKNFCT6
0,0,V,LR2021,G,0/l365f01381c01s09138rp19218.png,ID_PG3B5TGOFR
0,0,F,SR2021,G,0/l331f04163c39s12607rp42375.png,ID_BOEI02JSJF
0,0,F,SR2021,G,0/l121f00590c39s12933rp45579.png,ID_R91IXNIFN0
0,0,V,SR2020,G,0/l133f00086c01s00316rp04358.png,ID_75RTRNUDXE
1,50,M,SR2021,DR,1/l1089f03006c39s11642rp41711.png,ID_R2U1CUYLJX
0,0,V,SR2021,G,0/l430f02212c39s13911rp41635.png,ID_G8W4654AZQ
0,0,M,SR2020,WD,0/l365f03201c01s01519rp14357.png,ID_EQ3AOSFOLF
0,0,F,SR2021,G,0/l428f04477c39s13262rp46742.png,ID_Z8NQNQWNDR
0,0,F,LR2020,G,0/122_repeat_2_1624_2486_1509.png,ID_IRHFPP7Z65
0,0,V,LR2021,WD,0/l376f00111c01s06801rp26020.png,ID_Q03GFCM0Z8
0,0,F,SR2020,G,0/l398f01276c01s03717rp10662.png,ID_LI79B2SY09
0,0,M,SR2020,ND,0/l314f03000c01s03490rp14148.png,ID_TG2K3RI1DD
0,0,V,LR2021,WD,0/l113f01556c01s10043rp16494.png,ID_1RLXYF3KAZ
0,0,F,SR2021,WD,0/l1093f01255c39s12631ip.png,ID_7WUTCVQX1A
0,0,S,SR2021,G,0/l314f01001c39s12496ip.png,ID_1ML2SRJHSQ
0,0,F,LR2021,G,0/l1093f00633c01s07462rp25057.png,ID_IN1UOUJ7V0
0,0,F,SR2020,G,0/l124f03423c01s01216rp09041.png,ID_DW52DYN1I1
1,50,M,SR2020,DR,1/l325f00557c01s00343rp14839.png,ID_9VEPEBWBFX
1,40,M,LR2021,DR,1/l141f02482c01s08249rp29068.png,ID_P1CJR3IOWI
0,0,V,LR2021,G,0/l398f02006c01s08922rp18025.png,ID_424VDICLZH
0,0,M,SR2020,WD,0/l321f03728c01s05641rp12411.png,ID_UT6HUEPDYH
1,90,M,SR2020,DR,1/l221f00336c01s03314rp14257.png,ID_FG8WON2L52
0,0,F,LR2021,G,0/l1102f01200c01s10086rp24856.png,ID_RTAQYEM9LV
1,20,M,SR2021,DR,1/l1093f00633c39s11683rp41952.png,ID_1FQ4YLZYCR
0,0,F,SR2020,G,0/l361f02351c01s03591rp13854.png,ID_F9FHRHIFM6
0,0,V,SR2021,WD,0/l1089f01918c39s14947ip.png,ID_ESI1DIX0CJ
0,0,F,LR2020,G,0/90_repeat_2_1845_2516_1532.png,ID_MSV7B50CB7
1,90,M,SR2020,DR,1/l1084f02299c01s02998rp10185.png,ID_QI7AR3MSHO
0,0,F,SR2020,G,0/l1084f01037c01s00076rp03173.png,ID_SAWX6YIV9U
0,0,V,LR2021,WD,0/l1093f01642c01s06840rp21463.png,ID_HL838LDFAR
1,70,M,SR2020,DR,1/l433f00647c01s01268rp13437.png,ID_VJA4FJ8B05
1,90,M,SR2020,DR,1/l142f01214c01s02990rp13169.png,ID_MIC1WM9D7Y
0,0,M,SR2021,WD,0/l325f00557c39s12175rp46984.png,ID_XN2UH12X1I
0,0,M,LR2021,WD,0/l1094f04326c01s07347rp31910.png,ID_SBUQJFV8FU
0,0,S,LR2021,G,0/l371f00121c01s06755rp27054.png,ID_A7PY10QKA4
0,0,F,LR2021,G,0/l1155f04263c01s08332rp27336.png,ID_AFTZOR5KY5
0,0,F,LR2020,G,0/220_repeat_2_1155_5578_3916.png,ID_48J9WMDR1W
0,0,F,LR2021,G,0/l1137f01823c20s10947rp26350.png,ID_P2VLLZD77R
0,0,V,SR2020,G,0/l141f01629c01s00250rp03423.png,ID_OV9QZ7NVLA
0,0,V,SR2021,G,0/l1093f01115c39s11718rp38092.png,ID_VF4SGK54JD
0,0,F,SR2020,G,0/l134f00752c01s05354rp05148.png,ID_A2QQWJGB43
0,0,V,LR2021,WD,0/l373f01592c01s08129rp24313.png,ID_NTLQ16QJA6
0,0,F,LR2020,G,0/209_repeat_2_1357_2731_1711.png,ID_UFZHP4RKB4
0,0,S,LR2021,WD,0/l311f01283c01s09289rp19110.png,ID_7RPTNK0GFD
1,40,M,LR2021,DR,1/l222f03584c20s11210rp27890.png,ID_9D6PWXO8PC
0,0,M,SR2021,WN,0/l323f00901c39s14656dp46578.png,ID_63HH758TZY
1,30,M,SR2020,DR,1/l1093f03512c01s02909rp05076.png,ID_OTOGW9W508
0,0,M,SR2021,G,0/l1083f00026c39s12100rp32802.png,ID_BH7R1ZI22F
0,0,V,LR2021,G,0/l1089f03143c01s08323rp17043.png,ID_GUJ55RH6Y1
0,0,F,SR2020,WD,0/l1153f03533c01s01053rp04019.png,ID_V5EKF2DBG4
0,0,V,SR2021,WD,0/l325f03081c39s12249rp33098.png,ID_46LWQ749NJ
0,0,F,LR2021,G,0/l342f02110c01s07843rp23291.png,ID_AWA1TWMJBQ
0,0,V,LR2021,G,0/l321f00148c01s07966rp18503.png,ID_OKR4L1FEO5
1,70,V,SR2021,DR,1/l376f03264c39s14382dp46974.png,ID_UA0D1VVFH1
1,100,V,SR2021,DR,1/l436f02302c39s14364dp48602.png,ID_0VR6BBQCG7
0,0,S,SR2021,G,0/l406f04311c39s13185rp34477.png,ID_3V68X0RC1A
0,0,F,SR2020,WD,0/l429f03126c01s01041rp08052.png,ID_OOR4J6JJRS
0,0,V,LR2021,WD,0/l331f04063c01s09275rp19050.png,ID_4X8BA1ZY7E
0,0,V,SR2021,WD,0/l1084f01008c39s12029ip.png,ID_TQP24TYNZ4
0,0,F,SR2021,WD,0/l415f04516c39s12575rp45971.png,ID_K8XHMZC3YX
0,0,M,LR2021,WD,0/l1093f00688c01s08766rp25299.png,ID_TH0Y55Q37M
0,0,M,LR2021,WD,0/l221f00396c01s08482rp28112.png,ID_J2PT0684NE
1,20,F,LR2021,DR,1/l1132f04295c01s07514rp25280.png,ID_PD7E9RASSX
0,0,M,SR2021,WD,0/l353f02684c39s13457rp45023.png,ID_OQQK6REEJG
0,0,S,SR2021,G,0/l410f01781c39s12383ip.png,ID_MHAEW4MZZT
0,0,V,LR2021,WD,0/l113f02080c01s10062rp20092.png,ID_O25KASVITA
0,0,V,SR2021,WD,0/l1083f03490c39s12150rp33904.png,ID_Q39VILO5F6
0,0,V,SR2020,G,0/l1094f01373c01s02618ip.png,ID_RO7WKWDT0P
0,0,V,LR2021,WD,0/l323f03587c01s07836rp16201.png,ID_A602NWSH72
0,0,V,LR2021,WD,0/l133f02739c01s09816rp20246.png,ID_IMQ6P558EQ
0,0,F,SR2021,G,0/l1153f03614c39s12034rp34903.png,ID_0FYHIZKJX0
1,80,V,SR2021,DR,1/l428f03469c39s14417rp47524.png,ID_H868G494BC
0,0,V,LR2021,G,0/l1094f00655c01s07949rp25285.png,ID_3YXVNMQHI0
0,0,F,LR2021,G,0/l342f02398c01s09995rp29716.png,ID_CM5DOHQRYO
0,0,S,LR2021,G,0/l426f01036c20s11262rp31894.png,ID_FSBGA2AM0F
0,0,F,SR2020,WD,0/l332f00635c01s00404rp07696.png,ID_M4BW0BXGVW
0,0,S,LR2021,G,0/l435f00204c01s06806rp15094.png,ID_5JAQOPUCJ4
0,0,S,SR2021,G,0/l430f02458c39s13912rp36098.png,ID_ST9XC18GOX
0,0,S,SR2021,G,0/l231f04241c41s12685rp38222.png,ID_UWPAMYWX5D
0,0,S,SR2021,G,0/l429f00355c39s13864rp37036.png,ID_7FH8CSDU3M
0,0,V,SR2021,G,0/l1083f03187c39s12105ip.png,ID_VE3H8COM31
0,0,M,SR2020,WD,0/l1094f02632c01s02597rp06352.png,ID_JYMCC1NOZ7
0,0,V,SR2021,WD,0/l341f01307c39s12276rp37684.png,ID_3FWV8T5BCU
0,0,F,LR2020,G,0/232_repeat_2_1550_5410_3792.png,ID_YBR012WLWZ
0,0,M,SR2021,G,0/l322f03052c39s13403rp47364.png,ID_0U8GOV5U98
0,0,M,SR2021,WD,0/l1095f00444c39s12039dp37066.png,ID_GZLQMGNPQN
0,0,F,SR2020,WD,0/l134f00820c01s05277rp09442.png,ID_JRK106QDEU
0,0,S,SR2021,G,0/l131f00084c39s12595ip.png,ID_C4HDKWB3BF
0,0,F,SR2021,G,0/l1125f01263c39s14472rp37946.png,ID_TINMD87T3B
0,0,V,SR2020,G,0/l323f01607c01s01228rp05624.png,ID_5WSFS6L6LD
0,0,V,SR2020,G,0/l428f00467c01s05094rp04138.png,ID_NNW0D0SAZ6
0,0,F,LR2021,G,0/l342f00170c01s09981rp29692.png,ID_GUZB65H8FG
0,0,F,SR2021,G,0/l371f04399c39s14233rp47858.png,ID_43SF86457W
1,20,M,SR2021,DR,1/l1083f02201c39s12102rp39579.png,ID_UHCJ7NFM9A
0,0,V,SR2021,WD,0/l430f00205c39s13498rp41631.png,ID_5MVZQGBR1S
0,0,S,SR2021,G,0/l141f01953c39s12522rp33710.png,ID_MGKDUEY9XQ
0,0,M,LR2021,G,0/l341f01510c01s06871rp26345.png,ID_AI56T5R7WE
0,0,V,LR2021,WD,0/l141f01953c01s07015rp19978.png,ID_LKE4CAQM2S
0,0,F,LR2020,G,0/217_repeat_2_2052_1317_1025.png,ID_ZY29UN4BGK
0,0,F,SR2021,WD,0/l134f00787c39s13704rp43418.png,ID_XJKRTSSGTD
0,0,F,LR2021,G,0/l1093f02079c01s08391rp23671.png,ID_GERXIUVP20
0,0,M,SR2021,G,0/l222f00419c39s14321rp43816.png,ID_XW2ST6OVJX
0,0,V,LR2021,G,0/l1139f01996c01s08802rp17727.png,ID_7DT8APSCEH
1,20,F,SR2021,DR,1/l1084f01040c39s12020rp39774.png,ID_QWBFDAMTSY
0,0,V,SR2021,G,0/l221f00396c39s13347rp41013.png,ID_7K11WR7Y6L
0,0,S,SR2021,G,0/l315f02143c42s14809ip.png,ID_SSU4ZWTXAR
0,0,V,SR2021,G,0/l1116f01994c39s12228rp37037.png,ID_0NCQMPN4GF
0,0,V,SR2021,G,0/l124f03150c39s13300rp38408.png,ID_ME4WXNUHZM
0,0,F,LR2021,WD,0/l410f02840c01s09957rp27863.png,ID_VCYXDC2L05
0,0,S,SR2021,G,0/l134f00843c39s14206ip.png,ID_H6L1IB9GM3
1,10,F,LR2021,DR,1/l134f00787c01s07237rp22367.png,ID_Q1ATWEOOJC
0,0,F,LR2021,G,0/l1083f01198c01s10489rp27181.png,ID_O884NJ3SM5
0,0,V,LR2021,WD,0/l1137f01674c01s10065rp16208.png,ID_5295WC0CMZ
0,0,M,SR2020,WD,0/l354f00361c01s02822rp12286.png,ID_LSSV1JIEM1
0,0,M,LR2021,WD,0/l1150f00631c01s10136rp26119.png,ID_ME3RX6O3CL
0,0,V,LR2020,WD,0/28_initial_1_1041_1041.png,ID_GPQUKHDPDC
0,0,F,SR2020,DS,0/l361f03428c01s04910rp11194.png,ID_N27E0SH2DI
0,0,M,LR2021,G,0/l405f00476c01s08299rp32226.png,ID_Q3TI25O86V
0,0,V,LR2021,WD,0/l1144f04443c01s09219rp18277.png,ID_NQDR7TVVPS
0,0,V,SR2021,G,0/l141f02044c39s12830rp35857.png,ID_L8N0X6HRTW
0,0,M,LR2021,G,0/l1089f03006c01s08312rp30612.png,ID_J58CIU93WV
0,0,F,SR2021,WD,0/l1122f04419c39s11771rp33381.png,ID_3PA9ZNH4BP
0,0,F,SR2020,WD,0/l354f03986c01s01036rp09766.png,ID_NWPVTKI3SD
0,0,F,LR2021,WD,0/l1084f03259c01s07372rp23670.png,ID_05MNOP9JGI
0,0,S,SR2021,G,0/l376f01813c39s14512dp39562.png,ID_6KE2IFOT7N
1,40,M,LR2021,DR,1/l241f04700c01s06983rp28825.png,ID_NBGTN5TAMR
0,0,V,SR2020,WD,0/l141f01836c01s02288rp00356.png,ID_S1VIVS1SN7
0,0,V,LR2021,G,0/l1084f02431c01s07655rp17027.png,ID_DCEGD5URCK
0,0,V,LR2021,WD,0/l1094f01561c01s07712rp15886.png,ID_HH6CO8BM1C
1,30,M,SR2020,DR,1/l311f03565c01s00951rp00472.png,ID_FCXT8AJA01
0,0,V,SR2021,G,0/l1090f01183c39s11783ip.png,ID_UIZ7MO8WBH
0,0,V,SR2020,G,0/l131f03888c01s01624rp01004.png,ID_IFFQ5CHND6
0,0,F,SR2020,WD,0/l429f01540c01s03158rp09763.png,ID_BAPUQDQODQ
1,10,V,LR2021,DR,1/l142f03583c01s06812rp20820.png,ID_1D7TRWZ17W
0,0,S,SR2021,G,0/l121f00592c39s00000ip.png,ID_PHBGYOMJWX
0,0,F,SR2020,WD,0/l242f01471c01s03064rp09384.png,ID_SGWDB8YL8D
0,0,F,SR2020,WD,0/l315f01817c01s02265rp14292.png,ID_E8C2LDEIOG
1,50,F,LR2021,DR,1/l133f00764c01s09801rp25771.png,ID_A6EQXL8LWB
0,0,F,SR2021,G,0/l1136f01156c39s11649rp36953.png,ID_ZMA3PX13GI
1,40,F,LR2021,DR,1/l133f01736c01s06952rp24047.png,ID_5X61G9IO7K
0,0,F,LR2021,WD,0/l144f00937c01s07461rp21605.png,ID_EYBCCOXHUN
0,0,S,SR2021,G,0/l341f02190c39s12282ip.png,ID_6RF4IM8H2X
0,0,V,LR2021,WD,0/l378f02089c01s07378rp17193.png,ID_2XTSV6QIQ8
0,0,V,SR2020,G,0/l1136f03296c01s00108rp00053.png,ID_DSAQSO9T7H
0,0,V,LR2021,G,0/l222f00905c01s07797rp22419.png,ID_BM0ZIQ1SZL
0,0,V,LR2021,WD,0/l231f04546c03s08839rp21755.png,ID_C45B1MD6MQ
