ID,extent
ID_M6TAXTI7O4,0.0
ID_IZFZZ1MLNC,0.05405817925930023
ID_BULD2CCJTV,76.43926239013672
ID_WETOK05L6X,0.0
ID_CHC4NVVAC0,0.023476004600524902
ID_7MCJE6B0BD,0.9696456789970398
ID_CQK86J5TJ7,50.7210807800293
ID_6LN976PF4T,0.13711512088775635
ID_TXKQYU5F98,31.15357780456543
ID_BA548VHY3B,0.7532768845558167
ID_PYQWLAV24P,0.0
ID_36EEI6WIZD,0.2598254680633545
ID_43UDNLNM9S,0.0
ID_Z23VZ8Z5LD,0.09647956490516663
ID_JBHHCIRFDF,24.719541549682617
ID_0AA01TNLGE,0.0
ID_WS5WZ1VHJP,0.038379088044166565
ID_3WJK6S50RI,0.0
ID_9JFTV1GQZ1,0.2782297134399414
ID_D1AMA3WH6P,0.5048183798789978
ID_XP4ZBOIHMZ,0.0
ID_B4HG36SN42,0.0
ID_I5DKZJZNHZ,0.24826417863368988
ID_2QEYS7HX1D,0.03904061019420624
ID_ROOWKB90UZ,0.01859012246131897
ID_RX4PFRLZ80,0.0
ID_VOSX1W6L0D,0.013725295662879944
ID_Y53SXA3O44,0.052030086517333984
ID_0NZQPOXJXR,0.0
ID_NY4NMHN4AS,0.0
ID_6EN45GJ3KY,0.14675025641918182
ID_IVJEEDIEH1,0.0
ID_9WC2K0MVGM,0.029631003737449646
ID_B4YN130C7I,0.2637147903442383
ID_3PO1ZF39Q4,0.0
ID_F6XKN8ILFN,0.0016381442546844482
ID_EIWHRR97TE,0.0
ID_CRMH95GZLA,0.3208923935890198
ID_9409FTI2HM,0.0
ID_DDQBWUXYUF,0.07158426940441132
ID_ZBIMLPMXUK,0.0
ID_3TDZDUAYNI,0.0
ID_121UN8S6DS,0.10157336294651031
ID_TW1M84U4B7,0.10717678815126419
ID_VUKMPTVTDX,0.0
ID_0FUH12CCDK,36.404930114746094
ID_NUFODTLGGL,34.25838851928711
ID_HRL7TFH3KF,0.0
ID_4I8AR1L0ES,0.11940014362335205
ID_YX3N2TT2OW,52.83243942260742
ID_GPVMQR3PC8,0.08511746674776077
ID_WDH6IVZUZ3,83.78468322753906
ID_V9Z47CZWWL,0.8291642069816589
ID_TJL6PX7C7U,0.49735337495803833
ID_5QYVQTPV6W,0.48912888765335083
ID_D1PNIH3WOG,0.0
ID_UZ1AH3WHOT,0.0
ID_6TJB8MBAVD,0.0904536098241806
ID_ASDFPHZGT8,0.016893655061721802
ID_MQCBM268XB,0.07452915608882904
ID_U5AZ9IJBBL,0.13610059022903442
ID_XSXIZ3GTGA,0.0
ID_2AIX9M8PBQ,0.26881542801856995
ID_MUD2YG2ZIH,0.2740568518638611
ID_XNWGKNTIVT,50.34561538696289
ID_Y7I5ZAETOR,0.0
ID_D7WUS22XE9,0.0
ID_OVXESAFC6S,0.0
ID_SQR5YMLFLF,0.0
ID_4I90QK8JWD,0.0
ID_A5LI2B8R5N,0.0
ID_NASY7MBUA2,42.18805694580078
ID_AEJG3LK7RZ,0.0865129828453064
ID_GWHJ1L1DRU,0.015138223767280579
ID_IQGZ9VF5HH,0.0
ID_PHAZVWPBZK,0.3399764895439148
ID_B5SIMERJ76,0.3361507058143616
ID_B93M1SRCNQ,0.0
ID_FN558DMUJO,0.003311365842819214
ID_HV7TDQAQVY,0.17614112794399261
ID_6TDPF13AFH,0.0
ID_WA85M3SBAS,0.0
ID_BVWKKXO3R4,0.0
ID_BFGCHTDQAD,0.0
ID_DPSOY65VZL,0.0
ID_95YXOA2YZ1,0.11475284397602081
ID_7EB8HFD6ZR,0.0
ID_O2U1QO72AJ,40.70486068725586
ID_0VU674QADL,0.07078129053115845
ID_Y7X47VYQ70,0.1041528582572937
ID_HH2AJRKYC4,0.0
ID_91J8HFUT76,0.0
ID_Z0QX7VFZAE,0.026843488216400146
ID_8X77SASRGB,0.16209089756011963
ID_242IF2ISLY,0.03551381826400757
ID_9IE1S330YS,43.4387321472168
ID_PE2AFBA4AJ,0.047174155712127686
ID_5Q8892H6PI,23.38691520690918
ID_DKD7BBFRQ5,23.273082733154297
ID_P5AEN44NJS,0.0
ID_ND4YCNJ3A7,0.0
ID_Z91XHM16BL,0.0
ID_5BW91E188S,0.236399307847023
ID_GOOK00ARPV,40.98583221435547
ID_P6RZ2CLXX3,0.0
ID_TCZ62TJUDZ,73.05606079101562
ID_GE4497VWGZ,0.40187495946884155
ID_ZJ302RUPQ8,49.37197494506836
ID_LPPL3BSE8G,0.0
ID_PI1AYT0IJ1,0.0
ID_Y6GPXP3FML,0.0
ID_222SPMD598,32.24460220336914
ID_DYM3AYFEZM,0.0745697095990181
ID_HORSF0NRX6,0.12293489277362823
ID_786Y3ORHY1,0.0
ID_FXCXB53PZV,22.915550231933594
ID_OQPTUCK82F,0.1968998908996582
ID_7S6S4USN7V,0.061667099595069885
ID_KRIFV8CZEJ,0.0
ID_0CHQ4NT868,0.06510291248559952
ID_Q5UNFN9QGR,0.0
ID_GA9Y4NHVRK,0.002336546778678894
ID_HRSCBR5IOW,0.0
ID_A6CLN8NCAY,0.0
ID_V6KHES7KAD,29.76754379272461
ID_X6SZU7HB0K,0.0
ID_R4DBS53W3D,0.30962473154067993
ID_04J12Q54PA,0.0
ID_YK8JQQ1T1Z,0.01594550907611847
ID_W2NG2AI60D,0.03501151502132416
ID_21J82FVBIQ,0.2115982621908188
ID_FCF0TJRLXD,0.0
ID_3SF5UU1BD2,27.49534034729004
ID_570KGGJZQM,70.92922973632812
ID_FX22V1BQE0,0.2721586227416992
ID_PPSEDRFMK2,0.45676088333129883
ID_A6M28LQRNA,35.62958908081055
ID_MVRRGM4L6L,26.009986877441406
ID_LPO38OXJ1N,0.12243060767650604
ID_76VNOYE09M,0.0
ID_1LRLJ57FP7,0.07647034525871277
ID_OYDEH12PWP,0.0
ID_HO8J6PHMW2,0.0
ID_07QMEKK2ZW,0.024312689900398254
ID_H305GJC821,0.010305479168891907
ID_15ZYWVAACW,0.0
ID_G0B0IPASVA,0.0
ID_4EGZDDPLM2,0.2685299515724182
ID_73R5GMJ943,0.0
ID_761JCV7X9Z,0.10164684802293777
ID_98781ABJBS,0.0742713063955307
ID_73QRQVK810,0.0
ID_D14IRRSOBR,34.08515167236328
ID_IXZYXQGWXS,0.11672811210155487
ID_3SHUGFRRQO,0.5534936785697937
ID_MV96XGJEY9,0.09683287143707275
ID_0WBUVH8R5L,0.39841991662979126
ID_EQBIURJNKT,72.68917846679688
ID_JX6QXTLWMN,0.24010004103183746
ID_QMSUZ1WZJD,53.71675491333008
ID_HRWYGUA6AH,0.055240750312805176
ID_56UUILF81N,0.08609677851200104
ID_45JIZQUPGD,0.0
ID_JZSA7BG6Y8,0.0
ID_G9VIC8DPLA,0.05441606044769287
ID_KW52UW0J9P,0.0
ID_LY78XUKQSY,0.0
ID_ZQV8CCP0PF,0.0
ID_ITKJ29FPCK,0.07567943632602692
ID_CSCS80XROY,0.050661370158195496
ID_BOPNW2A1Z7,0.0
ID_49EXPJ3SKP,43.013126373291016
ID_UM2RXUJD44,0.21212397515773773
ID_2MBBWOPU5M,0.08775006234645844
ID_870O7X08SZ,0.0
ID_EZQJO17GLU,29.364139556884766
ID_90UM7PRR4U,0.0
ID_FPJ3VBRADE,0.2558668255805969
ID_RL8BN0HR4N,0.0
ID_5QPCH4BUPS,0.19425593316555023
ID_GY6920Q4HT,0.0
ID_KH2Q9YCV82,0.28457731008529663
ID_1T3DUGCIMA,28.34617805480957
ID_JJDIB9OJ5K,0.0
ID_JMF0THND0W,0.0
ID_SAE2IO1WLO,0.24911713600158691
ID_5R9T1C16E5,26.9686222076416
ID_FUJVKRI7YP,0.1185099333524704
ID_VLJ2T3JFMH,0.0
ID_RHP346356Q,0.0
ID_Z7PZS5CZK5,0.04328472912311554
ID_U6DZA8VHGQ,0.08079732954502106
ID_Z86DJRUT92,0.31289345026016235
ID_NUU6QZ0OND,0.1693396419286728
ID_4363AG6JGT,0.0
ID_5JJ16YK2AT,0.0429530143737793
ID_GOBPX1GLTP,0.0769452303647995
ID_UUG77CKW93,43.26095962524414
ID_G83S1I5Z0Y,0.0
ID_KYA7IHV1IF,0.0
ID_S9PZK8JS9E,39.29861068725586
ID_XHGG86VUKV,0.3129963278770447
ID_LDQQYNSMEJ,0.0
ID_O0PR4VBHTU,0.24299310147762299
ID_KT2LA7Z3E7,20.207687377929688
ID_LD96I1WEY5,26.504743576049805
ID_OBQ8ZP1UFF,39.512062072753906
ID_C0O5OV0IB3,45.1314582824707
ID_EZBWSN4GH7,0.0
ID_TJG199M852,0.11263488233089447
ID_6CJRF05TLT,0.0
ID_3STBIXIR1S,0.20958532392978668
ID_H20SJ41JQH,0.1486816704273224
ID_AF7Q290N0D,38.19559097290039
ID_ZT119JCR3T,0.0
ID_TK4JHXGNW0,0.0
ID_X6LN7EZ3BR,0.0
ID_FRWA78DZ4U,0.0
ID_3KQVV63JVV,0.18590648472309113
ID_V90ULNMS1G,27.908626556396484
ID_RTYR4HGSUB,0.0
ID_91WES5JITT,0.3810330033302307
ID_V8OZIS34DH,0.0
ID_6NIHVW2U45,0.0
ID_8DYHQXKK68,0.0
ID_N4LKPWIMT2,0.0
ID_1SAPZE2I5F,0.0
ID_5R8IC5P85Y,0.0
ID_4LSGGSI0ML,0.0
ID_MCZJAMQIKB,0.9223703742027283
ID_6GL3E4U2GK,0.0
ID_7UZYRXVXXG,50.02843475341797
ID_R7CFGJ2CC7,0.0
ID_LQX63HPPIT,42.54488754272461
ID_SULLJP0SJE,0.06794494390487671
ID_JL8Q68E0PH,0.18269239366054535
ID_U04GTZLVNU,0.11426027119159698
ID_PLR63261HU,0.0
ID_FNXUSS2Z3J,0.2980298399925232
ID_NLUUZ1LNIL,0.01617659628391266
ID_H2EGV6P0RX,43.617950439453125
ID_GRJL6A01T5,0.2732756733894348
ID_CS3CWT9ZF3,71.70063781738281
ID_ZBNSZIK7DR,0.03205534815788269
ID_5MFJVRGEWU,0.0
ID_UIJ0H5460Z,0.03913365304470062
ID_C5BK14PH55,0.0
ID_DTP7MQU9O8,0.0
ID_XRU4SF15I0,0.055270031094551086
ID_918BE4BOQE,0.0
ID_Z8O1FI2BUL,0.0
ID_W3MNB2K5HI,0.03635300695896149
ID_Y99PFSHD76,0.14080385863780975
ID_KAIYUGK20W,0.0
ID_LB614IPXNJ,0.0
ID_SU1QNFQZZ0,0.0
ID_X4LI68L5HX,0.1078106015920639
ID_Y6AZRGMU12,0.0
ID_Y9ZH7IPN4C,0.0
ID_ZU33NJIDWA,0.250557541847229
ID_UO9W2714O6,0.0
ID_4YRH86CX0J,0.0
ID_UN8FINFL84,0.2688134014606476
ID_EKOPUZL2YG,0.0
ID_JO44DYIGPS,27.934925079345703
ID_MYO4A25BGJ,0.11971895396709442
ID_6OLMNBVOI5,0.005442038178443909
ID_K2G2JDWQC2,0.0
ID_25OXZ4516I,0.15175940096378326
ID_S4FV0BCBX3,0.0
ID_EO1G53RVX5,0.0
ID_5AB38N5S2B,27.116180419921875
ID_0M5L24YEXZ,0.0
ID_O56TRP61B3,0.0
ID_734HWUR2Y2,0.07563510537147522
ID_X6BTDWPM7Z,0.07422341406345367
ID_BPAWOJLFU4,0.11559228599071503
ID_HAXVB9TM08,50.26012420654297
ID_55O5LYC3W9,0.24569609761238098
ID_N16BHFTWCK,0.0
ID_DJKCFINZGM,0.0
ID_TVM1M3GB2A,0.0
ID_2L1X4NZ1SA,0.0
ID_TGOZTQTOW4,0.020766541361808777
ID_NOKSCUCU8F,0.037790194153785706
ID_6ITHP0D9NK,0.09913261234760284
ID_8AWU4EAX8D,39.53488540649414
ID_WG8T8TYJ5B,0.24834032356739044
ID_603UY6S704,0.0
ID_6B39W5MFL2,0.0
ID_F2X2QF6B53,0.3623811602592468
ID_IMEQRH88JC,0.0
ID_T7S2Y9ORYW,0.037172138690948486
ID_SITABNR47U,0.032416582107543945
ID_TLYGFW7D1N,0.0733722448348999
ID_VTUGJQAXM8,0.0
ID_89J5ZVJ3T6,0.1193472295999527
ID_5HFTDQMB8O,0.05773980915546417
ID_ZO8TO4BXQP,46.736263275146484
ID_Z5GH5BNJ0E,0.051974818110466
ID_JRJBVH7BHY,0.0
ID_G659XX09GZ,0.0
ID_Z9WNPVXEOK,0.09880198538303375
ID_TSV2BKUOO1,0.3347070813179016
ID_0A4934T7BM,0.3281458616256714
ID_2F60XNWRB8,0.09186054766178131
ID_4439M74DA2,0.122496597468853
ID_H73VQJRMJ6,58.25239562988281
ID_XP6J6HMP58,0.0
ID_UB1AF4PIYQ,0.0
ID_4DRHJ6F6CG,26.089393615722656
ID_96QCPG9C1O,25.49912452697754
ID_6T15PJJYDC,0.01077316701412201
ID_U4L9B4PSL6,0.034533873200416565
ID_L8I4ZJJSBV,0.08208753168582916
ID_4Z3VZF5GPH,0.056367576122283936
ID_FY1AK3PUG7,24.596942901611328
ID_23FO9YLG7O,61.355072021484375
ID_3REP08D6OS,0.0
ID_KF8WFBZ678,0.0
ID_1PROSER0OY,0.0
ID_M1IARQ35OG,53.747802734375
ID_JGTTJWA21H,0.020743727684020996
ID_XXBKJOPXID,26.761032104492188
ID_GDCHFHRLWB,47.504066467285156
ID_YMYCIV2N11,0.0
ID_V61PDL7BER,65.31857299804688
ID_VPLKVRT0LX,0.0
ID_L6I6MCZLIW,0.0
ID_SPXNK3V7R1,0.49429571628570557
ID_FG1Z6WYIGW,0.023916170001029968
ID_KE907VA3W6,0.0
ID_AK8XF4SUVY,0.0
ID_ZKDI7K0R98,0.060948923230171204
ID_Q4NOAFA0YL,0.0
ID_9HFIIWWZFT,24.813472747802734
ID_JCYQGHTCRQ,0.9153956174850464
ID_94J33N6EK0,0.15036824345588684
ID_N943B0L5CT,29.069900512695312
ID_B54SQH5NWP,0.02738116681575775
ID_S1RFI1Z05W,0.0
ID_CLWBZAXFNW,0.12224487960338593
ID_4JONBF6L4A,34.996604919433594
ID_SEXCA97Q9F,0.0
ID_RG1LIM4FIE,0.0
ID_FXN56DFWRR,0.42222392559051514
ID_OAO0PEX50Q,0.0
ID_CPN47EO1CO,0.7625133991241455
ID_FF1GVJSS3C,0.1890353411436081
ID_22WB1YVUCK,75.01649475097656
ID_2RSHQ3YZ94,0.0
ID_VC80J60W1T,55.8238525390625
ID_CWKV2BW16B,0.0
ID_E2V45V591N,0.09830577671527863
ID_XSUSHVXUEJ,0.1317741721868515
ID_QNICK5A8FC,0.0
ID_23ER1A8FUK,0.0
ID_DDBFFA7PMZ,0.0
ID_MK6G8EB5SX,0.0
ID_U8LQP3LBYF,0.0
ID_0V32479KMT,74.31684875488281
ID_0XV8OVXKTK,0.036126673221588135
ID_USAWM7870U,0.0
ID_VVWCYDYECR,0.06455691158771515
ID_10TTL092C3,0.048147350549697876
ID_FQNL1JRK2P,0.0
ID_AGSIIB44AK,0.0
ID_LIKMXPWDH8,0.0
ID_P6ERE4KBH8,0.05824559926986694
ID_N5XGKNZDJ4,0.03159186244010925
ID_HTFD2ZZBUX,59.88081359863281
ID_M24CUO8UJ4,0.0774269849061966
ID_UE6LLK989G,33.3565559387207
ID_8FM5AYT6A5,31.101404190063477
ID_TMXUJ06I1I,0.0
ID_014DFN82AR,39.676849365234375
ID_ITTEJIDLLY,0.0
ID_QWMUJD3GJC,0.06036938726902008
ID_91HARAN3YN,0.08175390958786011
ID_7971QRQXFH,0.0
ID_GVANOAL3EV,30.19003677368164
ID_ZMCOXSOOCH,21.448213577270508
ID_BBGD06CGAP,0.0
ID_08A5YQSSJ0,0.0
ID_5IH4XGYK9P,0.6176466941833496
ID_ABD5EL6IRZ,0.0
ID_T9422BGECA,0.0
ID_AV8J9COIEG,0.0
ID_DK5WXX6HSB,0.12687431275844574
ID_RGMYBOX57K,0.14196297526359558
ID_7L3G47X4U6,24.580936431884766
ID_VVFZIW09DC,22.0931453704834
ID_FK64KI353C,0.0
ID_MD1EHI5RR1,0.0
ID_T6I5COCP61,0.0
ID_31SNSELPBV,57.564666748046875
ID_VXZXF80WJN,0.019173532724380493
ID_P5TKXNIMIY,0.0
ID_KE53QWDJRQ,0.016018643975257874
ID_1GOV2UY2B2,64.97429656982422
ID_0WGQ88JG75,0.0
ID_BHERQGQROF,0.29442083835601807
ID_ECNEL62UD3,0.0
ID_UQPA7OAYU9,0.10005156695842743
ID_IMJF64DG0T,0.03195333480834961
ID_DMENCQGRWR,0.03982795774936676
ID_C49IW35JMV,0.0
ID_NF5TBN0RV9,46.180419921875
ID_YEHUBVIRBV,0.0964958518743515
ID_4B6LTOQY96,0.16243867576122284
ID_95L60C4RWF,0.0
ID_9CTVYACK3T,0.0
ID_IXROUFYDXP,31.032968521118164
ID_NBM41J6DRR,0.0
ID_8QJKBSPGGU,34.3699951171875
ID_0HMWV4E0F0,0.17943906784057617
ID_CQ6U4658BQ,0.04995821416378021
ID_QLT7Z6XHNU,0.43684065341949463
ID_7TRIADYE64,0.10804383456707001
ID_0FZ5LQIYXJ,0.14145182073116302
ID_6HK5UUJKHF,0.0
ID_2UTWAVZ0J3,35.04662322998047
ID_2PHH4YIJ8W,17.77274513244629
ID_6Z51JJEBTC,0.0
ID_NIDBYY7652,0.0
ID_G53TL8U9O7,0.0019339323043823242
ID_ST3KES1LCJ,0.0058402419090271
ID_7KRJQHVIMT,0.0
ID_ZJQPJNQ4X4,0.30000177025794983
ID_FOLJN2V7FT,0.07014627754688263
ID_WTVQTWTYPI,0.0
ID_3JAP1ZCNMI,0.0
ID_BYC46HQ2BA,0.5054147243499756
ID_NCGGZRA5Y7,37.37211608886719
ID_A0QXL0R034,0.09089799225330353
ID_FD0T5FS61S,0.0
ID_ZTBHAIGEGV,0.0
ID_N3UDC6ZAQA,0.020886167883872986
ID_P4UGICQHM9,0.0
ID_RNPOC6O8G5,0.0
ID_DQW5QA08KZ,56.200645446777344
ID_HX4R1ZULCB,0.0
ID_ADUBZNEYA0,0.0
ID_5OVNGTYX2I,0.0
ID_UGDKY8Q3H8,0.0
ID_LPD5LS6APE,0.0
ID_JNTPGU0WD4,0.0643005520105362
ID_PBTZVDVZE1,0.37269359827041626
ID_HYC6WD314I,0.062378838658332825
ID_KO9G0FPQ9A,0.0
ID_NLWXGWCFJY,0.22749368846416473
ID_GNX6V0VOMM,0.2731831669807434
ID_AD8QSSUTPE,0.08432178944349289
ID_LXGZ7TMSEK,0.2781914472579956
ID_EV52BWVBJK,0.0
ID_EGFX6AMX8Y,0.18034042418003082
ID_HFJTJ89TCS,18.984783172607422
ID_CVHP25TIDC,0.0
ID_PJPZE2OLCD,0.0
ID_E7T4RFWSYV,0.011803776025772095
ID_6P7QA2XWI0,0.0
ID_56KWKXKAQC,0.0
ID_N6RBAVX04A,46.129295349121094
ID_24IGFYMRR0,0.0
ID_AHJIIM0LIL,19.7987003326416
ID_0VYWE33NZ7,0.19465835392475128
ID_GNA9S41USP,0.10914747416973114
ID_PPHSH4XFXM,0.0
ID_IXB7VWHQP0,0.22650176286697388
ID_AK603Y6X1G,0.18130166828632355
ID_4A3ZV4US16,0.35418838262557983
ID_K9SEIWOTPU,0.0
ID_FJV2PNJNVF,0.0
ID_CIZYC2TYLN,42.01279067993164
ID_AUSLR9HGCO,0.043040499091148376
ID_6J4Z9ADTHX,0.0
ID_CNZ0CMV694,25.85499382019043
ID_NKQOYDYFW9,0.0
ID_9B7XMGOIF2,39.431941986083984
ID_6JKU9JD5PB,0.0268399715423584
ID_DPZKU515Q1,0.0
ID_PJQ3JCS4XA,0.5644713044166565
ID_1T3MMM1Y9C,0.0
ID_QDXRCAD3BL,0.057420387864112854
ID_53AG4LLDQW,0.0
ID_XKLZ1P3V62,0.0
ID_K5K6UR076J,32.19756317138672
ID_HQYF5VRQO7,0.1269536018371582
ID_2KH7880LH5,0.0
ID_CATI75NLES,0.0
ID_44APJWQE05,15.30712890625
ID_BOP9T95EUR,0.0
ID_J65ALQZLD2,0.266609251499176
ID_W2L6LTDWOO,0.0
ID_TLTKN7GWH1,43.76164245605469
ID_77P9VJ35S0,24.409191131591797
ID_EDFURQARM3,0.03210510313510895
ID_100E0G1EIJ,0.0
ID_YXAU0MA2ZA,0.0
ID_FE0X042RZU,0.15065063536167145
ID_DRF24WDF9H,0.0
ID_QDHMQAIUHC,0.15517733991146088
ID_UXCWCOTVBG,0.0
ID_1AVO2H76CG,0.0071362704038619995
ID_WZSV9LOFAC,0.0
ID_AFF4UZ33LV,0.1133684292435646
ID_JCOZ0ZCKDD,0.0
ID_R0GBXP322R,0.0
ID_6ULDZAF7LW,0.12983082234859467
ID_3DSTQWWP3P,0.24979422986507416
ID_AMJJ7Z98CZ,0.12634898722171783
ID_MILKH1AUD2,0.0
ID_PRY3UVSGRR,0.0
ID_86SFIC48MV,0.0
ID_MPXL1J27N0,31.379838943481445
ID_RB4M0PREZF,0.0
ID_RM0B0BS1P9,0.0
ID_B030NACWKV,0.13098697364330292
ID_4TW921KV6B,0.0
ID_9WSBJZRHE6,30.980892181396484
ID_LYA987ZJ6R,25.26506805419922
ID_S3ZHLAX9JY,20.89499855041504
ID_51U79A5NNP,0.0
ID_S43X4WFRRY,0.0
ID_G1UT8AKJJC,0.0
ID_OSIC25P38F,0.0
ID_V86Z0RN5LF,0.0
ID_ZJNJ14DXP1,0.618904173374176
ID_RCVZEVZPC2,22.24774169921875
ID_MYQOHJWDWI,0.0
ID_FQ0WFRBSMV,0.0
ID_7C37M173BT,0.08152586221694946
ID_NY24RK9IO5,0.0
ID_PBQ18R49ZS,0.0
ID_0GBJ9BKJQE,81.10829162597656
ID_TIBJNSFX0W,0.010427430272102356
ID_NEEN5XUA45,0.0
ID_WKVBW8R3HO,0.07919521629810333
ID_EI890HKPU1,41.924766540527344
ID_CJ28INVO21,36.70275115966797
ID_6RWRRPNYRT,0.0
ID_4AGWD6JIKB,14.828468322753906
ID_PJNX5XQGIV,0.0
ID_TWC50WX0H8,0.05974037945270538
ID_TWTU7B8JQN,62.811767578125
ID_85X4QILQ91,0.10711188614368439
ID_3W69B43CNW,0.0
ID_LCYS7JYJZG,0.3669115900993347
ID_OB47MENNEN,20.84359359741211
ID_C1I1KGHTRD,0.1056336909532547
ID_BP770VOPWV,0.0
ID_KD8XQC7XEW,0.3833978772163391
ID_BG8KBYLTBN,46.82186508178711
ID_01PJVRQ7GW,0.0
ID_NG869XKI9M,0.23410288989543915
ID_TF59Z8Z2UF,0.03772105276584625
ID_0MCAB9HWYV,0.0
ID_DHY4BBWE8S,0.040737494826316833
ID_H1FCAXC30B,0.0
ID_8Z01644YRH,0.0
ID_1IXC745RFY,0.0
ID_2F5KS5TN20,0.1643875390291214
ID_MOT6TPY3MS,0.08956807851791382
ID_NHXHZ4UK6B,0.0
ID_YZJLDARUPZ,0.006718501448631287
ID_CTERMT8SZ6,0.09864039719104767
ID_V4DF627YI7,0.06347554922103882
ID_WQWK3SYU45,19.13274383544922
ID_SQOO9RWF7P,0.0
ID_IIYAJ3MFXI,0.0
ID_3CUI9Y6GLU,0.0
ID_0PQN0CM4RP,0.2977626919746399
ID_MSM9Z1RHMB,40.4260139465332
ID_OJ3N4ES7L8,0.36721575260162354
ID_YKWIO0MX1G,0.1001816987991333
ID_Z60X679AVB,0.0
ID_SG16V4V9EM,77.36875915527344
ID_MZQEOFBJY2,0.16747160255908966
ID_I3CF4MNMCB,0.0
ID_FLBPFKGE80,0.0
ID_8J4486PNSW,0.2975198030471802
ID_9BH9W3IFU4,0.0
ID_6DDMQONYYL,0.0
ID_KF6Y6F7JQN,51.29928970336914
ID_V1FK79PJNQ,0.053181663155555725
ID_N11B2ECGU4,0.0
ID_V7A1M4R6N0,0.004690065979957581
ID_USK6BNMRFW,0.07550793886184692
ID_ON2FR1OXF2,0.0
ID_ZJWA6VV0UY,0.0
ID_BZYJR3M363,0.531286358833313
ID_DZWKVWNVW0,0.0
ID_76229TQDWN,0.16847683489322662
ID_3TJFWN3J3Y,0.0
ID_Y7KYAUF194,0.0
ID_0NY1C6ETLP,0.0
ID_K1TKQDAEWW,0.12509852647781372
ID_CE2BAGSSOQ,0.0
ID_WOJWBW6VP0,29.292381286621094
ID_UTB9ARRZZR,60.18022155761719
ID_U68SDMA3V9,0.3514619469642639
ID_C5VUFLW4A3,0.0
ID_L13A8VQA4H,0.0
ID_ZGV5F8PZG8,34.216278076171875
ID_WTVPX74AHH,0.0
ID_NSSVCV9O7B,0.0
ID_WSV2WZNUNZ,0.21628320217132568
ID_Y989O1Y767,0.0
ID_NQRG96SZ8F,0.0
ID_YQTCNMMSY4,0.2153828889131546
ID_U992IOO9KO,0.07694344222545624
ID_93RAKY5HRB,0.25273436307907104
ID_B68DYF3S0L,83.90144348144531
ID_RZZB8JWE3L,0.0
ID_L9TPQM3PCB,0.0
ID_12V0DUWAUB,0.0
ID_U1YJOJH9GU,0.0
ID_6BBADGC6LK,0.0
ID_NUR1LCHLA8,0.0
ID_6PC07Z421A,0.0
ID_GLEKZP0D8Y,0.0
ID_E5ZJ551JJZ,0.07257474958896637
ID_PUQJX0E7ZS,0.0
ID_BFI0Y147R1,0.3561505079269409
ID_R7HZ075YG9,71.96586608886719
ID_B0SGIPHCHQ,0.0
ID_AHL8T71GS4,0.3473797142505646
ID_XZO5RPH2PT,0.21447217464447021
ID_91IXR8K9J3,0.19023297727108002
ID_49UGF0JVUP,0.0827842652797699
ID_NA8NRTMPSZ,0.0
ID_TERTXXLA77,0.0
ID_YE9BWI4518,0.38207942247390747
ID_6051AT7WAW,0.14295093715190887
ID_N60VH66ZL8,0.5880202054977417
ID_NCX38UXM5T,0.2962769865989685
ID_EF6LKAHNV8,0.0
ID_RG507RHIAS,0.0832318514585495
ID_ADT9NZDE4A,0.04168406128883362
