name,label,pred
"('L',)",0.0,0.4193424582481384
"('L',)",20.0,33.01639175415039
"('L',)",0.0,0.35605478286743164
"('L',)",20.0,25.630495071411133
"('L',)",0.0,0.5518338680267334
"('L',)",0.0,-0.017472460865974426
"('L',)",0.0,0.5246244072914124
"('7',)",0.0,0.16194342076778412
"('L',)",0.0,0.45002371072769165
"('L',)",0.0,0.209880992770195
"('L',)",0.0,0.47138458490371704
"('L',)",0.0,0.2898402214050293
"('2',)",0.0,0.15582887828350067
"('L',)",0.0,0.4363962411880493
"('L',)",20.0,16.404462814331055
"('L',)",0.0,0.6145232319831848
"('2',)",0.0,0.06287001073360443
"('L',)",0.0,0.3029356002807617
"('L',)",0.0,0.3159525394439697
"('L',)",0.0,0.12832169234752655
"('L',)",0.0,0.5465736985206604
"('L',)",0.0,0.24640433490276337
"('L',)",0.0,0.362490713596344
"('L',)",0.0,0.2122529000043869
"('L',)",0.0,0.293101966381073
"('L',)",0.0,-0.2823440432548523
"('L',)",0.0,0.06511072814464569
"('1',)",0.0,0.23533950746059418
"('L',)",0.0,0.45967334508895874
"('L',)",0.0,0.4341864585876465
"('L',)",0.0,0.2508201003074646
"('2',)",70.0,60.14141082763672
"('L',)",0.0,0.43683677911758423
"('L',)",30.0,24.607784271240234
"('L',)",0.0,0.3968265652656555
"('L',)",0.0,0.4120039939880371
"('L',)",0.0,0.32351481914520264
"('L',)",0.0,0.5174923539161682
"('L',)",0.0,0.24349574744701385
"('L',)",0.0,0.5323977470397949
"('2',)",0.0,0.32227450609207153
"('L',)",0.0,0.2625495195388794
"('L',)",40.0,51.072845458984375
"('L',)",0.0,0.271115779876709
"('L',)",0.0,0.25301867723464966
"('L',)",10.0,11.350303649902344
"('L',)",30.0,30.888402938842773
"('L',)",0.0,0.28757941722869873
"('L',)",0.0,-0.16694457828998566
"('L',)",0.0,-0.0502980500459671
"('L',)",0.0,0.46723538637161255
"('L',)",0.0,0.2106485813856125
"('L',)",0.0,0.2743526101112366
"('L',)",0.0,0.05625323951244354
"('L',)",0.0,0.003989860415458679
"('L',)",0.0,0.3540928363800049
"('L',)",0.0,0.5034142732620239
"('L',)",0.0,0.4592946767807007
"('L',)",0.0,0.45233553647994995
"('L',)",0.0,0.5133708119392395
"('L',)",0.0,0.29271459579467773
"('L',)",0.0,0.3054138422012329
"('L',)",0.0,0.6025798916816711
"('L',)",20.0,20.793691635131836
"('L',)",0.0,0.27025777101516724
"('1',)",0.0,0.354449987411499
"('L',)",0.0,0.5553520321846008
"('L',)",50.0,31.040037155151367
"('L',)",0.0,0.3576001524925232
"('L',)",20.0,15.05191421508789
"('L',)",0.0,0.23753975331783295
"('L',)",40.0,33.748111724853516
"('L',)",0.0,-0.0751095563173294
"('L',)",0.0,0.5391811728477478
"('7',)",0.0,0.03160803020000458
"('L',)",0.0,0.3133270740509033
"('L',)",0.0,0.39167624711990356
"('L',)",0.0,0.14535562694072723
"('L',)",0.0,0.27208375930786133
"('L',)",0.0,0.22954533994197845
"('L',)",10.0,10.334004402160645
"('2',)",0.0,0.40687447786331177
"('L',)",0.0,0.3780587911605835
"('L',)",0.0,0.34928613901138306
"('L',)",0.0,0.48854488134384155
"('L',)",0.0,0.01963125169277191
"('L',)",0.0,0.2699171304702759
"('L',)",0.0,0.27118951082229614
"('L',)",20.0,20.049863815307617
"('L',)",0.0,0.30219364166259766
"('L',)",0.0,0.39036160707473755
"('L',)",0.0,0.9091159701347351
"('L',)",0.0,0.33674195408821106
"('L',)",0.0,0.32208406925201416
"('L',)",30.0,33.0707893371582
"('L',)",0.0,0.11753015220165253
"('L',)",0.0,0.2332976907491684
"('L',)",0.0,0.3762167692184448
"('2',)",70.0,66.25183868408203
"('L',)",0.0,0.16715846955776215
"('L',)",0.0,0.3787921965122223
"('L',)",0.0,0.3223470449447632
"('L',)",0.0,0.4545517563819885
"('L',)",0.0,0.23895303905010223
"('L',)",10.0,12.049652099609375
"('L',)",20.0,17.691402435302734
"('L',)",0.0,0.5010272860527039
"('L',)",50.0,41.61894226074219
"('2',)",0.0,0.2594309449195862
"('L',)",30.0,29.49735450744629
"('L',)",0.0,0.35314106941223145
"('L',)",80.0,71.25208282470703
"('L',)",0.0,0.17600934207439423
"('L',)",0.0,0.3525388240814209
"('L',)",0.0,0.4846622943878174
"('L',)",0.0,0.024198338389396667
"('L',)",0.0,0.45788609981536865
"('3',)",60.0,56.15376663208008
"('L',)",40.0,43.284149169921875
"('L',)",0.0,0.49213671684265137
"('L',)",0.0,0.287167489528656
"('L',)",0.0,0.45614683628082275
"('L',)",0.0,0.38849693536758423
"('L',)",0.0,0.27807217836380005
"('L',)",0.0,-0.01010759174823761
"('L',)",0.0,-0.038932159543037415
"('L',)",0.0,0.08683733642101288
"('L',)",0.0,0.44724583625793457
"('L',)",0.0,0.4192739725112915
"('L',)",0.0,0.4801185131072998
"('L',)",10.0,11.90156078338623
"('L',)",60.0,64.6211929321289
"('L',)",0.0,0.3962624669075012
"('L',)",0.0,0.2879442572593689
"('L',)",80.0,76.09735107421875
"('L',)",0.0,0.438801109790802
"('L',)",60.0,65.44034576416016
"('L',)",0.0,0.43525397777557373
"('L',)",0.0,0.3761804401874542
"('L',)",10.0,13.11269760131836
"('L',)",0.0,0.2511395215988159
"('L',)",30.0,27.031896591186523
"('L',)",0.0,-0.1888386756181717
"('L',)",0.0,-0.07143290340900421
"('L',)",0.0,0.2728869318962097
"('L',)",0.0,0.25672680139541626
"('L',)",0.0,0.37621980905532837
"('L',)",0.0,0.3285970091819763
"('L',)",0.0,0.39286601543426514
"('L',)",0.0,0.08730261027812958
"('L',)",0.0,0.1747618168592453
"('L',)",0.0,0.4178466796875
"('L',)",0.0,0.015323683619499207
"('L',)",0.0,0.46004027128219604
"('L',)",60.0,63.621707916259766
"('L',)",70.0,61.00722122192383
"('L',)",0.0,-0.040096357464790344
"('8',)",0.0,0.2928360104560852
"('L',)",20.0,21.10090446472168
"('L',)",0.0,0.6160372495651245
"('L',)",0.0,0.5329492092132568
"('L',)",0.0,0.3192998766899109
"('L',)",10.0,10.733573913574219
"('L',)",0.0,0.7511971592903137
"('L',)",80.0,79.55646514892578
"('L',)",0.0,0.39237433671951294
"('L',)",0.0,-0.13820894062519073
"('L',)",0.0,0.3403761386871338
"('L',)",0.0,0.31100356578826904
"('L',)",0.0,0.4270442724227905
"('L',)",0.0,0.5052315592765808
"('2',)",10.0,13.297578811645508
"('2',)",0.0,2.2991280555725098
"('L',)",0.0,0.5284664034843445
"('L',)",0.0,-0.28808265924453735
"('8',)",0.0,0.3118025064468384
"('L',)",0.0,0.2598130702972412
"('L',)",0.0,0.43161725997924805
"('L',)",80.0,78.31291198730469
"('1',)",0.0,0.4513571858406067
"('L',)",0.0,0.23364637792110443
"('L',)",0.0,-0.009151771664619446
"('L',)",0.0,0.1537400335073471
"('L',)",0.0,0.2701512575149536
"('L',)",0.0,0.1314406841993332
"('L',)",0.0,0.31346267461776733
"('L',)",0.0,0.15114836394786835
"('L',)",20.0,15.270383834838867
"('L',)",0.0,0.5840445160865784
"('L',)",0.0,0.2108859270811081
"('L',)",0.0,0.22601519525051117
"('L',)",50.0,46.79018020629883
"('L',)",0.0,0.3416879177093506
"('L',)",0.0,0.3587772250175476
"('L',)",0.0,0.6303545236587524
"('L',)",0.0,0.3408709764480591
"('L',)",0.0,-0.15225429832935333
"('L',)",0.0,0.22811709344387054
"('1',)",0.0,0.4234890341758728
"('L',)",0.0,0.384864866733551
"('L',)",30.0,28.815101623535156
"('L',)",50.0,46.01321792602539
"('L',)",0.0,-0.20633704960346222
"('L',)",0.0,0.34340977668762207
"('L',)",0.0,0.5817274451255798
"('L',)",0.0,0.37643688917160034
"('L',)",0.0,0.2551419138908386
"('L',)",0.0,0.3559423089027405
"('L',)",0.0,0.46482574939727783
"('L',)",0.0,-0.010974839329719543
"('L',)",0.0,0.2589848041534424
"('L',)",0.0,0.2865108251571655
"('L',)",10.0,13.119880676269531
"('L',)",0.0,0.25523895025253296
"('L',)",0.0,0.16556178033351898
"('L',)",30.0,38.88384246826172
"('L',)",0.0,0.4005267024040222
"('L',)",0.0,0.06059293448925018
"('L',)",0.0,0.54497891664505
"('L',)",0.0,0.47490501403808594
"('1',)",0.0,0.24528180062770844
"('L',)",0.0,-0.03994794189929962
"('L',)",0.0,0.4055548310279846
"('L',)",0.0,0.34266364574432373
"('L',)",0.0,0.46192866563796997
"('L',)",0.0,0.3580114245414734
"('L',)",0.0,0.3708927631378174
"('6',)",0.0,0.3235853910446167
"('2',)",50.0,47.87987518310547
"('1',)",40.0,37.405818939208984
"('2',)",0.0,0.3848063349723816
"('L',)",0.0,0.14165334403514862
"('L',)",0.0,0.3902461528778076
"('L',)",40.0,37.47735595703125
"('L',)",0.0,0.4126434922218323
"('L',)",0.0,0.5527681112289429
"('L',)",10.0,13.52833366394043
"('L',)",0.0,0.2549380660057068
"('L',)",40.0,41.040462493896484
"('L',)",0.0,0.1992313116788864
"('L',)",0.0,0.1848490685224533
"('L',)",40.0,41.57525634765625
"('L',)",60.0,58.32611083984375
"('L',)",0.0,0.4141870141029358
"('L',)",0.0,0.5914504528045654
"('L',)",0.0,-0.29195183515548706
"('L',)",0.0,0.35041123628616333
"('L',)",0.0,-0.06804908812046051
"('L',)",0.0,0.2635542154312134
"('L',)",0.0,0.04291681945323944
"('L',)",60.0,63.40546798706055
"('L',)",0.0,0.4118334650993347
"('L',)",0.0,0.43843257427215576
"('L',)",0.0,0.509595513343811
"('L',)",0.0,0.5593291521072388
"('L',)",0.0,0.5357241630554199
"('L',)",0.0,0.2024889439344406
"('1',)",0.0,0.22821657359600067
"('L',)",0.0,1.2553551197052002
"('3',)",60.0,60.364654541015625
"('L',)",50.0,51.97142028808594
"('L',)",0.0,0.46307075023651123
"('L',)",0.0,0.2797330617904663
"('L',)",0.0,-0.3301643133163452
"('2',)",0.0,0.23965565860271454
"('L',)",20.0,18.940105438232422
"('L',)",0.0,0.5843259692192078
"('L',)",40.0,39.081729888916016
"('L',)",0.0,0.5036537647247314
"('L',)",0.0,0.43641364574432373
"('2',)",0.0,0.4940451979637146
"('L',)",0.0,0.39515990018844604
"('L',)",0.0,0.4205196499824524
"('L',)",30.0,30.29005241394043
"('L',)",0.0,0.2865455150604248
"('L',)",0.0,0.35320502519607544
"('L',)",0.0,0.2624450922012329
"('L',)",90.0,83.03626251220703
"('L',)",0.0,0.3337099552154541
"('L',)",0.0,0.10592631995677948
"('1',)",0.0,0.6245450973510742
"('L',)",50.0,54.42280960083008
"('L',)",0.0,0.3103852868080139
"('7',)",0.0,0.30164068937301636
"('L',)",0.0,0.35950392484664917
"('L',)",0.0,0.4779294729232788
"('1',)",0.0,-0.11277993023395538
"('L',)",0.0,0.06610767543315887
"('L',)",50.0,48.23838424682617
"('L',)",0.0,0.22114597260951996
"('L',)",0.0,0.38978075981140137
"('L',)",0.0,0.31730151176452637
"('L',)",0.0,0.3722979426383972
"('L',)",0.0,0.38154667615890503
"('1',)",0.0,0.3379034399986267
"('L',)",20.0,20.234825134277344
"('L',)",0.0,0.38526272773742676
"('L',)",0.0,0.4613780379295349
"('L',)",20.0,18.248422622680664
"('L',)",0.0,0.4066222310066223
"('L',)",0.0,0.17396347224712372
"('L',)",0.0,0.318118691444397
"('L',)",0.0,0.517160177230835
"('L',)",0.0,0.23747678101062775
"('L',)",0.0,0.20158229768276215
"('2',)",0.0,0.27988481521606445
"('L',)",0.0,0.2351677566766739
"('L',)",0.0,0.275568425655365
"('L',)",0.0,0.4230008125305176
"('L',)",0.0,0.3339499831199646
"('L',)",0.0,0.35419636964797974
"('L',)",0.0,0.35992658138275146
"('L',)",0.0,0.24377600848674774
"('L',)",0.0,0.32478833198547363
"('L',)",10.0,13.096233367919922
"('2',)",10.0,12.847272872924805
"('L',)",0.0,0.30339890718460083
"('L',)",0.0,0.2446843832731247
"('L',)",0.0,1.8616997003555298
"('L',)",10.0,12.56346607208252
"('L',)",0.0,0.2975001931190491
"('L',)",0.0,0.26379120349884033
"('L',)",0.0,0.2213418334722519
"('L',)",0.0,0.4235561490058899
"('L',)",0.0,-0.44132453203201294
"('L',)",0.0,0.480021595954895
"('L',)",0.0,0.03167836368083954
"('L',)",0.0,0.4193681478500366
"('L',)",60.0,55.416778564453125
"('L',)",0.0,0.2657920718193054
"('L',)",0.0,0.03955398499965668
"('L',)",0.0,0.5001238584518433
"('1',)",0.0,0.36575835943222046
"('L',)",50.0,44.93159484863281
"('L',)",0.0,0.3541688323020935
"('L',)",0.0,0.417108952999115
"('L',)",0.0,0.2512168288230896
"('L',)",0.0,0.1521708220243454
"('L',)",0.0,0.4363001585006714
"('L',)",10.0,11.318492889404297
"('L',)",30.0,26.876094818115234
"('L',)",0.0,0.4808863401412964
"('L',)",0.0,0.2308449000120163
"('2',)",0.0,0.33967018127441406
"('L',)",0.0,0.5148264169692993
"('L',)",0.0,0.22122232615947723
"('L',)",30.0,28.032827377319336
"('L',)",0.0,0.21585045754909515
"('L',)",0.0,0.31836986541748047
"('L',)",0.0,0.19035904109477997
"('L',)",0.0,0.7067601084709167
"('L',)",0.0,0.3988625407218933
"('L',)",0.0,0.44680553674697876
"('L',)",50.0,49.58952713012695
"('L',)",0.0,0.33029240369796753
"('L',)",0.0,0.2738566994667053
"('L',)",0.0,0.34180182218551636
"('L',)",0.0,0.3525184988975525
"('L',)",40.0,40.083335876464844
"('L',)",0.0,0.46213579177856445
"('L',)",0.0,0.27878570556640625
"('L',)",0.0,-0.12990452349185944
"('L',)",30.0,31.60616683959961
"('L',)",0.0,0.1776420921087265
"('L',)",0.0,0.0049620121717453
"('1',)",0.0,0.523463785648346
"('L',)",0.0,0.17071650922298431
"('L',)",0.0,0.28857165575027466
"('L',)",0.0,0.5592637062072754
"('L',)",0.0,0.27522826194763184
"('L',)",0.0,0.28281348943710327
"('L',)",0.0,0.2800443768501282
"('L',)",40.0,39.73564147949219
"('L',)",0.0,0.5240091681480408
"('L',)",10.0,13.28159236907959
"('L',)",0.0,0.4918525815010071
"('L',)",0.0,-0.00038398802280426025
"('L',)",0.0,0.3959364891052246
"('2',)",0.0,0.03102569282054901
"('L',)",0.0,0.22453097999095917
"('L',)",0.0,0.3529152274131775
"('L',)",0.0,0.5468237996101379
"('L',)",0.0,-0.1453889161348343
"('8',)",0.0,0.3909304141998291
"('L',)",0.0,-0.3340316414833069
"('L',)",0.0,0.3582514524459839
"('L',)",0.0,0.4894191026687622
"('3',)",0.0,-0.2475842982530594
"('L',)",0.0,0.47155749797821045
"('L',)",0.0,0.26340627670288086
"('L',)",0.0,0.23402850329875946
"('L',)",0.0,0.48740851879119873
"('L',)",0.0,0.5057730078697205
"('L',)",0.0,0.2792420983314514
"('L',)",20.0,17.46508026123047
"('L',)",0.0,0.2640640139579773
"('L',)",10.0,13.521968841552734
"('L',)",0.0,0.04878060519695282
"('L',)",0.0,0.23380731046199799
"('L',)",60.0,65.44466400146484
"('L',)",0.0,-0.11981578171253204
"('L',)",0.0,0.47274184226989746
"('L',)",0.0,0.2175605744123459
"('L',)",0.0,0.4572755694389343
"('L',)",0.0,0.5688728094100952
"('L',)",0.0,0.1418856829404831
"('1',)",0.0,0.1919308751821518
"('L',)",0.0,0.34577202796936035
"('L',)",90.0,91.60175323486328
"('L',)",0.0,0.37210214138031006
"('L',)",30.0,28.307077407836914
"('L',)",0.0,0.5128281712532043
"('L',)",0.0,0.3654226064682007
"('L',)",0.0,0.18679873645305634
"('L',)",0.0,0.45494550466537476
"('L',)",0.0,0.2615586519241333
"('L',)",0.0,0.4631972312927246
"('L',)",0.0,0.49810153245925903
"('1',)",0.0,0.10458926856517792
"('L',)",0.0,0.28760212659835815
"('2',)",0.0,0.33987635374069214
"('L',)",0.0,3.166189432144165
"('L',)",0.0,0.5129956007003784
"('L',)",0.0,0.2646822929382324
"('L',)",0.0,0.3298516273498535
"('L',)",20.0,20.64087677001953
"('L',)",0.0,0.32210028171539307
"('L',)",0.0,0.41257375478744507
"('L',)",0.0,0.4997444152832031
"('L',)",0.0,0.30700427293777466
"('L',)",0.0,1.2910996675491333
"('L',)",0.0,0.23043881356716156
"('L',)",0.0,0.40107476711273193
"('L',)",30.0,23.11673355102539
"('L',)",0.0,0.4383464455604553
"('L',)",0.0,1.0226681232452393
"('L',)",0.0,0.4224017858505249
"('L',)",0.0,0.374271035194397
"('L',)",10.0,14.356053352355957
"('L',)",0.0,0.44493401050567627
"('L',)",0.0,0.10119979083538055
"('L',)",0.0,0.7991998791694641
"('L',)",0.0,0.2936782240867615
"('L',)",0.0,0.40163058042526245
"('L',)",0.0,0.3103387951850891
"('L',)",0.0,0.31671571731567383
"('L',)",0.0,0.4009612202644348
"('L',)",10.0,14.273707389831543
"('L',)",0.0,0.22409550845623016
"('L',)",0.0,0.1649513691663742
"('L',)",0.0,0.5096982717514038
"('L',)",0.0,0.3442729711532593
"('L',)",0.0,-0.1011774092912674
"('L',)",0.0,0.47269701957702637
"('L',)",0.0,0.3033030033111572
"('L',)",0.0,0.23394130170345306
"('L',)",0.0,0.11752037703990936
"('L',)",0.0,-0.053147092461586
"('L',)",0.0,0.11556468904018402
"('L',)",0.0,0.13175277411937714
"('L',)",30.0,34.41008758544922
"('L',)",0.0,0.4801507592201233
"('L',)",0.0,0.3197425603866577
"('L',)",0.0,-0.2923334240913391
"('L',)",70.0,67.2407455444336
"('L',)",0.0,0.3515816926956177
"('1',)",10.0,12.30520248413086
"('L',)",0.0,0.4174610376358032
"('L',)",0.0,0.48369908332824707
"('L',)",0.0,0.5633571147918701
"('L',)",0.0,0.3101188540458679
"('L',)",0.0,-0.16056080162525177
"('L',)",0.0,0.3123607039451599
"('L',)",0.0,0.22974376380443573
"('L',)",0.0,0.46762967109680176
"('L',)",0.0,0.3665904998779297
"('L',)",0.0,0.207148477435112
"('L',)",0.0,0.42120254039764404
"('L',)",80.0,77.31979370117188
"('L',)",0.0,0.14980117976665497
"('L',)",60.0,52.6317024230957
"('L',)",0.0,0.3656617999076843
"('L',)",0.0,0.35408902168273926
"('L',)",0.0,0.437000572681427
"('L',)",0.0,0.3678717613220215
"('2',)",0.0,0.3040387034416199
"('L',)",30.0,26.939105987548828
"('L',)",0.0,0.20610280334949493
"('L',)",30.0,22.527244567871094
"('L',)",0.0,0.4513193368911743
"('L',)",0.0,0.2880105972290039
"('L',)",60.0,58.067626953125
"('L',)",0.0,0.4994415044784546
"('L',)",0.0,0.043649956583976746
"('L',)",0.0,0.203522190451622
"('L',)",20.0,22.83977699279785
"('2',)",0.0,0.41961604356765747
"('L',)",0.0,0.46986085176467896
"('1',)",0.0,0.4846005439758301
"('L',)",0.0,0.3812606930732727
"('L',)",0.0,0.13996915519237518
"('L',)",0.0,0.23310570418834686
"('L',)",0.0,0.09902195632457733
"('L',)",0.0,0.39804530143737793
"('L',)",0.0,0.36847805976867676
"('L',)",0.0,0.3153780698776245
"('L',)",0.0,0.5559995174407959
"('L',)",0.0,0.32381725311279297
"('L',)",90.0,78.9058609008789
"('L',)",0.0,0.25664281845092773
"('L',)",0.0,0.21507342159748077
"('L',)",0.0,0.3592291474342346
"('L',)",0.0,0.2719229459762573
"('L',)",0.0,0.5519885420799255
"('L',)",0.0,-0.24683155119419098
"('L',)",0.0,0.16205303370952606
"('L',)",0.0,0.24298809468746185
"('2',)",0.0,0.35497409105300903
"('L',)",0.0,0.31135618686676025
"('L',)",0.0,0.3223080635070801
"('1',)",0.0,0.18345759809017181
"('L',)",0.0,0.3383874297142029
"('L',)",0.0,0.5934723615646362
"('L',)",0.0,0.2511625289916992
"('L',)",0.0,0.05442605912685394
"('L',)",0.0,0.39218026399612427
"('L',)",0.0,0.2223958820104599
"('L',)",0.0,0.3211238980293274
"('L',)",0.0,0.4465455412864685
"('L',)",0.0,-0.013544335961341858
"('L',)",0.0,0.6219316124916077
"('L',)",40.0,40.99026107788086
"('L',)",0.0,0.2890515923500061
"('1',)",0.0,0.24324195086956024
"('L',)",0.0,-0.05212296545505524
"('L',)",0.0,0.616969883441925
"('L',)",0.0,0.34994810819625854
"('L',)",0.0,0.6643967032432556
"('L',)",100.0,86.27090454101562
"('L',)",0.0,0.19805948436260223
"('L',)",0.0,0.5844435095787048
"('L',)",0.0,0.33234167098999023
"('L',)",0.0,0.19627885520458221
"('L',)",0.0,0.12665896117687225
"('L',)",0.0,0.3206263780593872
"('7',)",70.0,68.81761932373047
"('L',)",0.0,0.4757348895072937
"('L',)",60.0,53.30530548095703
