,name,label,pred
106,"('L1149F00051C01S00292Rp01409.jpg',)",0.0,10.133858680725098
107,"('L1153F02639C01S08873Rp23770.jpg',)",40.0,11.903295516967773
108,"('L134F00089C01S07195Rp24720.jpg',)",0.0,10.083264350891113
109,"('182_initial_1_2162_2162.JPG',)",0.0,9.534550666809082
110,"('L1090F03097C01S08407Rp21032.jpg',)",0.0,10.47407341003418
111,"('L231F02027C41S14941Rp42440.jpg',)",0.0,9.760817527770996
112,"('L341F01298C01S00367Rp03699.jpg',)",0.0,9.944851875305176
113,"('L144F02773C01S07632Rp20433.jpg',)",0.0,10.803084373474121
114,"('L429F04535C01S07286Rp22179.jpg',)",0.0,9.984292984008789
115,"('L1095F01118C39S12050Dp42589.jpg',)",40.0,12.447077751159668
116,"('L131F03897C41S12734Rp41242.jpg',)",0.0,9.788161277770996
117,"('L342F02799C01S03295Rp14602.jpg',)",20.0,12.571928977966309
118,"('L1150F02723C01S09667Rp19475.jpg',)",0.0,10.519516944885254
119,"('L341F02689C01S06881Rp18314.jpg',)",0.0,10.177102088928223
120,"('L1125F00333C01S07546Rp27298.jpg',)",0.0,10.14661693572998
121,"('214_repeat_2_2417_5383_3760.JPG',)",0.0,10.17143440246582
122,"('67_repeat_2_1203_4691_3066.JPG',)",0.0,10.1741361618042
123,"('L354F03917C39S14695Rp37229.jpg',)",0.0,9.43195629119873
124,"('L133F00716C01S00627Rp13535.jpg',)",90.0,12.455047607421875
125,"('L1093F01221C39S11733Ip.jpg',)",0.0,10.303322792053223
126,"('L1116F03037C39S11851Ip.jpg',)",0.0,9.951162338256836
127,"('L341F02966C39S13268Rp36180.jpg',)",0.0,9.928108215332031
128,"('L222F02780C39S13990Rp46516.jpg',)",10.0,12.046929359436035
129,"('L222F00238C01S02987Rp11996.jpg',)",10.0,12.481646537780762
130,"('L373F01592C01S04384Ip.jpg',)",0.0,10.078518867492676
131,"('L436F00203C39S12381Dp48598.jpg',)",60.0,11.780736923217773
132,"('L1089F00468C01S08411Rp30635.jpg',)",0.0,10.95330810546875
133,"('L222F01391C39S12792Rp46711.jpg',)",0.0,10.943595886230469
134,"('L222F02261C01S03633Rp03496.jpg',)",0.0,9.992115020751953
135,"('L341F02470C01S00417Rp01647.jpg',)",0.0,9.811734199523926
136,"('L427F01150C39S15035Rp48761.jpg',)",80.0,11.988431930541992
137,"('L1153F00041C01S00509Rp05636.jpg',)",20.0,12.375964164733887
138,"('L342F02109C39S14048Rp43522.jpg',)",0.0,10.503040313720703
139,"('L341F01861C39S13306Rp33744.jpg',)",0.0,9.871856689453125
140,"('L1142F04703C21S10712Rp27705.jpg',)",0.0,10.058639526367188
141,"('L1083F01068C01S06795Rp21644.jpg',)",0.0,10.831609725952148
142,"('L1136F03606C39S11653Rp36966.jpg',)",0.0,10.49411392211914
143,"('L243F04634C41S12222Rp39808.jpg',)",0.0,9.899450302124023
144,"('L1137F00044C39S11664Rp32925.jpg',)",0.0,10.04536247253418
145,"('L241F04690C39S14077Rp41947.jpg',)",0.0,10.277605056762695
146,"('L222F02261C01S03633Rp14145.jpg',)",0.0,11.095423698425293
147,"('L354F03992C01S03055Rp15014.jpg',)",0.0,10.651164054870605
148,"('L1093F02393C39S12194Rp41781.jpg',)",30.0,12.178804397583008
149,"('225_repeat_2_1312_3210_2036.JPG',)",20.0,12.022597312927246
150,"('L133F03016C39S14736Ip.jpg',)",0.0,10.145337104797363
151,"('L325F00525C01S00282Rp09495.jpg',)",0.0,10.93298053741455
152,"('L221F02866C01S04842Rp08014.jpg',)",0.0,10.824479103088379
153,"('L365F04141C23S10852Rp29480.jpg',)",0.0,10.282156944274902
154,"('L321F01946C01S05645Rp10439.jpg',)",0.0,10.160751342773438
155,"('L144F00334C41S13958Ip.jpg',)",0.0,10.102604866027832
156,"('L121F02084C01S03441Rp00680.jpg',)",0.0,9.877546310424805
157,"('L144F01141C01S01608Rp03067.jpg',)",0.0,9.88819694519043
158,"('L376F00955C39S14386Rp44107.jpg',)",0.0,9.811610221862793
159,"('L331F04672C39S14124Ip.jpg',)",0.0,9.635299682617188
160,"('L1131F04412C01S09888Rp20687.jpg',)",0.0,9.742399215698242
161,"('L222F02422C01S03013Rp09140.jpg',)",0.0,10.931733131408691
162,"('L1089F00507C01S07094Rp18515.jpg',)",0.0,9.982240676879883
163,"('L326F03128C01S06984Rp15251.jpg',)",0.0,10.047182083129883
164,"('L342F02398C39S12284Rp33279.jpg',)",0.0,10.270798683166504
165,"('L231F04546C03S08839Rp21755.jpg',)",0.0,9.7262544631958
166,"('L354F00276C01S02543Rp09804.jpg',)",0.0,10.496747970581055
167,"('L376F02204C39S14797Dp45490.jpg',)",0.0,9.851296424865723
168,"('L398F01012C01S07268Rp29545.jpg',)",40.0,12.688913345336914
169,"('L131F03890C01S07391Rp15859.jpg',)",0.0,10.021671295166016
170,"('L124F00335C39S12719Rp46305.jpg',)",0.0,10.843034744262695
171,"('214_repeat_2_2417_3585_2333.JPG',)",0.0,10.377065658569336
172,"('232_repeat_2_1549_6276_4639.JPG',)",0.0,11.060502052307129
173,"('L371F02708C39S14237Rp46408.jpg',)",0.0,10.424976348876953
174,"('L326F01981C01S01993Rp13973.jpg',)",50.0,12.470786094665527
175,"('187_repeat_2_2048_5077_3408.JPG',)",0.0,10.678433418273926
176,"('L410F00313C01S01346Rp01315.jpg',)",0.0,9.651314735412598
177,"('L133F00494C01S07886Rp22470.jpg',)",0.0,10.290556907653809
178,"('L331F00956C01S07063Rp19779.jpg',)",0.0,10.097105979919434
179,"('L1094F02632C01S02597Rp04069.jpg',)",0.0,10.843289375305176
180,"('L353F03620C01S07326Rp25312.jpg',)",0.0,10.742776870727539
181,"('L1089F04702C01S08076Rp28973.jpg',)",0.0,10.570975303649902
182,"('L429F01328C01S01599Rp11668.jpg',)",0.0,10.667141914367676
183,"('L365F00189C39S12456Rp41498.jpg',)",0.0,9.989750862121582
184,"('L331F04685C01S08146Rp19056.jpg',)",0.0,9.661850929260254
185,"('L121F00073C01S01098Rp00687.jpg',)",0.0,10.347441673278809
186,"('L1084F00962C39S13936Ip.jpg',)",0.0,10.137983322143555
187,"('L131F00084C01S06808Rp26391.jpg',)",80.0,11.675296783447266
188,"('90_repeat_2_1845_4655_3022.JPG',)",0.0,11.016463279724121
189,"('L122F03253C39S13236Ip.jpg',)",0.0,9.577597618103027
190,"('L332F03054C39S12303Rp45211.jpg',)",0.0,10.687738418579102
191,"('L1136F00508C39S11638Rp33186.jpg',)",0.0,9.928330421447754
192,"('L1153F02240C01S08543Rp27165.jpg',)",50.0,12.328065872192383
193,"('L435F02685C01S07895Rp24471.jpg',)",0.0,10.537951469421387
194,"('L406F01788C01S01365Rp12935.jpg',)",80.0,12.543561935424805
195,"('L1083F00926C01S01026Rp08110.jpg',)",40.0,12.419502258300781
196,"('199_repeat_2_1045_1460_1078.JPG',)",0.0,10.308963775634766
197,"('L1089F00889C39S11751Rp37962.jpg',)",10.0,12.30293083190918
198,"('L371F02491C01S01646Ip.jpg',)",0.0,10.2452974319458
199,"('L331F04121C01S03780Rp04232.jpg',)",0.0,9.992426872253418
200,"('L243F04639C39S12665Rp44845.jpg',)",0.0,11.040783882141113
201,"('L144F02841C01S01162Rp01430.jpg',)",0.0,9.839310646057129
202,"('L415F04501C01S08016Rp18840.jpg',)",0.0,10.241260528564453
203,"('L134F00092C01S06930Rp16155.jpg',)",0.0,10.568714141845703
204,"('L141F01211C01S06990Rp28862.jpg',)",30.0,12.39596176147461
205,"('L222F03216C39S14648Rp46679.jpg',)",10.0,11.98966121673584
206,"('L331F04667C01S08130Rp15392.jpg',)",0.0,9.68510627746582
207,"('L222F02780C39S13990Rp37977.jpg',)",0.0,10.189593315124512
208,"('L1123F00052C01S09680Rp17695.jpg',)",0.0,9.610671043395996
209,"('L371F01852C01S03504Rp05526.jpg',)",0.0,10.284956932067871
210,"('L325F03156C01S00265Rp14813.jpg',)",50.0,12.936519622802734
211,"('L121F03248C01S02438Ip.jpg',)",0.0,9.823662757873535
212,"('L1102F02390C01S08500Rp29202.jpg',)",0.0,10.229188919067383
213,"('L435F01319C39S14962Rp48213.jpg',)",90.0,11.884369850158691
214,"('L1149F01575C39S12215Rp34245.jpg',)",0.0,10.579211235046387
215,"('L361F01590C01S02626Rp03471.jpg',)",0.0,9.766243934631348
216,"('L326F01992C01S03160Rp13991.jpg',)",30.0,12.355716705322266
217,"('L398F00981C01S07267Rp29543.jpg',)",40.0,11.843375205993652
218,"('L321F01932C01S07111Rp18648.jpg',)",0.0,10.263449668884277
219,"('L353F02807C01S07361Rp18147.jpg',)",0.0,10.752431869506836
220,"('L322F03549C01S02637Rp11469.jpg',)",0.0,10.765739440917969
221,"('L435F01186C41S12258Rp42772.jpg',)",0.0,9.895758628845215
222,"('L121F02106C01S07801Rp31764.jpg',)",0.0,10.749744415283203
223,"('L232F00247C01S00872Rp01996.jpg',)",0.0,10.053860664367676
224,"('L428F00215C39S12374Rp47709.jpg',)",50.0,12.212566375732422
225,"('L141F01250C01S07354Rp17326.jpg',)",0.0,9.69109058380127
226,"('L331F04050C39S13999Rp38452.jpg',)",0.0,9.691211700439453
227,"('L371F02648C39S14108Rp47030.jpg',)",0.0,9.741279602050781
228,"('L133F00494C01S02756Rp11813.jpg',)",70.0,12.60021686553955
229,"('L435F01105C39S14950Rp42506.jpg',)",0.0,10.162099838256836
230,"('L323F01607C01S07762Rp25479.jpg',)",0.0,10.434582710266113
231,"('L221F01605C01S08467Rp28980.jpg',)",20.0,12.082477569580078
232,"('L141F01953C01S07015Rp29916.jpg',)",20.0,11.996713638305664
233,"('L428F00404C01S00140Rp05890.jpg',)",0.0,10.469361305236816
234,"('L221F01253C01S08469Rp18000.jpg',)",0.0,10.55476188659668
235,"('L371F01180C39S14129Rp38002.jpg',)",0.0,10.197157859802246
236,"('L134F00771C01S00620Rp13530.jpg',)",80.0,12.347602844238281
237,"('L1094F01376C39S11572Ip.jpg',)",0.0,9.632396697998047
238,"('L315F02433C01S02269Rp08668.jpg',)",0.0,9.951862335205078
239,"('L365F03009C01S01520Ip.jpg',)",0.0,9.91998291015625
240,"('L141F01953C39S12522Rp44321.jpg',)",0.0,10.676839828491211
241,"('L331F04163C01S04013Rp09191.jpg',)",0.0,10.964559555053711
242,"('L222F00999C39S14318Rp43176.jpg',)",0.0,10.803709030151367
243,"('L376F01610C39S14790Dp39427.jpg',)",0.0,9.949031829833984
244,"('L406F04369C39S12387Rp40655.jpg',)",0.0,9.928736686706543
245,"('64_repeat_2_1618_2672_1663.JPG',)",0.0,10.80034351348877
246,"('L1094F04323C39S11656Ip.jpg',)",0.0,9.589417457580566
247,"('L354F03984C39S13380Rp43645.jpg',)",0.0,10.053091049194336
248,"('L1125F00054C39S14351Rp35667.jpg',)",0.0,10.41806411743164
249,"('217_repeat_2_2052_5975_4333.JPG',)",0.0,10.906306266784668
250,"('L231F04544C41S12690Rp45076.jpg',)",0.0,10.086828231811523
251,"('L429F04537C39S13964Rp37079.jpg',)",0.0,9.763208389282227
252,"('90_repeat_2_1843_3150_1981.JPG',)",0.0,9.937911033630371
253,"('L124F01780C01S01192Rp00729.jpg',)",0.0,10.279505729675293
254,"('L314F03000C01S03490Rp14968.jpg',)",0.0,11.267233848571777
255,"('L371F03158C39S00000Ip.jpg',)",0.0,9.659744262695312
256,"('L321F03728C01S07028Rp18713.jpg',)",0.0,9.750713348388672
257,"('L1095F03386C39S12040Rp36367.jpg',)",0.0,10.8119478225708
258,"('L1150F03596C01S09907Rp19500.jpg',)",0.0,10.54540729522705
259,"('L1095F01022C39S12056Ip.jpg',)",0.0,10.016275405883789
260,"('L1083F02289C01S07697Rp31287.jpg',)",50.0,11.482613563537598
261,"('142_repeat_2_2207_1342_1061.JPG',)",0.0,10.077733993530273
262,"('L331F04165C01S04022Rp02840.jpg',)",0.0,9.941481590270996
263,"('L415F04516C01S09302Rp27142.jpg',)",30.0,11.802983283996582
264,"('L1153F00677C39S14143Rp36865.jpg',)",0.0,10.013114929199219
265,"('L1127F00636C01S08250Rp24138.jpg',)",0.0,9.994767189025879
266,"('L365F02381C01S03982Rp09535.jpg',)",0.0,10.299271583557129
267,"('L1122F01513C39S12130Rp42200.jpg',)",50.0,11.99695110321045
268,"('L1102F00034C39S11594Ip.jpg',)",0.0,10.07845687866211
269,"('L1093F01028C01S08731Rp19648.jpg',)",0.0,10.327136993408203
270,"('L428F03464C20S10278Rp20287.jpg',)",0.0,10.605313301086426
271,"('L1137F01823C39S12769Rp39154.jpg',)",0.0,10.134650230407715
272,"('L415F01039C39S12723Rp39327.jpg',)",0.0,9.790090560913086
273,"('L341F01343C01S00371Rp12640.jpg',)",30.0,12.265911102294922
274,"('L1116F01189C01S03183Ip.jpg',)",0.0,9.850858688354492
275,"('L1093F02864C01S00812Rp00795.jpg',)",0.0,10.486026763916016
276,"('L331F00159C01S07079Rp28428.jpg',)",30.0,12.426274299621582
277,"('33_repeat_2_1273_6348_4721.JPG',)",80.0,12.171875
278,"('L410F01127C39S12873Ip.jpg',)",0.0,9.816770553588867
279,"('L1094F04267C39S11970Rp33055.jpg',)",0.0,10.55793285369873
280,"('L1095F02838C01S07826Rp26535.jpg',)",0.0,10.814896583557129
281,"('L1124F02013C39S13960Rp33959.jpg',)",0.0,10.023154258728027
282,"('L415F04493C01S09300Rp21806.jpg',)",0.0,10.068296432495117
283,"('L142F02209C01S02028Rp12238.jpg',)",0.0,10.334551811218262
284,"('L1094F02523C39S11574Rp36752.jpg',)",20.0,12.249296188354492
285,"('L1133F00287C01S00155Ip.jpg',)",0.0,10.290709495544434
286,"('L331F00951C01S05380Rp07605.jpg',)",0.0,9.793783187866211
287,"('L428F03045C01S00409Rp03678.jpg',)",0.0,9.796656608581543
288,"('L131F03898C01S09333Rp25380.jpg',)",40.0,11.9406156539917
289,"('L133F00087C01S02744Rp13536.jpg',)",60.0,12.129573822021484
290,"('L1149F00441C01S08181Rp18733.jpg',)",0.0,10.200051307678223
291,"('L134F00805C39S14610Rp46754.jpg',)",20.0,12.850990295410156
292,"('L1083F02594C01S07167Rp27362.jpg',)",0.0,10.588822364807129
293,"('L134F00803C01S09787Rp29241.jpg',)",50.0,12.44685173034668
294,"('L1136F00550C01S00103Rp06338.jpg',)",60.0,12.29393196105957
295,"('246_repeat_2_1390_5171_3493.JPG',)",0.0,9.877737998962402
296,"('L341F01861C01S08112Rp18286.jpg',)",0.0,10.466998100280762
297,"('L1130F01042C01S07357Rp15219.jpg',)",0.0,9.350695610046387
298,"('L1084F02124C01S02995Rp02257.jpg',)",0.0,10.474029541015625
299,"('L1102F00365C01S01534Ip.jpg',)",0.0,9.66517448425293
300,"('L1122F02550C39S14372Rp38796.jpg',)",0.0,10.438130378723145
301,"('181_repeat_2_1623_4607_2989.JPG',)",0.0,10.128190994262695
302,"('L376F01476C01S03609Rp09886.jpg',)",0.0,10.491497993469238
303,"('L133F00494C01S02756Rp01880.jpg',)",0.0,9.97173023223877
304,"('L361F02355C01S03641Rp06735.jpg',)",0.0,10.595969200134277
305,"('L121F00577C01S07756Rp29293.jpg',)",0.0,10.450297355651855
306,"('L1083F03556C39S12145Ip.jpg',)",0.0,9.841424942016602
307,"('L1133F00440C39S12425Rp38574.jpg',)",0.0,10.383234977722168
308,"('205_repeat_2_1105_5211_3566.JPG',)",0.0,9.9078369140625
309,"('L1136F00508C01S11016Rp22889.jpg',)",0.0,9.869187355041504
310,"('L122F00613C01S07109Rp21854.jpg',)",0.0,10.2504301071167
311,"('L322F00149C01S01445Rp13472.jpg',)",40.0,12.174703598022461
312,"('60_repeat_2_1411_3264_2107.JPG',)",0.0,10.324600219726562
313,"('L1089F01745C39S11672Rp40730.jpg',)",0.0,10.271376609802246
314,"('143_repeat_2_2359_3483_2227.JPG',)",0.0,11.380057334899902
315,"('L221F00396C39S13347Rp37794.jpg',)",0.0,10.169120788574219
316,"('L1093F02789C01S07529Rp19692.jpg',)",0.0,10.493548393249512
317,"('L371F01852C01S03504Rp01487.jpg',)",0.0,9.467485427856445
318,"('L1136F03631C39S11651Rp37869.jpg',)",0.0,10.626195907592773
319,"('L134F00807C01S05236Ip.jpg',)",0.0,10.597692489624023
320,"('L1090F00638C39S11883Ip.jpg',)",0.0,10.464123725891113
321,"('L222F01676C01S06825Rp28146.jpg',)",20.0,12.066564559936523
322,"('L144F02841C01S01162Rp05554.jpg',)",0.0,10.386136054992676
323,"('L1155F04254C01S07809Rp21365.jpg',)",0.0,9.771655082702637
324,"('L1136F03631C39S11651Rp33198.jpg',)",0.0,10.536347389221191
325,"('L141F00498C01S06987Rp16665.jpg',)",0.0,10.056305885314941
326,"('L1083F01721C39S11795Rp36383.jpg',)",10.0,11.942493438720703
327,"('L342F01845C39S14028Rp45382.jpg',)",0.0,10.848047256469727
328,"('L435F01186C41S12258Rp49144.jpg',)",70.0,12.37729549407959
329,"('L1089F02409C01S08724Rp19518.jpg',)",0.0,10.094152450561523
330,"('L134F00845C01S10510Rp20606.jpg',)",0.0,10.485516548156738
331,"('L1089F01772C01S08289Rp22452.jpg',)",0.0,9.62072467803955
332,"('L436F03041C01S01998Rp10276.jpg',)",0.0,10.481429100036621
333,"('234_repeat_2_1193_5452_3835.JPG',)",0.0,10.331536293029785
334,"('L222F01384C39S12791Ip.jpg',)",0.0,9.814011573791504
335,"('L342F00171C39S14035Ip.jpg',)",0.0,9.725700378417969
336,"('L1094F01205C01S07724Rp18270.jpg',)",0.0,9.959247589111328
337,"('L141F03315C01S03147Rp04374.jpg',)",0.0,10.03028392791748
338,"('L122F00077C01S07564Rp25875.jpg',)",0.0,10.462298393249512
339,"('L232F04066C41S14806Ip.jpg',)",0.0,9.650642395019531
340,"('L415F04507C39S12729Rp43455.jpg',)",0.0,9.515589714050293
341,"('L134F00766C01S09784Rp19882.jpg',)",0.0,10.008638381958008
342,"('L323F01835C39S13068Rp47182.jpg',)",0.0,10.750983238220215
343,"('L1094F04338C01S07345Rp31685.jpg',)",0.0,10.681147575378418
344,"('L436F03089C01S02359Rp11810.jpg',)",0.0,10.298829078674316
345,"('232_repeat_2_1267_4937_3313.JPG',)",0.0,10.821550369262695
346,"('L398F01538C39S14210Ip.jpg',)",0.0,9.641905784606934
347,"('L133F00410C39S13521Rp43045.jpg',)",0.0,10.663053512573242
348,"('L231F02753C40S12818Ip.jpg',)",0.0,9.84090805053711
349,"('L361F00187C39S14462Rp34387.jpg',)",0.0,9.9414701461792
350,"('164_repeat_2_2268_5367_3742.JPG',)",0.0,10.485724449157715
351,"('L134F00872C01S09783Rp25217.jpg',)",40.0,11.419919967651367
352,"('L1093F01350C01S07104Rp15214.jpg',)",0.0,10.367236137390137
353,"('232_repeat_2_1266_4423_2893.JPG',)",0.0,10.33367919921875
354,"('L221F01362C39S13028Rp38628.jpg',)",0.0,9.641077995300293
355,"('L134F00820C01S09814Rp20595.jpg',)",20.0,12.295721054077148
356,"('L992F04383C39S11912Ip.jpg',)",0.0,9.298585891723633
357,"('L433F01088C39S13993Rp43510.jpg',)",0.0,10.23913288116455
358,"('L342F02061C01S09993Rp17940.jpg',)",0.0,10.328146934509277
359,"('L1115F00400C01S02381Rp03025.jpg',)",0.0,10.724841117858887
360,"('L341F01343C39S12262Rp47676.jpg',)",0.0,10.649544715881348
361,"('L222F00905C01S07797Rp19005.jpg',)",0.0,10.256827354431152
362,"('L1153F02897C01S01421Rp02757.jpg',)",0.0,10.187973022460938
363,"('L365F03009C01S09123Rp19193.jpg',)",0.0,9.78708267211914
364,"('L222F01199C01S02989Rp08424.jpg',)",0.0,10.666987419128418
365,"('L1142F01857C39S12349Rp36973.jpg',)",0.0,10.802699089050293
366,"('90_repeat_2_1845_1473_1085.JPG',)",0.0,10.02385425567627
